Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,"1.311 [1.264,1.360]",3.361e-42,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-PL%,"1.225 [1.169,1.285]",8.884e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C%,"1.214 [1.158,1.272]",1.259e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC%,"1.213 [1.158,1.270]",6.199e-11,***,Free Cholesterol to Total-Lipids in Large HDL percentage
HDL-size,"1.205 [1.168,1.244]",6.542e-26,***,Average Diameter for HDL Particles
M-HDL-FC%,"1.205 [1.160,1.251]",6.431e-17,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,"1.197 [1.154,1.242]",2.152e-16,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"1.193 [1.148,1.240]",1.105e-13,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-C,"1.192 [1.156,1.230]",7.597e-23,***,Cholesterol in Large HDL
L-HDL-L,"1.192 [1.154,1.231]",4.502e-21,***,Total-Lipids in Large HDL
L-HDL-CE,"1.190 [1.154,1.228]",8.970e-23,***,Cholesteryl Esters in Large HDL
PUFA%,"1.190 [1.144,1.238]",9.214e-13,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-L,"1.186 [1.152,1.220]",5.755e-26,***,Total-Lipids in Very Large HDL
L-HDL-CE%,"1.186 [1.132,1.242]",1.753e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE,"1.185 [1.151,1.219]",8.426e-26,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"1.182 [1.149,1.216]",2.249e-25,***,Cholesterol in Very Large HDL
XL-HDL-PL,"1.182 [1.149,1.216]",1.907e-25,***,Phospholipids in Very Large HDL
XL-HDL-P,"1.181 [1.149,1.214]",5.681e-27,***,Concentration of Very Large HDL Particles
L-HDL-P,"1.179 [1.145,1.215]",9.401e-23,***,Concentration of Large HDL Particles
L-HDL-FC,"1.178 [1.144,1.214]",6.127e-22,***,Free Cholesterol in Large HDL
L-HDL-PL,"1.172 [1.135,1.209]",1.023e-17,***,Phospholipids in Large HDL
XL-HDL-FC,"1.160 [1.129,1.192]",6.085e-21,***,Free Cholesterol in Very Large HDL
XS-VLDL-CE%,"1.157 [1.113,1.203]",5.806e-08,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-FC%,"1.153 [1.120,1.188]",3.675e-16,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,"1.153 [1.111,1.196]",1.540e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,"1.151 [1.110,1.194]",5.376e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-C,"1.140 [1.103,1.178]",1.216e-09,***,HDL Cholesterol
HDL-FC,"1.139 [1.104,1.175]",4.304e-11,***,Free Cholesterol in HDL
XS-VLDL-C%,"1.137 [1.095,1.182]",1.099e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-CE,"1.135 [1.098,1.173]",7.842e-09,***,Cholesteryl Esters in HDL
M-VLDL-CE%,"1.132 [1.088,1.178]",2.519e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"1.124 [1.083,1.167]",1.615e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-L,"1.122 [1.086,1.159]",1.557e-06,***,Total-Lipids in HDL
M-VLDL-C%,"1.120 [1.079,1.162]",7.194e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-C%,"1.111 [1.071,1.153]",0.004,**,Cholesterol to Total-Lipids in Medium HDL percentage
LA,"1.108 [1.074,1.144]",4.528e-05,***,Linoleic Acid
HDL-PL,"1.103 [1.068,1.139]",5.406e-04,***,Phospholipids in HDL
IDL-C%,"1.102 [1.063,1.143]",0.025,*,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-FC%,"1.097 [1.060,1.136]",0.039,*,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-TG,"1.097 [1.066,1.129]",4.445e-05,***,Triglycerides in Large HDL
IDL-CE%,"1.096 [1.059,1.134]",0.043,*,Cholesteryl Esters to Total-Lipids in IDL percentage
ApoA1,"1.092 [1.058,1.128]",0.013,*,Apolipoprotein A1
PC,"1.091 [1.056,1.127]",0.035,*,Phosphatidylcholines
M-HDL-FC,"1.086 [1.053,1.121]",0.033,*,Free Cholesterol in Medium HDL
L-VLDL-PL%,"0.932 [0.909,0.956]",0.007,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,"0.913 [0.883,0.944]",0.025,*,Triglycerides in Small HDL
XXL-VLDL-CE,"0.908 [0.876,0.941]",0.035,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-TG%,"0.900 [0.870,0.932]",6.212e-04,***,Triglycerides to Total-Lipids in IDL percentage
VLDL-size,"0.896 [0.866,0.927]",6.651e-05,***,Average Diameter for VLDL Particles
