Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Albumin,"0.867 [0.841,0.893]",0.000e+00,***,Albumin
S-LDL-C%,"0.836 [0.810,0.861]",0.000e+00,***,Cholesterol to Total-Lipids in Small LDL percentage
GlycA,"0.834 [0.807,0.861]",0.000e+00,***,Glycoprotein Acetyls
S-LDL-CE%,"0.742 [0.717,0.767]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XXL-VLDL-CE%,"0.586 [0.561,0.610]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-FC%,"0.551 [0.527,0.574]",0.000e+00,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-C%,"0.501 [0.476,0.526]",0.000e+00,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-FC%,"0.475 [0.446,0.503]",1.838e-228,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-CE,"0.474 [0.450,0.499]",8.441e-297,***,Cholesteryl Esters in Small VLDL
S-HDL-P,"0.474 [0.449,0.499]",5.316e-293,***,Concentration of Small HDL Particles
M-VLDL-CE,"0.467 [0.442,0.493]",1.688e-275,***,Cholesteryl Esters in Medium VLDL
S-HDL-CE,"0.467 [0.442,0.492]",1.036e-287,***,Cholesteryl Esters in Small HDL
IDL-FC%,"0.465 [0.438,0.493]",1.036e-235,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C,"0.465 [0.440,0.490]",9.582e-283,***,Cholesterol in Small VLDL
M-LDL-CE,"0.463 [0.437,0.489]",4.608e-264,***,Cholesteryl Esters in Medium LDL
VLDL-CE,"0.461 [0.436,0.486]",1.157e-273,***,Cholesteryl Esters in VLDL
S-HDL-C,"0.459 [0.434,0.484]",7.523e-272,***,Cholesterol in Small HDL
M-LDL-C,"0.456 [0.430,0.481]",2.881e-258,***,Cholesterol in Medium LDL
SM,"0.455 [0.428,0.482]",5.794e-231,***,Sphingomyelins
XL-VLDL-CE,"0.455 [0.429,0.481]",3.349e-253,***,Cholesteryl Esters in Very Large VLDL
M-LDL-P,"0.454 [0.429,0.480]",3.475e-258,***,Concentration of Medium LDL Particles
M-LDL-L,"0.451 [0.426,0.477]",1.082e-252,***,Total-Lipids in Medium LDL
S-LDL-CE,"0.450 [0.424,0.476]",7.085e-250,***,Cholesteryl Esters in Small LDL
S-VLDL-CE%,"0.447 [0.421,0.473]",4.537e-245,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-LDL-PL,"0.447 [0.421,0.472]",8.998e-249,***,Phospholipids in Large LDL
L-VLDL-C%,"0.446 [0.420,0.471]",9.652e-252,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C,"0.445 [0.419,0.470]",1.255e-252,***,Cholesterol in Medium VLDL
3-Hydroxybutyrate,"0.444 [0.420,0.468]",2.195e-275,***,3-Hydroxybutyrate
PUFA,"0.442 [0.415,0.469]",1.892e-218,***,Polyunsaturated Fatty Acids
S-VLDL-FC,"0.438 [0.413,0.464]",1.531e-248,***,Free Cholesterol in Small VLDL
XXL-VLDL-CE,"0.432 [0.405,0.460]",5.282e-201,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-C,"0.431 [0.405,0.456]",3.288e-234,***,VLDL Cholesterol
M-LDL-PL,"0.430 [0.404,0.455]",1.609e-233,***,Phospholipids in Medium LDL
Clinical LDL-C,"0.428 [0.402,0.454]",1.428e-220,***,Clinical LDL Cholesterol
Omega-6,"0.422 [0.395,0.449]",2.262e-203,***,Omega-6 Fatty Acids
S-LDL-C,"0.421 [0.396,0.447]",2.375e-222,***,Cholesterol in Small LDL
S-VLDL-PL,"0.420 [0.395,0.445]",1.915e-225,***,Phospholipids in Small VLDL
S-HDL-L,"0.418 [0.393,0.444]",1.453e-220,***,Total-Lipids in Small HDL
Non-HDL-C,"0.416 [0.390,0.443]",2.175e-207,***,Total-Cholesterol Minus HDL-C
M-LDL-FC,"0.414 [0.389,0.440]",6.842e-217,***,Free Cholesterol in Medium LDL
LDL-L,"0.413 [0.387,0.439]",6.536e-206,***,Total-Lipids in LDL
LDL-PL,"0.412 [0.387,0.438]",1.391e-212,***,Phospholipids in LDL
IDL-FC,"0.410 [0.384,0.436]",6.000e-201,***,Free Cholesterol in IDL
LDL-CE,"0.410 [0.384,0.436]",2.960e-204,***,Cholesteryl Esters in LDL
Remnant-C,"0.409 [0.383,0.435]",2.088e-202,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,"0.407 [0.381,0.433]",2.236e-200,***,LDL Cholesterol
Total-C,"0.405 [0.378,0.432]",1.259e-180,***,Total-Cholesterol
Total-CE,"0.402 [0.375,0.430]",6.861e-178,***,Total-Esterified Cholesterol
Total-FC,"0.401 [0.374,0.427]",2.013e-185,***,Total-Free Cholesterol
L-LDL-L,"0.400 [0.374,0.426]",3.199e-191,***,Total-Lipids in Large LDL
ApoB,"0.400 [0.374,0.425]",8.625e-200,***,Apolipoprotein B
