Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"0.080 [-0.001,0.160]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"0.074 [-0.006,0.154]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,"0.045 [-0.030,0.120]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gly,"0.007 [-0.059,0.073]",1.000,,Glycine
Ala,"0.007 [-0.070,0.083]",1.000,,Alanine
VLDL-CE,"-0.001 [-0.078,0.075]",1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,"-0.005 [-0.083,0.073]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
LDL-CE,"-0.026 [-0.105,0.052]",1.000,,Cholesteryl Esters in LDL
Total-CE,"-0.033 [-0.115,0.050]",1.000,,Total-Esterified Cholesterol
M-LDL-FC%,"-0.095 [-0.184,-0.007]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
