Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"5.559 [5.387,5.731]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-C%,"4.727 [4.537,4.917]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-P,"3.998 [3.840,4.155]",0.000e+00,***,Concentration of Small HDL Particles
S-HDL-CE,"3.981 [3.824,4.137]",0.000e+00,***,Cholesteryl Esters in Small HDL
XL-HDL-FC%,"3.963 [3.762,4.164]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE,"3.905 [3.743,4.067]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"3.840 [3.679,4.002]",0.000e+00,***,Total-Lipids in Medium LDL
M-LDL-C,"3.821 [3.660,3.982]",0.000e+00,***,Cholesterol in Medium LDL
S-HDL-C,"3.820 [3.662,3.978]",0.000e+00,***,Cholesterol in Small HDL
M-LDL-PL,"3.775 [3.616,3.935]",0.000e+00,***,Phospholipids in Medium LDL
S-LDL-CE,"3.593 [3.431,3.755]",0.000e+00,***,Cholesteryl Esters in Small LDL
S-LDL-C,"3.506 [3.345,3.666]",0.000e+00,***,Cholesterol in Small LDL
XL-VLDL-CE,"3.446 [3.283,3.609]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
VLDL-size,"3.412 [3.235,3.589]",0.000e+00,***,Average Diameter for VLDL Particles
S-HDL-L,"3.404 [3.244,3.564]",0.000e+00,***,Total-Lipids in Small HDL
M-LDL-FC,"3.400 [3.240,3.560]",0.000e+00,***,Free Cholesterol in Medium LDL
S-LDL-L,"3.386 [3.225,3.548]",0.000e+00,***,Total-Lipids in Small LDL
LDL-PL,"3.345 [3.185,3.506]",0.000e+00,***,Phospholipids in LDL
M-LDL-P,"3.345 [3.184,3.507]",0.000e+00,***,Concentration of Medium LDL Particles
LDL-CE,"3.344 [3.180,3.507]",0.000e+00,***,Cholesteryl Esters in LDL
M-VLDL-L,"3.339 [3.177,3.501]",0.000e+00,***,Total-Lipids in Medium VLDL
L-VLDL-FC,"3.333 [3.164,3.502]",0.000e+00,***,Free Cholesterol in Large VLDL
LDL-L,"3.302 [3.139,3.466]",0.000e+00,***,Total-Lipids in LDL
M-VLDL-P,"3.296 [3.136,3.456]",0.000e+00,***,Concentration of Medium VLDL Particles
L-VLDL-C,"3.280 [3.117,3.444]",0.000e+00,***,Cholesterol in Large VLDL
S-VLDL-PL,"3.245 [3.086,3.404]",0.000e+00,***,Phospholipids in Small VLDL
LDL-C,"3.244 [3.080,3.407]",0.000e+00,***,LDL Cholesterol
XL-VLDL-C,"3.236 [3.070,3.402]",0.000e+00,***,Cholesterol in Very Large VLDL
S-LDL-C%,"3.202 [3.037,3.367]",0.000e+00,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-FC,"3.170 [3.011,3.328]",0.000e+00,***,Free Cholesterol in Small VLDL
Clinical LDL-C,"3.169 [3.004,3.333]",3.666e-305,***,Clinical LDL Cholesterol
L-VLDL-L,"3.164 [2.994,3.333]",2.065e-286,***,Total-Lipids in Large VLDL
S-VLDL-C,"3.159 [3.002,3.317]",0.000e+00,***,Cholesterol in Small VLDL
M-VLDL-PL,"3.153 [2.993,3.313]",0.000e+00,***,Phospholipids in Medium VLDL
L-VLDL-CE,"3.140 [2.980,3.300]",0.000e+00,***,Cholesteryl Esters in Large VLDL
M-VLDL-TG,"3.136 [2.968,3.304]",4.040e-286,***,Triglycerides in Medium VLDL
L-LDL-PL,"3.136 [2.975,3.298]",0.000e+00,***,Phospholipids in Large LDL
S-VLDL-L,"3.130 [2.969,3.292]",0.000e+00,***,Total-Lipids in Small VLDL
XL-HDL-TG%,"3.123 [2.941,3.304]",5.014e-242,***,Triglycerides to Total-Lipids in Very Large HDL percentage
VLDL-FC,"3.118 [2.956,3.280]",5.126e-303,***,Free Cholesterol in VLDL
S-VLDL-CE,"3.108 [2.951,3.265]",0.000e+00,***,Cholesteryl Esters in Small VLDL
MUFA,"3.104 [2.929,3.280]",2.112e-257,***,Monounsaturated Fatty Acids
VLDL-L,"3.094 [2.927,3.260]",1.458e-282,***,Total-Lipids in VLDL
L-VLDL-PL,"3.088 [2.919,3.258]",9.488e-272,***,Phospholipids in Large VLDL
M-VLDL-FC,"3.063 [2.904,3.222]",7.131e-305,***,Free Cholesterol in Medium VLDL
L-VLDL-P,"3.053 [2.881,3.224]",7.143e-260,***,Concentration of Large VLDL Particles
LDL-P,"3.042 [2.882,3.202]",2.797e-297,***,Concentration of LDL Particles
VLDL-PL,"3.035 [2.871,3.200]",4.486e-280,***,Phospholipids in VLDL
XL-HDL-CE%,"3.031 [2.846,3.216]",5.924e-220,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC,"3.014 [2.855,3.173]",1.368e-295,***,Free Cholesterol in Small LDL
S-VLDL-P,"3.012 [2.850,3.174]",2.121e-283,***,Concentration of Small VLDL Particles
Non-HDL-C,"3.012 [2.847,3.176]",3.479e-274,***,Total-Cholesterol Minus HDL-C
L-LDL-L,"2.993 [2.828,3.157]",4.195e-271,***,Total-Lipids in Large LDL
L-LDL-CE,"2.983 [2.820,3.147]",5.625e-273,***,Cholesteryl Esters in Large LDL
VLDL-C,"2.974 [2.814,3.134]",4.586e-282,***,VLDL Cholesterol
ApoB,"2.957 [2.796,3.118]",1.374e-276,***,Apolipoprotein B
XL-VLDL-L,"2.929 [2.756,3.103]",3.963e-233,***,Total-Lipids in Very Large VLDL
S-LDL-CE%,"2.897 [2.736,3.058]",2.500e-266,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-P,"2.897 [2.736,3.057]",9.234e-268,***,Concentration of Small LDL Particles
L-LDL-C,"2.895 [2.730,3.059]",1.770e-253,***,Cholesterol in Large LDL
L-VLDL-TG,"2.893 [2.720,3.066]",2.248e-229,***,Triglycerides in Large VLDL
XL-VLDL-P,"2.893 [2.718,3.067]",1.824e-225,***,Concentration of Very Large VLDL Particles
S-LDL-PL,"2.872 [2.712,3.033]",5.253e-264,***,Phospholipids in Small LDL
XL-VLDL-FC,"2.871 [2.700,3.042]",9.688e-232,***,Free Cholesterol in Very Large VLDL
Total-FA,"2.859 [2.686,3.032]",1.315e-224,***,Total-Fatty Acids
LDL-FC,"2.857 [2.694,3.019]",4.162e-252,***,Free Cholesterol in LDL
XL-VLDL-PL,"2.850 [2.677,3.022]",3.817e-223,***,Phospholipids in Very Large VLDL
S-HDL-PL,"2.845 [2.684,3.006]",5.304e-256,***,Phospholipids in Small HDL
VLDL-P,"2.839 [2.678,3.000]",1.811e-254,***,Concentration of VLDL Particles
