Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-TG%,"0.176 [0.147,0.204]",2.290e-28,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.175 [0.147,0.204]",9.888e-28,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG%,"0.170 [0.144,0.196]",1.914e-32,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.159 [0.133,0.185]",1.001e-27,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,"0.155 [0.124,0.187]",3.623e-17,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"0.154 [0.129,0.180]",3.522e-27,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"0.141 [0.112,0.169]",8.986e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
Gln,"0.140 [0.114,0.165]",8.319e-22,***,Glutamine
Creatinine,"0.131 [0.100,0.163]",7.993e-11,***,Creatinine
XL-VLDL-PL,"0.114 [0.087,0.141]",1.299e-11,***,Phospholipids in Very Large VLDL
XL-VLDL-FC,"0.113 [0.087,0.140]",1.044e-11,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"0.113 [0.085,0.141]",4.752e-10,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.110 [0.082,0.138]",1.498e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XS-VLDL-PL%,"0.109 [0.083,0.135]",9.811e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-L,"0.109 [0.081,0.136]",1.762e-09,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.107 [0.080,0.134]",1.608e-09,***,Concentration of Very Large VLDL Particles
XXL-VLDL-PL,"0.107 [0.079,0.134]",5.825e-09,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.105 [0.078,0.132]",5.144e-09,***,Total-Lipids in Very Large VLDL
XL-VLDL-C,"0.104 [0.078,0.130]",6.544e-10,***,Cholesterol in Very Large VLDL
