Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.329 [0.310,0.349]",2.704e-237,***,Creatinine
XL-HDL-PL%,"0.255 [0.235,0.275]",4.697e-134,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,"0.214 [0.197,0.230]",2.665e-133,***,Average Diameter for HDL Particles
XL-HDL-FC,"0.209 [0.195,0.224]",5.305e-162,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.207 [0.192,0.223]",7.232e-145,***,Phospholipids in Very Large HDL
S-LDL-PL%,"0.195 [0.180,0.210]",3.464e-135,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-L,"0.194 [0.179,0.210]",1.246e-125,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.176 [0.161,0.191]",9.071e-107,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.172 [0.156,0.187]",3.338e-99,***,Cholesterol in Very Large HDL
L-HDL-FC%,"0.165 [0.145,0.185]",1.038e-53,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,"0.158 [0.142,0.174]",8.025e-82,***,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,"0.155 [0.137,0.172]",6.730e-60,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"0.141 [0.126,0.157]",4.826e-66,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetate,"0.139 [0.124,0.155]",2.299e-64,***,Acetate
S-HDL-PL%,"0.135 [0.119,0.151]",1.452e-57,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,"0.127 [0.111,0.142]",2.873e-52,***,Glutamine
Gly,"0.124 [0.110,0.138]",4.266e-63,***,Glycine
L-HDL-FC,"0.121 [0.105,0.137]",3.386e-44,***,Free Cholesterol in Large HDL
L-HDL-C,"0.111 [0.094,0.127]",6.041e-34,***,Cholesterol in Large HDL
L-HDL-P,"0.107 [0.091,0.123]",5.409e-34,***,Concentration of Large HDL Particles
L-HDL-CE,"0.107 [0.090,0.123]",8.005e-32,***,Cholesteryl Esters in Large HDL
M-LDL-TG%,"0.106 [0.090,0.122]",5.531e-33,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-L,"0.106 [0.089,0.122]",2.986e-29,***,Total-Lipids in Large HDL
L-HDL-TG,"0.101 [0.086,0.116]",5.464e-34,***,Triglycerides in Large HDL
