Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG,"0.075 [0.068,0.082]",6.481e-86,***,Triglycerides in Very Large VLDL
XXL-VLDL-TG,"0.075 [0.067,0.082]",6.558e-82,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.074 [0.067,0.082]",7.818e-83,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-P,"0.073 [0.065,0.080]",3.918e-83,***,Concentration of Very Large VLDL Particles
Total-TG,"0.072 [0.065,0.079]",1.443e-84,***,Total-Triglycerides
XXL-VLDL-L,"0.072 [0.065,0.079]",4.190e-78,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.072 [0.065,0.079]",1.371e-81,***,Total-Lipids in Very Large VLDL
XXL-VLDL-PL,"0.072 [0.064,0.079]",1.927e-77,***,Phospholipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"0.072 [0.065,0.079]",6.439e-83,***,Triglycerides in VLDL
XL-VLDL-PL,"0.071 [0.064,0.078]",1.839e-80,***,Phospholipids in Very Large VLDL
XXL-VLDL-FC,"0.071 [0.063,0.078]",2.506e-77,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Albumin,"0.069 [0.062,0.076]",4.146e-84,***,Albumin
L-VLDL-TG,"0.069 [0.062,0.076]",2.164e-75,***,Triglycerides in Large VLDL
L-VLDL-P,"0.069 [0.062,0.076]",2.347e-76,***,Concentration of Large VLDL Particles
Glu,"0.069 [0.062,0.075]",2.684e-79,***,Glucose
XL-VLDL-FC,"0.068 [0.061,0.075]",5.719e-77,***,Free Cholesterol in Very Large VLDL
S-LDL-TG,"0.068 [0.061,0.076]",1.413e-71,***,Triglycerides in Small LDL
S-HDL-TG,"0.068 [0.061,0.075]",2.372e-79,***,Triglycerides in Small HDL
SFA,"0.068 [0.061,0.075]",3.890e-72,***,Saturated Fatty Acids
L-VLDL-PL,"0.067 [0.060,0.074]",3.713e-75,***,Phospholipids in Large VLDL
L-VLDL-L,"0.067 [0.060,0.074]",8.825e-74,***,Total-Lipids in Large VLDL
L-VLDL-FC,"0.065 [0.059,0.072]",1.966e-71,***,Free Cholesterol in Large VLDL
S-VLDL-TG,"0.065 [0.059,0.072]",9.064e-73,***,Triglycerides in Small VLDL
TG/PG,"0.065 [0.057,0.073]",6.493e-58,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-TG,"0.065 [0.058,0.072]",1.707e-70,***,Triglycerides in Medium VLDL
VLDL-size,"0.065 [0.058,0.072]",1.613e-63,***,Average Diameter for VLDL Particles
XXL-VLDL-C,"0.065 [0.057,0.072]",5.093e-65,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-L,"0.064 [0.058,0.071]",8.219e-71,***,Total-Lipids in VLDL
L-HDL-TG%,"0.063 [0.055,0.070]",4.397e-54,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA,"0.062 [0.055,0.069]",8.471e-59,***,Monounsaturated Fatty Acids
Total-FA,"0.062 [0.055,0.069]",2.160e-60,***,Total-Fatty Acids
XL-HDL-TG%,"0.062 [0.054,0.069]",7.341e-54,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG,"0.061 [0.054,0.068]",6.647e-58,***,Triglycerides in Medium LDL
M-HDL-TG,"0.061 [0.054,0.067]",7.516e-69,***,Triglycerides in Medium HDL
HDL-TG,"0.061 [0.054,0.067]",1.064e-66,***,Triglycerides in HDL
XL-VLDL-C,"0.060 [0.053,0.067]",6.030e-61,***,Cholesterol in Very Large VLDL
XS-VLDL-TG,"0.059 [0.053,0.066]",2.606e-60,***,Triglycerides in Very Small VLDL
XXL-VLDL-CE,"0.059 [0.052,0.066]",1.776e-54,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
VLDL-PL,"0.059 [0.052,0.066]",5.397e-61,***,Phospholipids in VLDL
L-VLDL-C,"0.059 [0.052,0.066]",6.648e-61,***,Cholesterol in Large VLDL
LDL-TG,"0.058 [0.051,0.065]",2.783e-54,***,Triglycerides in LDL
M-HDL-PL%,"0.057 [0.050,0.065]",3.888e-44,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,"0.057 [0.050,0.063]",7.124e-53,***,Triglycerides to Total-Lipids in Medium HDL percentage
Omega-3,"0.054 [0.048,0.061]",2.346e-50,***,Omega-3 Fatty Acids
VLDL-FC,"0.054 [0.048,0.061]",2.130e-52,***,Free Cholesterol in VLDL
S-VLDL-P,"0.054 [0.047,0.061]",1.144e-51,***,Concentration of Small VLDL Particles
L-LDL-TG,"0.054 [0.047,0.061]",3.098e-47,***,Triglycerides in Large LDL
IDL-TG,"0.053 [0.047,0.060]",2.368e-48,***,Triglycerides in IDL
S-VLDL-L,"0.053 [0.047,0.060]",1.370e-50,***,Total-Lipids in Small VLDL
L-HDL-PL%,"0.053 [0.045,0.061]",1.454e-33,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-TG%,"0.053 [0.046,0.059]",2.387e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-L,"0.052 [0.046,0.059]",3.724e-48,***,Total-Lipids in Medium VLDL
VLDL-P,"0.052 [0.045,0.059]",1.503e-48,***,Concentration of VLDL Particles
Total-L,"0.052 [0.045,0.059]",7.407e-43,***,Total-Lipids in Lipoprotein Particles
L-VLDL-CE,"0.052 [0.045,0.058]",1.930e-48,***,Cholesteryl Esters in Large VLDL
XL-VLDL-CE,"0.051 [0.044,0.057]",1.747e-44,***,Cholesteryl Esters in Very Large VLDL
Val,"0.050 [0.044,0.057]",6.346e-41,***,Valine
Total-BCAA,"0.049 [0.042,0.056]",3.915e-39,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Phosphoglyc,"0.049 [0.041,0.056]",2.061e-35,***,Phosphoglycerides
PC,"0.048 [0.041,0.055]",4.182e-35,***,Phosphatidylcholines
SFA%,"0.048 [0.041,0.055]",7.191e-35,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,"0.048 [0.041,0.054]",1.694e-40,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-PL,"0.048 [0.041,0.054]",8.228e-40,***,Phospholipids in Small HDL
XL-HDL-TG,"0.047 [0.041,0.054]",4.445e-38,***,Triglycerides in Very Large HDL
Total-PL,"0.046 [0.039,0.053]",5.686e-32,***,Total-Phospholipids in Lipoprotein Particles
Leu,"0.046 [0.039,0.053]",1.554e-33,***,Leucine
VLDL-C,"0.046 [0.039,0.052]",8.453e-37,***,VLDL Cholesterol
M-VLDL-P,"0.045 [0.039,0.052]",2.696e-36,***,Concentration of Medium VLDL Particles
S-LDL-CE%,"0.045 [0.039,0.052]",7.650e-36,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-L,"0.045 [0.039,0.052]",1.116e-35,***,Total-Lipids in Small HDL
PUFA,"0.045 [0.038,0.052]",2.705e-31,***,Polyunsaturated Fatty Acids
M-VLDL-PL,"0.045 [0.038,0.051]",5.659e-35,***,Phospholipids in Medium VLDL
S-LDL-TG%,"0.044 [0.037,0.051]",1.008e-29,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-PL,"0.042 [0.036,0.049]",2.618e-31,***,Phospholipids in Small VLDL
Cholines,"0.042 [0.035,0.049]",4.591e-25,***,Total-Cholines
Acetoacetate,"0.042 [0.035,0.048]",1.276e-30,***,Acetoacetate
S-HDL-FC,"0.041 [0.035,0.048]",3.011e-28,***,Free Cholesterol in Small HDL
MUFA%,"0.041 [0.034,0.049]",4.027e-21,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,"0.041 [0.034,0.047]",5.843e-27,***,Isoleucine
M-LDL-CE,"0.040 [0.033,0.046]",4.715e-26,***,Cholesteryl Esters in Medium LDL
XS-VLDL-L,"0.039 [0.033,0.046]",3.580e-26,***,Total-Lipids in Very Small VLDL
VLDL-CE,"0.038 [0.032,0.045]",1.728e-25,***,Cholesteryl Esters in VLDL
XS-VLDL-PL,"0.038 [0.031,0.044]",2.960e-24,***,Phospholipids in Very Small VLDL
Remnant-C,"0.038 [0.031,0.044]",6.901e-23,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE,"0.038 [0.031,0.044]",3.399e-23,***,Cholesteryl Esters in Small LDL
M-VLDL-FC,"0.037 [0.031,0.044]",4.786e-24,***,Free Cholesterol in Medium VLDL
S-VLDL-CE,"0.037 [0.031,0.044]",1.772e-24,***,Cholesteryl Esters in Small VLDL
L-HDL-TG,"0.037 [0.031,0.044]",6.510e-24,***,Triglycerides in Large HDL
M-VLDL-TG%,"0.037 [0.030,0.044]",2.450e-20,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-C,"0.036 [0.030,0.043]",1.375e-22,***,Cholesterol in Small VLDL
M-LDL-L,"0.036 [0.030,0.043]",3.381e-21,***,Total-Lipids in Medium LDL
XS-VLDL-TG%,"0.036 [0.029,0.043]",2.760e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
