Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,"2.530 [2.374,2.686]",3.014e-214,***,Lactate
Acetate,"1.760 [1.601,1.919]",2.587e-98,***,Acetate
Citrate,"1.356 [1.198,1.514]",6.200e-58,***,Citrate
Glu-lactate,"1.205 [1.041,1.368]",6.546e-42,***,Glucose-lactate
Sc-ala,"0.901 [0.743,1.059]",1.752e-23,***,Spectrometer-corrected alanine
Ala,"0.731 [0.569,0.892]",1.981e-13,***,Alanine
Creatinine,"0.722 [0.522,0.922]",3.688e-07,***,Creatinine
Cholines,"0.719 [0.548,0.890]",3.629e-11,***,Total-Cholines
Omega-3,"0.702 [0.539,0.865]",7.071e-12,***,Omega-3 Fatty Acids
M-HDL-FC%,"0.702 [0.511,0.893]",1.392e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Phosphoglyc,"0.700 [0.530,0.870]",1.812e-10,***,Phosphoglycerides
PUFA,"0.688 [0.521,0.855]",1.564e-10,***,Polyunsaturated Fatty Acids
HDL-FC,"0.681 [0.511,0.850]",6.861e-10,***,Free Cholesterol in HDL
HDL-L,"0.678 [0.504,0.853]",5.548e-09,***,Total-Lipids in HDL
DHA,"0.672 [0.506,0.838]",5.529e-10,***,Docosahexaenoic Acid
SM,"0.670 [0.503,0.838]",9.718e-10,***,Sphingomyelins
Val,"0.664 [0.499,0.828]",6.438e-10,***,Valine
HDL-PL,"0.645 [0.473,0.816]",4.447e-08,***,Phospholipids in HDL
L-HDL-L,"0.644 [0.470,0.818]",9.929e-08,***,Total-Lipids in Large HDL
Albumin,"0.638 [0.476,0.799]",2.393e-09,***,Albumin
ApoA1,"0.632 [0.463,0.802]",5.942e-08,***,Apolipoprotein A1
HDL-C,"0.632 [0.458,0.805]",2.517e-07,***,HDL Cholesterol
Total-PL,"0.624 [0.454,0.794]",1.410e-07,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-PL,"0.623 [0.453,0.794]",1.745e-07,***,Phospholipids in Large HDL
L-HDL-P,"0.618 [0.453,0.784]",5.457e-08,***,Concentration of Large HDL Particles
Total-FA,"0.617 [0.448,0.786]",2.153e-07,***,Total-Fatty Acids
3-Hydroxybutyrate,"0.617 [0.467,0.767]",1.695e-10,***,3-Hydroxybutyrate
HDL-CE,"0.599 [0.426,0.772]",2.684e-06,***,Cholesteryl Esters in HDL
L-HDL-FC,"0.592 [0.426,0.758]",6.132e-07,***,Free Cholesterol in Large HDL
L-HDL-C,"0.589 [0.418,0.760]",3.085e-06,***,Cholesterol in Large HDL
PC,"0.589 [0.418,0.759]",2.865e-06,***,Phosphatidylcholines
M-HDL-FC,"0.589 [0.423,0.754]",8.078e-07,***,Free Cholesterol in Medium HDL
XL-HDL-TG,"0.588 [0.427,0.749]",1.770e-07,***,Triglycerides in Very Large HDL
L-HDL-CE,"0.575 [0.406,0.745]",6.976e-06,***,Cholesteryl Esters in Large HDL
Omega-6,"0.572 [0.407,0.737]",2.715e-06,***,Omega-6 Fatty Acids
XL-HDL-P,"0.571 [0.413,0.730]",3.746e-07,***,Concentration of Very Large HDL Particles
HDL-size,"0.565 [0.392,0.737]",3.365e-05,***,Average Diameter for HDL Particles
L-HDL-TG,"0.562 [0.406,0.718]",3.406e-07,***,Triglycerides in Large HDL
Total-P,"0.561 [0.398,0.725]",4.291e-06,***,Total-Concentration of Lipoprotein Particles
SFA,"0.559 [0.388,0.730]",3.329e-05,***,Saturated Fatty Acids
M-HDL-P,"0.555 [0.391,0.719]",7.319e-06,***,Concentration of Medium HDL Particles
M-HDL-L,"0.555 [0.387,0.723]",2.380e-05,***,Total-Lipids in Medium HDL
Total-BCAA,"0.552 [0.388,0.716]",8.520e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
HDL-P,"0.539 [0.376,0.702]",2.059e-05,***,Concentration of HDL Particles
M-HDL-C,"0.529 [0.362,0.697]",1.454e-04,***,Cholesterol in Medium HDL
M-HDL-PL,"0.524 [0.358,0.690]",1.364e-04,***,Phospholipids in Medium HDL
XL-HDL-L,"0.521 [0.359,0.683]",6.380e-05,***,Total-Lipids in Very Large HDL
XL-HDL-CE,"0.519 [0.357,0.681]",7.325e-05,***,Cholesteryl Esters in Very Large HDL
L-LDL-TG,"0.514 [0.349,0.679]",2.471e-04,***,Triglycerides in Large LDL
M-HDL-CE,"0.505 [0.338,0.672]",7.001e-04,***,Cholesteryl Esters in Medium HDL
S-HDL-FC%,"0.505 [0.344,0.665]",1.488e-04,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Omega-3%,"0.504 [0.339,0.669]",4.815e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
LDL-TG,"0.498 [0.331,0.666]",0.001,**,Triglycerides in LDL
XL-HDL-PL,"0.498 [0.337,0.659]",3.037e-04,***,Phospholipids in Very Large HDL
MUFA,"0.497 [0.325,0.669]",0.003,**,Monounsaturated Fatty Acids
XL-HDL-C,"0.494 [0.333,0.654]",3.674e-04,***,Cholesterol in Very Large HDL
Total-L,"0.492 [0.325,0.658]",0.002,**,Total-Lipids in Lipoprotein Particles
LA,"0.482 [0.318,0.646]",0.002,**,Linoleic Acid
Total-CE,"0.471 [0.302,0.639]",0.010,**,Total-Esterified Cholesterol
IDL-TG,"0.467 [0.304,0.629]",0.004,**,Triglycerides in IDL
M-LDL-TG,"0.465 [0.295,0.635]",0.020,*,Triglycerides in Medium LDL
Total-C,"0.463 [0.295,0.631]",0.016,*,Total-Cholesterol
S-HDL-FC,"0.455 [0.295,0.615]",0.006,**,Free Cholesterol in Small HDL
Gly,"0.443 [0.299,0.587]",3.420e-04,***,Glycine
Phe,"0.442 [0.285,0.598]",0.007,**,Phenylalanine
L-VLDL-PL%,"-0.008 [-0.153,0.137]",1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-LDL-PL%,"-0.404 [-0.556,-0.252]",0.045,*,Phospholipids to Total-Lipids in Large LDL percentage
XL-HDL-C%,"-0.493 [-0.681,-0.305]",0.061,,Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,"-0.538 [-0.704,-0.373]",4.488e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XL-HDL-FC%,"-0.728 [-0.926,-0.530]",1.235e-07,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
