Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.146 [0.076,0.217]",1.000,,Cholesteryl Esters in HDL
Total-CE,"0.087 [0.017,0.156]",1.000,,Total-Esterified Cholesterol
M-LDL-FC%,"0.074 [-0.002,0.150]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,"0.037 [-0.028,0.103]",1.000,,Cholesteryl Esters in LDL
VLDL-CE,"0.005 [-0.058,0.069]",1.000,,Cholesteryl Esters in VLDL
M-LDL-CE%,"-0.022 [-0.086,0.042]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-PL%,"-0.023 [-0.085,0.039]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Leu,"-0.036 [-0.101,0.029]",1.000,,Leucine
Ile,"-0.037 [-0.100,0.027]",1.000,,Isoleucine
M-HDL-TG%,"-0.074 [-0.141,-0.008]",1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
