Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"0.049 [0.046,0.051]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"0.044 [0.042,0.047]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-TG%,"0.041 [0.038,0.043]",3.600e-277,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG,"0.040 [0.038,0.042]",5.727e-265,***,Triglycerides in Very Large VLDL
TG/PG,"0.039 [0.037,0.042]",2.967e-231,***,Triglycerides to Phosphoglycerides ratio
S-HDL-TG,"0.039 [0.037,0.041]",1.288e-282,***,Triglycerides in Small HDL
VLDL-size,"0.037 [0.035,0.040]",2.198e-231,***,Average Diameter for VLDL Particles
MUFA%,"0.037 [0.035,0.040]",2.685e-210,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-TG,"0.037 [0.035,0.039]",6.747e-240,***,Total-Triglycerides
XXL-VLDL-P,"0.037 [0.035,0.039]",2.060e-219,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"0.037 [0.035,0.039]",2.179e-236,***,Triglycerides in VLDL
M-VLDL-TG%,"0.036 [0.034,0.039]",1.771e-242,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG,"0.036 [0.034,0.039]",3.513e-219,***,Triglycerides in Small LDL
XL-VLDL-P,"0.036 [0.034,0.039]",1.160e-224,***,Concentration of Very Large VLDL Particles
XXL-VLDL-TG,"0.036 [0.034,0.038]",6.535e-207,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"0.036 [0.034,0.038]",2.095e-211,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"0.036 [0.034,0.038]",8.416e-223,***,Triglycerides in Large VLDL
XL-VLDL-L,"0.036 [0.034,0.038]",4.619e-221,***,Total-Lipids in Very Large VLDL
XXL-VLDL-L,"0.036 [0.033,0.038]",2.240e-206,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,"0.035 [0.033,0.038]",2.941e-190,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG,"0.035 [0.033,0.037]",2.654e-227,***,Triglycerides in Small VLDL
M-LDL-TG,"0.035 [0.033,0.037]",5.624e-206,***,Triglycerides in Medium LDL
IDL-TG%,"0.035 [0.032,0.037]",2.040e-198,***,Triglycerides to Total-Lipids in IDL percentage
XXL-VLDL-FC,"0.034 [0.032,0.037]",4.687e-196,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-TG%,"0.034 [0.032,0.036]",4.871e-206,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA,"0.034 [0.032,0.036]",4.403e-191,***,Monounsaturated Fatty Acids
L-VLDL-P,"0.034 [0.031,0.036]",2.011e-197,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"0.033 [0.031,0.035]",2.335e-189,***,Phospholipids in Very Large VLDL
XXL-VLDL-C,"0.033 [0.031,0.035]",6.353e-184,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"0.033 [0.031,0.035]",6.607e-194,***,Phospholipids in Large VLDL
M-VLDL-TG,"0.033 [0.031,0.035]",1.928e-195,***,Triglycerides in Medium VLDL
L-VLDL-L,"0.033 [0.031,0.035]",7.689e-191,***,Total-Lipids in Large VLDL
LDL-TG,"0.032 [0.030,0.034]",3.649e-179,***,Triglycerides in LDL
XXL-VLDL-CE,"0.032 [0.029,0.034]",4.523e-169,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-PL%,"0.031 [0.029,0.034]",1.803e-144,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC,"0.031 [0.029,0.033]",1.639e-173,***,Free Cholesterol in Large VLDL
L-LDL-TG%,"0.031 [0.029,0.033]",6.025e-160,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-VLDL-FC,"0.031 [0.029,0.033]",1.359e-165,***,Free Cholesterol in Very Large VLDL
S-HDL-TG%,"0.031 [0.029,0.033]",3.064e-170,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,"0.030 [0.028,0.032]",1.173e-178,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG,"0.030 [0.028,0.032]",1.227e-170,***,Triglycerides in Very Small VLDL
SFA,"0.030 [0.028,0.032]",2.271e-151,***,Saturated Fatty Acids
L-LDL-TG,"0.029 [0.027,0.031]",3.389e-153,***,Triglycerides in Large LDL
GlycA,"0.029 [0.027,0.031]",2.771e-137,***,Glycoprotein Acetyls
M-HDL-TG,"0.029 [0.027,0.031]",1.555e-163,***,Triglycerides in Medium HDL
HDL-TG,"0.029 [0.027,0.031]",1.783e-159,***,Triglycerides in HDL
