Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"1.232 [1.073,1.391]",9.834e-47,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"1.140 [0.974,1.305]",6.832e-36,***,Phospholipids to Total-Lipids in Large HDL percentage
L-LDL-TG%,"1.060 [0.909,1.211]",1.747e-37,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.994 [0.844,1.144]",4.318e-33,***,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,"0.952 [0.791,1.113]",1.483e-25,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,"0.946 [0.795,1.097]",4.681e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
SFA%,"0.925 [0.774,1.075]",5.740e-28,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG%,"0.892 [0.748,1.036]",1.845e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,"0.861 [0.716,1.007]",7.731e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,"0.852 [0.706,0.998]",5.926e-25,***,Triglycerides to Total-Lipids in Small LDL percentage
GlycA,"0.841 [0.689,0.993]",5.419e-22,***,Glycoprotein Acetyls
S-VLDL-TG%,"0.742 [0.600,0.884]",2.554e-19,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,"0.740 [0.605,0.875]",2.165e-21,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
TG/PG,"0.711 [0.552,0.871]",5.744e-13,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,"0.708 [0.554,0.863]",6.714e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,"0.694 [0.551,0.837]",5.263e-16,***,Triglycerides in Small HDL
S-HDL-TG%,"0.641 [0.494,0.788]",2.661e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"0.639 [0.479,0.799]",1.047e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
MUFA,"0.636 [0.486,0.787]",3.120e-11,***,Monounsaturated Fatty Acids
