Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-CE,"-0.114 [-0.153,-0.075]",0.003,**,Cholesteryl Esters in Small LDL
M-HDL-TG%,"-0.114 [-0.155,-0.074]",0.008,**,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-FC,"-0.116 [-0.155,-0.076]",0.002,**,Free Cholesterol in Small HDL
M-LDL-CE,"-0.116 [-0.155,-0.077]",0.002,**,Cholesteryl Esters in Medium LDL
IDL-C,"-0.117 [-0.157,-0.077]",0.003,**,Cholesterol in IDL
S-VLDL-FC,"-0.117 [-0.155,-0.079]",4.566e-04,***,Free Cholesterol in Small VLDL
L-VLDL-TG,"-0.117 [-0.159,-0.076]",0.008,**,Triglycerides in Large VLDL
LA,"-0.118 [-0.158,-0.077]",0.002,**,Linoleic Acid
ApoB,"-0.118 [-0.157,-0.079]",6.263e-04,***,Apolipoprotein B
S-VLDL-CE,"-0.119 [-0.157,-0.081]",2.177e-04,***,Cholesteryl Esters in Small VLDL
IDL-CE,"-0.119 [-0.159,-0.079]",0.001,**,Cholesteryl Esters in IDL
SFA%,"-0.119 [-0.161,-0.077]",0.007,**,Saturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C,"-0.119 [-0.158,-0.081]",1.887e-04,***,Cholesterol in Small VLDL
Lactate,"-0.120 [-0.159,-0.081]",2.452e-04,***,Lactate
M-LDL-TG,"-0.122 [-0.164,-0.080]",0.003,**,Triglycerides in Medium LDL
L-LDL-TG,"-0.122 [-0.162,-0.081]",8.980e-04,***,Triglycerides in Large LDL
S-VLDL-TG,"-0.122 [-0.162,-0.082]",6.480e-04,***,Triglycerides in Small VLDL
PUFA,"-0.122 [-0.163,-0.081]",0.001,**,Polyunsaturated Fatty Acids
XXL-VLDL-PL,"-0.123 [-0.165,-0.080]",0.005,**,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-P,"-0.123 [-0.162,-0.084]",1.688e-04,***,Concentration of Small VLDL Particles
XXL-VLDL-TG,"-0.124 [-0.167,-0.080]",0.006,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"-0.124 [-0.167,-0.081]",0.003,**,Triglycerides in Very Large VLDL
L-VLDL-FC,"-0.124 [-0.165,-0.084]",5.092e-04,***,Free Cholesterol in Large VLDL
XXL-VLDL-P,"-0.125 [-0.168,-0.081]",0.004,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-VLDL-PL,"-0.125 [-0.163,-0.086]",4.744e-05,***,Phospholipids in Small VLDL
Omega-6,"-0.125 [-0.165,-0.084]",3.865e-04,***,Omega-6 Fatty Acids
M-VLDL-FC,"-0.125 [-0.163,-0.087]",3.968e-05,***,Free Cholesterol in Medium VLDL
M-LDL-CE%,"-0.125 [-0.164,-0.086]",5.766e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-CE,"-0.125 [-0.164,-0.086]",1.063e-04,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-P,"-0.126 [-0.167,-0.084]",6.077e-04,***,Concentration of Large VLDL Particles
XXL-VLDL-FC,"-0.126 [-0.168,-0.083]",0.001,**,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"-0.126 [-0.167,-0.085]",3.763e-04,***,Phospholipids in Large VLDL
LDL-TG,"-0.126 [-0.167,-0.085]",4.474e-04,***,Triglycerides in LDL
IDL-PL,"-0.127 [-0.166,-0.087]",9.802e-05,***,Phospholipids in IDL
L-VLDL-L,"-0.127 [-0.167,-0.086]",2.884e-04,***,Total-Lipids in Large VLDL
XL-VLDL-P,"-0.127 [-0.169,-0.085]",7.506e-04,***,Concentration of Very Large VLDL Particles
M-VLDL-P,"-0.127 [-0.166,-0.088]",2.921e-05,***,Concentration of Medium VLDL Particles
M-VLDL-TG,"-0.127 [-0.167,-0.086]",1.896e-04,***,Triglycerides in Medium VLDL
S-HDL-TG,"-0.127 [-0.167,-0.087]",1.579e-04,***,Triglycerides in Small HDL
XXL-VLDL-L,"-0.127 [-0.170,-0.084]",0.001,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
Non-HDL-C,"-0.128 [-0.167,-0.088]",7.153e-05,***,Total-Cholesterol Minus HDL-C
IDL-TG,"-0.128 [-0.168,-0.088]",7.413e-05,***,Triglycerides in IDL
MUFA%,"-0.128 [-0.173,-0.084]",0.004,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-L,"-0.128 [-0.169,-0.088]",1.111e-04,***,Total-Lipids in IDL
XS-VLDL-TG,"-0.128 [-0.168,-0.088]",6.866e-05,***,Triglycerides in Very Small VLDL
L-VLDL-C,"-0.129 [-0.168,-0.089]",4.307e-05,***,Cholesterol in Large VLDL
L-VLDL-CE,"-0.130 [-0.168,-0.091]",1.159e-05,***,Cholesteryl Esters in Large VLDL
XXL-VLDL-C,"-0.130 [-0.172,-0.088]",3.459e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"-0.130 [-0.172,-0.089]",1.999e-04,***,Phospholipids in Very Large VLDL
XL-VLDL-L,"-0.130 [-0.172,-0.088]",2.488e-04,***,Total-Lipids in Very Large VLDL
XL-VLDL-C,"-0.130 [-0.170,-0.090]",4.807e-05,***,Cholesterol in Very Large VLDL
XXL-VLDL-CE,"-0.131 [-0.173,-0.089]",2.195e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
SM,"-0.131 [-0.173,-0.090]",8.739e-05,***,Sphingomyelins
XL-VLDL-FC,"-0.131 [-0.173,-0.090]",8.837e-05,***,Free Cholesterol in Very Large VLDL
M-VLDL-PL,"-0.132 [-0.171,-0.093]",5.076e-06,***,Phospholipids in Medium VLDL
S-VLDL-L,"-0.133 [-0.172,-0.094]",4.948e-06,***,Total-Lipids in Small VLDL
Total-CE,"-0.134 [-0.175,-0.092]",5.766e-05,***,Total-Esterified Cholesterol
VLDL-TG,"-0.134 [-0.176,-0.093]",5.009e-05,***,Triglycerides in VLDL
S-LDL-TG,"-0.135 [-0.177,-0.092]",1.148e-04,***,Triglycerides in Small LDL
XS-VLDL-CE,"-0.136 [-0.175,-0.097]",2.223e-06,***,Cholesteryl Esters in Very Small VLDL
XS-VLDL-P,"-0.136 [-0.175,-0.098]",7.772e-07,***,Concentration of Very Small VLDL Particles
M-VLDL-L,"-0.136 [-0.176,-0.097]",2.047e-06,***,Total-Lipids in Medium VLDL
VLDL-CE,"-0.137 [-0.175,-0.098]",7.274e-07,***,Cholesteryl Esters in VLDL
XS-VLDL-FC,"-0.137 [-0.175,-0.098]",8.339e-07,***,Free Cholesterol in Very Small VLDL
VLDL-P,"-0.137 [-0.176,-0.098]",1.027e-06,***,Concentration of VLDL Particles
L-HDL-TG,"-0.138 [-0.176,-0.099]",4.037e-07,***,Triglycerides in Large HDL
Total-C,"-0.138 [-0.180,-0.097]",1.280e-05,***,Total-Cholesterol
XS-VLDL-C,"-0.138 [-0.177,-0.099]",8.720e-07,***,Cholesterol in Very Small VLDL
S-LDL-CE%,"-0.139 [-0.178,-0.100]",4.970e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-PL,"-0.140 [-0.178,-0.101]",3.301e-07,***,Phospholipids in Very Small VLDL
VLDL-FC,"-0.140 [-0.180,-0.101]",4.926e-07,***,Free Cholesterol in VLDL
VLDL-C,"-0.141 [-0.179,-0.102]",2.442e-07,***,VLDL Cholesterol
Remnant-C,"-0.142 [-0.181,-0.102]",4.721e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-FC,"-0.143 [-0.183,-0.102]",9.329e-07,***,Total-Free Cholesterol
Total-TG,"-0.143 [-0.185,-0.102]",2.762e-06,***,Total-Triglycerides
VLDL-PL,"-0.144 [-0.184,-0.104]",2.393e-07,***,Phospholipids in VLDL
XL-HDL-TG,"-0.144 [-0.184,-0.105]",1.789e-07,***,Triglycerides in Very Large HDL
M-HDL-TG,"-0.147 [-0.185,-0.108]",2.227e-08,***,Triglycerides in Medium HDL
VLDL-L,"-0.148 [-0.188,-0.108]",1.373e-07,***,Total-Lipids in VLDL
XS-VLDL-L,"-0.148 [-0.187,-0.109]",2.055e-08,***,Total-Lipids in Very Small VLDL
HDL-TG,"-0.149 [-0.189,-0.110]",1.380e-08,***,Triglycerides in HDL
PC,"-0.154 [-0.196,-0.112]",1.267e-07,***,Phosphatidylcholines
Cholines,"-0.157 [-0.199,-0.115]",5.590e-08,***,Total-Cholines
Phosphoglyc,"-0.158 [-0.199,-0.116]",3.439e-08,***,Phosphoglycerides
Creatinine,"-0.158 [-0.207,-0.109]",7.353e-05,***,Creatinine
Total-FA,"-0.165 [-0.206,-0.123]",2.001e-09,***,Total-Fatty Acids
Total-L,"-0.167 [-0.207,-0.126]",3.626e-10,***,Total-Lipids in Lipoprotein Particles
MUFA,"-0.168 [-0.211,-0.126]",1.241e-09,***,Monounsaturated Fatty Acids
Total-PL,"-0.170 [-0.212,-0.128]",3.518e-10,***,Total-Phospholipids in Lipoprotein Particles
SFA,"-0.177 [-0.219,-0.135]",3.641e-11,***,Saturated Fatty Acids
