Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.184 [0.157,0.211]",1.632e-35,***,Creatinine
L-LDL-FC%,"0.128 [0.104,0.151]",3.848e-21,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Albumin,"0.108 [0.087,0.130]",2.794e-17,***,Albumin
Gly,"0.104 [0.085,0.124]",4.802e-21,***,Glycine
XS-VLDL-FC%,"0.102 [0.078,0.125]",6.456e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"0.100 [0.075,0.124]",4.326e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC,"0.098 [0.077,0.119]",3.436e-15,***,Free Cholesterol in Very Large HDL
XS-VLDL-CE%,"0.096 [0.071,0.120]",8.109e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,"0.092 [0.067,0.117]",9.222e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,"0.088 [0.063,0.112]",6.512e-07,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-VLDL-C%,"0.087 [0.063,0.111]",2.914e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,"0.086 [0.058,0.114]",2.702e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Gln,"0.085 [0.064,0.107]",1.808e-09,***,Glutamine
IDL-FC%,"0.084 [0.061,0.107]",1.271e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-PL%,"0.084 [0.063,0.105]",1.228e-09,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-C%,"0.084 [0.056,0.111]",4.387e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-FC%,"0.083 [0.062,0.105]",6.787e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-VLDL-C%,"0.080 [0.057,0.102]",4.099e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,"0.076 [0.053,0.100]",2.209e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
