Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"0.030 [0.019,0.041]",0.024,*,Free Cholesterol in Very Large HDL
L-VLDL-CE,"-0.031 [-0.042,-0.019]",0.028,*,Cholesteryl Esters in Large VLDL
XL-VLDL-C%,"-0.032 [-0.044,-0.021]",0.009,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-C%,"-0.033 [-0.044,-0.022]",0.003,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-FC,"-0.033 [-0.045,-0.022]",0.002,**,Free Cholesterol in Small LDL
Ala,"-0.034 [-0.045,-0.022]",0.003,**,Alanine
S-VLDL-CE%,"-0.037 [-0.049,-0.026]",6.434e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Sc-ala,"-0.037 [-0.049,-0.026]",3.796e-05,***,Spectrometer-corrected alanine
XL-VLDL-CE,"-0.038 [-0.049,-0.026]",3.893e-05,***,Cholesteryl Esters in Very Large VLDL
PUFA/MUFA,"-0.039 [-0.052,-0.026]",0.002,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"-0.040 [-0.053,-0.027]",2.651e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,"-0.041 [-0.052,-0.029]",5.838e-07,***,Phenylalanine
XL-VLDL-CE%,"-0.042 [-0.053,-0.030]",7.108e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-LDL-PL%,"-0.042 [-0.053,-0.031]",1.981e-08,***,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-size,"-0.042 [-0.055,-0.030]",7.453e-06,***,Average Diameter for VLDL Particles
L-LDL-PL%,"-0.046 [-0.057,-0.034]",1.655e-10,***,Phospholipids to Total-Lipids in Large LDL percentage
Lactate,"-0.048 [-0.059,-0.036]",3.730e-11,***,Lactate
L-HDL-CE%,"-0.050 [-0.065,-0.036]",3.401e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Gly,"-0.052 [-0.062,-0.041]",3.137e-17,***,Glycine
XXL-VLDL-CE%,"-0.054 [-0.065,-0.043]",9.438e-17,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"-0.057 [-0.068,-0.045]",6.097e-18,***,Phospholipids to Total-Lipids in IDL percentage
TG/PG,"-0.061 [-0.074,-0.048]",1.231e-14,***,Triglycerides to Phosphoglycerides ratio
S-LDL-FC%,"-0.064 [-0.076,-0.051]",1.861e-18,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"-0.081 [-0.093,-0.069]",5.578e-34,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-FC%,"-0.084 [-0.097,-0.072]",1.632e-35,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,"-0.084 [-0.096,-0.073]",1.332e-40,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,"-0.086 [-0.097,-0.074]",1.034e-40,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,"-0.091 [-0.103,-0.078]",6.824e-39,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB/ApoA1,"-0.097 [-0.109,-0.086]",7.880e-55,***,Apolipoprotein B to Apolipoprotein A1 ratio
PUFA%,"-0.098 [-0.112,-0.085]",6.407e-41,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,"-0.102 [-0.115,-0.088]",1.632e-43,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Citrate,"-0.105 [-0.117,-0.094]",2.293e-66,***,Citrate
XL-HDL-FC%,"-0.131 [-0.145,-0.116]",1.082e-66,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Omega-6/Omega-3,"-0.141 [-0.153,-0.129]",4.813e-113,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,"-0.155 [-0.169,-0.142]",3.939e-111,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.180 [-0.193,-0.168]",1.696e-161,***,Linoleic Acid to Total-Fatty Acids percentage
GlycA,"-0.221 [-0.234,-0.209]",2.440e-261,***,Glycoprotein Acetyls
