Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-C,"0.146 [0.086,0.205]",0.396,,HDL Cholesterol
HDL-CE,"0.145 [0.086,0.205]",0.397,,Cholesteryl Esters in HDL
M-HDL-C,"0.144 [0.086,0.203]",0.284,,Cholesterol in Medium HDL
M-HDL-CE,"0.144 [0.085,0.202]",0.289,,Cholesteryl Esters in Medium HDL
HDL-P,"0.137 [0.080,0.193]",0.521,,Concentration of HDL Particles
M-LDL-TG%,"-0.003 [-0.062,0.056]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
His,"-0.003 [-0.057,0.050]",1.000,,Histidine
Tyr,"-0.010 [-0.064,0.044]",1.000,,Tyrosine
Phe,"-0.012 [-0.066,0.041]",1.000,,Phenylalanine
Ile,"-0.025 [-0.079,0.030]",1.000,,Isoleucine
