Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL%,"1.105 [1.085,1.125]",1.059e-22,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,"1.085 [1.068,1.103]",1.918e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,"1.076 [1.056,1.096]",4.209e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-TG%,"1.074 [1.057,1.092]",1.636e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,"1.073 [1.056,1.089]",4.505e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,"1.061 [1.044,1.078]",2.745e-07,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,"1.057 [1.041,1.073]",3.390e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,"1.056 [1.039,1.074]",3.640e-05,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"1.055 [1.037,1.073]",2.793e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,"1.049 [1.032,1.066]",0.002,**,Glycoprotein Acetyls
M-LDL-TG%,"1.048 [1.032,1.064]",9.439e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,"1.047 [1.030,1.063]",0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"1.044 [1.028,1.061]",0.018,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"1.043 [1.028,1.058]",0.006,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-PL%,"1.040 [1.026,1.055]",0.006,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-C,"0.960 [0.945,0.975]",0.037,*,LDL Cholesterol
L-LDL-CE,"0.960 [0.945,0.974]",0.026,*,Cholesteryl Esters in Large LDL
ApoB,"0.960 [0.945,0.974]",0.016,*,Apolipoprotein B
XS-VLDL-P,"0.959 [0.945,0.974]",0.009,**,Concentration of Very Small VLDL Particles
Gly,"0.959 [0.945,0.972]",6.856e-04,***,Glycine
XS-VLDL-L,"0.958 [0.944,0.973]",0.007,**,Total-Lipids in Very Small VLDL
Omega-6/Omega-3,"0.958 [0.943,0.973]",0.030,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-L,"0.958 [0.943,0.973]",0.024,*,Total-Lipids in Lipoprotein Particles
S-VLDL-CE%,"0.957 [0.943,0.972]",0.004,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,"0.957 [0.942,0.972]",0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-L,"0.957 [0.942,0.971]",0.003,**,Total-Lipids in Large LDL
L-LDL-PL,"0.956 [0.942,0.971]",0.001,**,Phospholipids in Large LDL
Cholines,"0.956 [0.940,0.971]",0.012,*,Total-Cholines
XS-VLDL-FC,"0.956 [0.941,0.970]",5.832e-04,***,Free Cholesterol in Very Small VLDL
LA,"0.955 [0.941,0.970]",0.002,**,Linoleic Acid
HDL-L,"0.955 [0.939,0.971]",0.016,*,Total-Lipids in HDL
L-LDL-C,"0.955 [0.940,0.970]",8.715e-04,***,Cholesterol in Large LDL
M-VLDL-C,"0.955 [0.940,0.969]",2.346e-04,***,Cholesterol in Medium VLDL
XL-VLDL-C%,"0.954 [0.939,0.969]",5.875e-04,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Non-HDL-C,"0.954 [0.939,0.969]",3.584e-04,***,Total-Cholesterol Minus HDL-C
PC,"0.954 [0.938,0.969]",0.003,**,Phosphatidylcholines
Clinical LDL-C,"0.954 [0.939,0.968]",2.495e-04,***,Clinical LDL Cholesterol
M-LDL-FC%,"0.953 [0.937,0.969]",0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,"0.952 [0.938,0.966]",2.896e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
