Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.585 [0.469,0.701]",1.107e-17,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,"0.553 [0.426,0.680]",3.568e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,"0.545 [0.429,0.660]",4.430e-15,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,"0.510 [0.399,0.620]",3.638e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.498 [0.382,0.614]",1.036e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,"0.493 [0.371,0.615]",5.320e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,"0.467 [0.355,0.579]",6.669e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
SFA%,"0.459 [0.344,0.574]",1.506e-09,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,"0.413 [0.302,0.525]",8.044e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,"0.410 [0.286,0.533]",2.000e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,"0.378 [0.269,0.486]",2.170e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-TG%,"0.345 [0.227,0.464]",0.003,**,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG,"0.336 [0.226,0.446]",4.642e-04,***,Triglycerides in Small HDL
XL-VLDL-TG%,"0.332 [0.228,0.436]",8.666e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG%,"0.329 [0.206,0.451]",0.033,*,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-TG,"0.308 [0.203,0.412]",0.002,**,Triglycerides in Medium HDL
XXL-VLDL-P,"0.306 [0.190,0.422]",0.049,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
HDL-TG,"0.285 [0.179,0.391]",0.034,*,Triglycerides in HDL
IDL-PL,"-0.287 [-0.395,-0.179]",0.046,*,Phospholipids in IDL
L-LDL-C,"-0.289 [-0.397,-0.181]",0.039,*,Cholesterol in Large LDL
S-VLDL-CE%,"-0.290 [-0.396,-0.183]",0.021,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-C,"-0.295 [-0.405,-0.185]",0.037,*,Cholesterol in Very Large HDL
S-HDL-CE%,"-0.295 [-0.404,-0.186]",0.026,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-L,"-0.298 [-0.408,-0.189]",0.022,*,Total-Lipids in IDL
XL-HDL-CE,"-0.299 [-0.410,-0.188]",0.033,*,Cholesteryl Esters in Very Large HDL
L-VLDL-C%,"-0.302 [-0.407,-0.196]",0.005,**,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-FC%,"-0.303 [-0.413,-0.192]",0.021,*,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC,"-0.303 [-0.408,-0.197]",0.004,**,Free Cholesterol in Medium LDL
M-VLDL-C,"-0.304 [-0.409,-0.199]",0.003,**,Cholesterol in Medium VLDL
XL-VLDL-FC%,"-0.307 [-0.414,-0.201]",0.003,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Clinical LDL-C,"-0.314 [-0.422,-0.207]",0.002,**,Clinical LDL Cholesterol
M-HDL-CE%,"-0.322 [-0.440,-0.203]",0.024,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
IDL-CE,"-0.322 [-0.431,-0.214]",0.001,**,Cholesteryl Esters in IDL
L-LDL-FC,"-0.329 [-0.436,-0.221]",4.758e-04,***,Free Cholesterol in Large LDL
LDL-FC,"-0.331 [-0.438,-0.224]",2.923e-04,***,Free Cholesterol in LDL
XL-HDL-CE%,"-0.333 [-0.451,-0.214]",0.009,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C,"-0.336 [-0.445,-0.227]",3.312e-04,***,Cholesterol in IDL
LA,"-0.339 [-0.449,-0.229]",3.903e-04,***,Linoleic Acid
S-LDL-C%,"-0.340 [-0.447,-0.232]",1.565e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-FC,"-0.345 [-0.449,-0.241]",1.984e-05,***,Free Cholesterol in Small LDL
IDL-FC,"-0.350 [-0.458,-0.242]",5.031e-05,***,Free Cholesterol in IDL
M-HDL-FC%,"-0.353 [-0.484,-0.222]",0.028,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-PL%,"-0.357 [-0.467,-0.246]",6.201e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-HDL-C%,"-0.364 [-0.485,-0.244]",6.961e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-FC%,"-0.366 [-0.501,-0.230]",0.027,*,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-CE%,"-0.368 [-0.478,-0.258]",1.166e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-CE,"-0.369 [-0.475,-0.263]",1.927e-06,***,Cholesteryl Esters in Medium VLDL
L-VLDL-CE%,"-0.376 [-0.487,-0.266]",5.963e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-C%,"-0.378 [-0.487,-0.268]",3.198e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-HDL-C%,"-0.384 [-0.494,-0.274]",1.985e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-FC%,"-0.396 [-0.508,-0.284]",1.070e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-C%,"-0.397 [-0.506,-0.288]",1.865e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,"-0.407 [-0.514,-0.300]",2.359e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,"-0.409 [-0.518,-0.300]",4.729e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,"-0.424 [-0.537,-0.310]",6.736e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,"-0.432 [-0.547,-0.317]",4.430e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,"-0.445 [-0.560,-0.330]",7.891e-09,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,"-0.449 [-0.560,-0.338]",4.958e-10,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,"-0.461 [-0.574,-0.348]",3.276e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,"-0.469 [-0.581,-0.357]",5.826e-11,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-C%,"-0.473 [-0.590,-0.355]",7.276e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Unsaturation,"-0.476 [-0.593,-0.358]",5.409e-10,***,Degree of Unsaturation
S-LDL-FC%,"-0.484 [-0.597,-0.371]",1.049e-11,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-CE%,"-0.488 [-0.609,-0.368]",4.018e-10,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"-0.502 [-0.621,-0.382]",5.011e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,"-0.527 [-0.647,-0.407]",1.996e-12,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"-0.533 [-0.653,-0.413]",5.897e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"-0.546 [-0.665,-0.428]",3.714e-14,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,"-0.558 [-0.691,-0.426]",3.928e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"-0.573 [-0.706,-0.440]",8.981e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,"-0.595 [-0.718,-0.471]",1.145e-15,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,"-0.611 [-0.732,-0.490]",1.555e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,"-0.664 [-0.788,-0.540]",2.148e-20,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"-0.759 [-0.876,-0.641]",2.903e-31,***,Linoleic Acid to Total-Fatty Acids percentage
