Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.461 [0.416,0.507]",8.766e-82,***,Creatinine
L-LDL-FC%,"0.253 [0.213,0.293]",7.612e-30,***,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA/MUFA,"0.235 [0.193,0.276]",9.746e-23,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-FC,"0.216 [0.181,0.251]",3.352e-28,***,Free Cholesterol in Very Large HDL
XL-HDL-PL%,"0.197 [0.150,0.244]",4.030e-11,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-PL%,"0.195 [0.159,0.231]",1.651e-21,***,Phospholipids to Total-Lipids in Small LDL percentage
Gly,"0.194 [0.161,0.226]",1.002e-25,***,Glycine
M-VLDL-CE%,"0.189 [0.147,0.231]",5.066e-13,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-FC%,"0.186 [0.147,0.225]",1.107e-15,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,"0.185 [0.143,0.227]",8.655e-13,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-FC%,"0.180 [0.140,0.220]",3.533e-13,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"0.179 [0.137,0.221]",1.548e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"0.179 [0.138,0.220]",2.465e-12,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6%,"0.174 [0.132,0.216]",9.035e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL,"0.166 [0.129,0.202]",2.134e-13,***,Phospholipids in Very Large HDL
M-LDL-FC%,"0.163 [0.122,0.204]",1.294e-09,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,"0.161 [0.126,0.196]",9.409e-14,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-L,"0.158 [0.121,0.194]",1.333e-11,***,Total-Lipids in Very Large HDL
M-VLDL-FC%,"0.155 [0.115,0.194]",3.217e-09,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-C%,"0.155 [0.108,0.201]",1.441e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-CE%,"0.152 [0.115,0.188]",7.121e-11,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-VLDL-CE%,"0.151 [0.113,0.189]",1.098e-09,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-FC%,"0.151 [0.104,0.198]",7.919e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-C,"0.150 [0.114,0.187]",1.819e-10,***,Cholesterol in Very Large HDL
HDL-size,"0.150 [0.110,0.189]",2.106e-08,***,Average Diameter for HDL Particles
PUFA%,"0.144 [0.101,0.186]",7.436e-06,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"0.143 [0.103,0.184]",1.110e-06,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-P,"0.139 [0.103,0.175]",1.048e-08,***,Concentration of Very Large HDL Particles
S-VLDL-C%,"0.139 [0.101,0.176]",1.144e-07,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,"0.138 [0.092,0.184]",9.435e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-PL%,"0.138 [0.103,0.173]",1.330e-09,***,Phospholipids to Total-Lipids in Large LDL percentage
S-HDL-FC%,"0.135 [0.099,0.172]",9.207e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Citrate,"0.135 [0.098,0.171]",6.479e-08,***,Citrate
S-LDL-FC%,"0.133 [0.094,0.172]",5.724e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE,"0.128 [0.091,0.165]",2.125e-06,***,Cholesteryl Esters in Very Large HDL
Acetate,"0.124 [0.087,0.160]",6.250e-06,***,Acetate
Gln,"0.122 [0.085,0.158]",1.518e-05,***,Glutamine
XL-VLDL-C%,"0.117 [0.080,0.153]",8.978e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"0.115 [0.077,0.154]",0.001,**,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-C%,"0.101 [0.065,0.137]",0.008,**,Cholesterol to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"0.101 [0.064,0.138]",0.020,*,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-TG%,"-0.091 [-0.125,-0.057]",0.040,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-PL%,"-0.094 [-0.127,-0.061]",0.006,**,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-P,"-0.097 [-0.133,-0.061]",0.024,*,Concentration of Small LDL Particles
XS-VLDL-PL,"-0.100 [-0.136,-0.064]",0.011,*,Phospholipids in Very Small VLDL
XS-VLDL-L,"-0.100 [-0.136,-0.064]",0.012,*,Total-Lipids in Very Small VLDL
IDL-C,"-0.103 [-0.141,-0.066]",0.014,*,Cholesterol in IDL
Acetoacetate,"-0.106 [-0.142,-0.071]",0.001,**,Acetoacetate
M-VLDL-C,"-0.107 [-0.143,-0.072]",9.266e-04,***,Cholesterol in Medium VLDL
IDL-TG%,"-0.110 [-0.149,-0.071]",0.010,*,Triglycerides to Total-Lipids in IDL percentage
IDL-CE,"-0.114 [-0.151,-0.077]",4.084e-04,***,Cholesteryl Esters in IDL
IDL-PL,"-0.114 [-0.151,-0.077]",2.880e-04,***,Phospholipids in IDL
M-LDL-P,"-0.115 [-0.151,-0.079]",9.541e-05,***,Concentration of Medium LDL Particles
S-LDL-FC,"-0.115 [-0.151,-0.080]",5.032e-05,***,Free Cholesterol in Small LDL
XXL-VLDL-PL%,"-0.116 [-0.148,-0.084]",3.114e-07,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-L,"-0.119 [-0.157,-0.082]",1.160e-04,***,Total-Lipids in IDL
S-LDL-TG%,"-0.120 [-0.158,-0.082]",1.837e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-C%,"-0.123 [-0.166,-0.080]",0.005,**,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-CE,"-0.125 [-0.160,-0.089]",1.662e-06,***,Cholesteryl Esters in VLDL
S-VLDL-CE,"-0.126 [-0.162,-0.091]",4.654e-07,***,Cholesteryl Esters in Small VLDL
3-Hydroxybutyrate,"-0.130 [-0.164,-0.095]",2.433e-08,***,3-Hydroxybutyrate
L-LDL-FC,"-0.133 [-0.170,-0.096]",2.573e-07,***,Free Cholesterol in Large LDL
Remnant-C,"-0.133 [-0.170,-0.097]",2.243e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-PL,"-0.135 [-0.171,-0.099]",3.671e-08,***,Phospholipids in Small LDL
ApoB,"-0.136 [-0.172,-0.100]",3.808e-08,***,Apolipoprotein B
M-VLDL-TG%,"-0.136 [-0.173,-0.098]",3.065e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-C,"-0.137 [-0.172,-0.101]",8.229e-09,***,Cholesterol in Small VLDL
LDL-FC,"-0.140 [-0.177,-0.104]",1.117e-08,***,Free Cholesterol in LDL
Glu-lactate,"-0.142 [-0.179,-0.104]",2.469e-08,***,Glucose-lactate
M-VLDL-FC,"-0.144 [-0.179,-0.108]",6.226e-10,***,Free Cholesterol in Medium VLDL
Lactate,"-0.144 [-0.180,-0.108]",8.236e-10,***,Lactate
VLDL-C,"-0.144 [-0.180,-0.108]",9.752e-10,***,VLDL Cholesterol
XXL-VLDL-TG,"-0.145 [-0.185,-0.104]",4.900e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-CE,"-0.149 [-0.185,-0.113]",9.971e-11,***,Cholesteryl Esters in Large VLDL
Clinical LDL-C,"-0.151 [-0.187,-0.114]",2.532e-10,***,Clinical LDL Cholesterol
LDL-P,"-0.151 [-0.186,-0.115]",3.972e-11,***,Concentration of LDL Particles
S-VLDL-FC,"-0.153 [-0.188,-0.117]",8.474e-12,***,Free Cholesterol in Small VLDL
HDL-TG,"-0.154 [-0.190,-0.117]",2.278e-11,***,Triglycerides in HDL
VLDL-P,"-0.162 [-0.198,-0.126]",3.169e-13,***,Concentration of VLDL Particles
Non-HDL-C,"-0.163 [-0.199,-0.126]",1.261e-12,***,Total-Cholesterol Minus HDL-C
HDL-FC,"-0.164 [-0.203,-0.126]",1.558e-11,***,Free Cholesterol in HDL
XXL-VLDL-L,"-0.165 [-0.204,-0.125]",1.298e-10,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"-0.165 [-0.203,-0.127]",5.952e-12,***,Free Cholesterol in Very Large VLDL
M-VLDL-PL,"-0.166 [-0.202,-0.131]",2.307e-14,***,Phospholipids in Medium VLDL
XL-VLDL-PL,"-0.168 [-0.207,-0.129]",3.557e-12,***,Phospholipids in Very Large VLDL
M-LDL-FC,"-0.168 [-0.204,-0.133]",8.180e-15,***,Free Cholesterol in Medium LDL
VLDL-FC,"-0.169 [-0.205,-0.133]",2.030e-14,***,Free Cholesterol in VLDL
XXL-VLDL-P,"-0.170 [-0.210,-0.130]",2.733e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"-0.170 [-0.207,-0.134]",2.361e-14,***,Cholesterol in Large VLDL
XL-VLDL-CE,"-0.171 [-0.207,-0.134]",1.358e-14,***,Cholesteryl Esters in Very Large VLDL
S-LDL-L,"-0.171 [-0.207,-0.134]",5.668e-15,***,Total-Lipids in Small LDL
L-LDL-P,"-0.171 [-0.207,-0.135]",1.823e-15,***,Concentration of Large LDL Particles
XL-VLDL-C,"-0.171 [-0.208,-0.134]",6.404e-14,***,Cholesterol in Very Large VLDL
S-LDL-C,"-0.171 [-0.207,-0.135]",2.955e-15,***,Cholesterol in Small LDL
M-VLDL-P,"-0.173 [-0.209,-0.138]",6.598e-16,***,Concentration of Medium VLDL Particles
XS-VLDL-TG%,"-0.175 [-0.214,-0.136]",5.809e-13,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-PL,"-0.175 [-0.212,-0.139]",4.862e-16,***,Phospholipids in Large LDL
XL-HDL-TG%,"-0.176 [-0.217,-0.135]",4.937e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
DHA,"-0.176 [-0.214,-0.138]",2.051e-14,***,Docosahexaenoic Acid
XXL-VLDL-PL,"-0.176 [-0.216,-0.137]",9.212e-13,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-VLDL-PL,"-0.180 [-0.216,-0.144]",1.041e-17,***,Phospholipids in Small VLDL
XXL-VLDL-FC,"-0.181 [-0.221,-0.142]",3.862e-14,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-PL,"-0.182 [-0.218,-0.145]",8.628e-17,***,Phospholipids in VLDL
S-LDL-CE%,"-0.182 [-0.218,-0.146]",7.557e-18,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-P,"-0.184 [-0.220,-0.147]",8.576e-18,***,Concentration of Small VLDL Particles
LDL-PL,"-0.184 [-0.220,-0.148]",4.294e-18,***,Phospholipids in LDL
M-HDL-TG,"-0.184 [-0.220,-0.148]",1.877e-18,***,Triglycerides in Medium HDL
XL-VLDL-P,"-0.184 [-0.223,-0.145]",4.900e-15,***,Concentration of Very Large VLDL Particles
HDL-C,"-0.185 [-0.224,-0.145]",1.579e-14,***,HDL Cholesterol
XL-VLDL-L,"-0.185 [-0.224,-0.146]",2.327e-15,***,Total-Lipids in Very Large VLDL
HDL-CE,"-0.185 [-0.225,-0.146]",8.098e-15,***,Cholesteryl Esters in HDL
L-VLDL-PL,"-0.186 [-0.224,-0.148]",2.389e-16,***,Phospholipids in Large VLDL
L-LDL-C,"-0.186 [-0.223,-0.149]",1.003e-17,***,Cholesterol in Large LDL
LDL-C,"-0.187 [-0.224,-0.150]",3.877e-18,***,LDL Cholesterol
Total-FC,"-0.187 [-0.225,-0.150]",2.958e-17,***,Total-Free Cholesterol
XL-VLDL-TG,"-0.188 [-0.228,-0.148]",3.603e-15,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,"-0.188 [-0.225,-0.151]",6.300e-18,***,Triglycerides in Very Small VLDL
L-VLDL-FC,"-0.189 [-0.227,-0.151]",2.944e-17,***,Free Cholesterol in Large VLDL
S-LDL-CE,"-0.189 [-0.226,-0.153]",4.503e-19,***,Cholesteryl Esters in Small LDL
L-VLDL-P,"-0.189 [-0.228,-0.151]",9.962e-17,***,Concentration of Large VLDL Particles
L-LDL-L,"-0.191 [-0.228,-0.155]",5.487e-19,***,Total-Lipids in Large LDL
LDL-L,"-0.194 [-0.230,-0.157]",9.698e-20,***,Total-Lipids in LDL
L-VLDL-L,"-0.194 [-0.232,-0.157]",2.145e-18,***,Total-Lipids in Large VLDL
M-VLDL-L,"-0.195 [-0.231,-0.158]",2.425e-20,***,Total-Lipids in Medium VLDL
S-VLDL-L,"-0.195 [-0.231,-0.159]",1.116e-20,***,Total-Lipids in Small VLDL
M-LDL-C,"-0.195 [-0.232,-0.159]",9.529e-21,***,Cholesterol in Medium LDL
XXL-VLDL-C,"-0.196 [-0.235,-0.157]",2.090e-17,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-L,"-0.196 [-0.233,-0.159]",1.794e-19,***,Total-Lipids in VLDL
XL-HDL-CE%,"-0.196 [-0.238,-0.155]",3.483e-15,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-TG,"-0.200 [-0.237,-0.163]",6.379e-21,***,Triglycerides in IDL
L-VLDL-TG,"-0.202 [-0.240,-0.163]",4.123e-19,***,Triglycerides in Large VLDL
XXL-VLDL-CE,"-0.203 [-0.242,-0.164]",2.952e-19,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-LDL-CE,"-0.204 [-0.240,-0.167]",1.364e-22,***,Cholesteryl Esters in Medium LDL
LDL-CE,"-0.204 [-0.241,-0.168]",1.517e-22,***,Cholesteryl Esters in LDL
L-LDL-CE,"-0.205 [-0.242,-0.168]",1.212e-22,***,Cholesteryl Esters in Large LDL
M-LDL-L,"-0.208 [-0.244,-0.171]",8.089e-24,***,Total-Lipids in Medium LDL
Total-C,"-0.208 [-0.247,-0.170]",3.850e-21,***,Total-Cholesterol
VLDL-TG,"-0.209 [-0.247,-0.170]",5.784e-21,***,Triglycerides in VLDL
Omega-3,"-0.210 [-0.248,-0.173]",2.808e-23,***,Omega-3 Fatty Acids
LDL-size,"-0.214 [-0.252,-0.175]",8.148e-22,***,Average Diameter for LDL Particles
Total-CE,"-0.216 [-0.255,-0.178]",5.206e-23,***,Total-Esterified Cholesterol
VLDL-size,"-0.216 [-0.256,-0.177]",1.826e-21,***,Average Diameter for VLDL Particles
M-LDL-PL,"-0.218 [-0.253,-0.182]",3.289e-27,***,Phospholipids in Medium LDL
S-VLDL-TG,"-0.218 [-0.255,-0.180]",8.311e-25,***,Triglycerides in Small VLDL
S-HDL-TG,"-0.218 [-0.255,-0.181]",8.386e-25,***,Triglycerides in Small HDL
Total-TG,"-0.218 [-0.257,-0.180]",2.373e-23,***,Total-Triglycerides
S-LDL-TG,"-0.221 [-0.261,-0.182]",9.042e-23,***,Triglycerides in Small LDL
L-LDL-CE%,"-0.225 [-0.261,-0.190]",1.577e-30,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-TG,"-0.229 [-0.266,-0.191]",2.211e-27,***,Triglycerides in Medium VLDL
HDL-L,"-0.234 [-0.274,-0.194]",2.052e-25,***,Total-Lipids in HDL
L-LDL-TG,"-0.234 [-0.272,-0.197]",8.021e-29,***,Triglycerides in Large LDL
LDL-TG,"-0.240 [-0.278,-0.202]",2.218e-29,***,Triglycerides in LDL
SM,"-0.241 [-0.279,-0.203]",9.581e-30,***,Sphingomyelins
M-LDL-TG,"-0.242 [-0.281,-0.203]",6.227e-29,***,Triglycerides in Medium LDL
HDL-PL,"-0.253 [-0.293,-0.214]",1.880e-31,***,Phospholipids in HDL
Total-L,"-0.268 [-0.306,-0.230]",6.532e-38,***,Total-Lipids in Lipoprotein Particles
M-HDL-FC,"-0.272 [-0.309,-0.234]",1.294e-39,***,Free Cholesterol in Medium HDL
ApoA1,"-0.275 [-0.314,-0.237]",5.111e-39,***,Apolipoprotein A1
LA,"-0.276 [-0.314,-0.239]",2.684e-42,***,Linoleic Acid
M-HDL-P,"-0.281 [-0.319,-0.244]",8.450e-44,***,Concentration of Medium HDL Particles
MUFA%,"-0.281 [-0.323,-0.240]",2.218e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE,"-0.284 [-0.322,-0.246]",5.723e-43,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"-0.284 [-0.323,-0.246]",1.232e-42,***,Cholesterol in Medium HDL
L-HDL-PL%,"-0.286 [-0.330,-0.243]",2.020e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
Total-PL,"-0.308 [-0.346,-0.269]",2.923e-49,***,Total-Phospholipids in Lipoprotein Particles
SFA,"-0.317 [-0.356,-0.278]",1.048e-51,***,Saturated Fatty Acids
M-HDL-L,"-0.317 [-0.355,-0.279]",1.292e-53,***,Total-Lipids in Medium HDL
PC,"-0.317 [-0.356,-0.278]",2.088e-52,***,Phosphatidylcholines
M-HDL-PL,"-0.330 [-0.368,-0.292]",2.721e-60,***,Phospholipids in Medium HDL
Cholines,"-0.338 [-0.377,-0.299]",1.150e-59,***,Total-Cholines
HDL-P,"-0.346 [-0.383,-0.308]",6.808e-69,***,Concentration of HDL Particles
Total-P,"-0.357 [-0.394,-0.319]",8.162e-73,***,Total-Concentration of Lipoprotein Particles
Phosphoglyc,"-0.358 [-0.397,-0.319]",9.218e-68,***,Phosphoglycerides
Omega-6,"-0.373 [-0.411,-0.336]",9.038e-79,***,Omega-6 Fatty Acids
Total-FA,"-0.380 [-0.419,-0.342]",1.043e-77,***,Total-Fatty Acids
MUFA,"-0.385 [-0.424,-0.345]",5.383e-77,***,Monounsaturated Fatty Acids
PUFA,"-0.385 [-0.423,-0.347]",4.144e-82,***,Polyunsaturated Fatty Acids
S-HDL-FC,"-0.397 [-0.433,-0.360]",1.796e-95,***,Free Cholesterol in Small HDL
S-HDL-CE,"-0.412 [-0.447,-0.377]",3.226e-111,***,Cholesteryl Esters in Small HDL
S-HDL-P,"-0.421 [-0.456,-0.385]",9.883e-115,***,Concentration of Small HDL Particles
GlycA,"-0.423 [-0.462,-0.384]",5.253e-95,***,Glycoprotein Acetyls
S-HDL-C,"-0.423 [-0.459,-0.388]",5.144e-115,***,Cholesterol in Small HDL
S-HDL-PL,"-0.437 [-0.473,-0.401]",9.192e-120,***,Phospholipids in Small HDL
S-HDL-L,"-0.442 [-0.478,-0.407]",9.180e-124,***,Total-Lipids in Small HDL
