Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-L,"1.096 [1.058,1.136]",0.121,,Total-Lipids in VLDL
Total-FA,"1.095 [1.055,1.136]",0.317,,Total-Fatty Acids
VLDL-PL,"1.094 [1.055,1.133]",0.184,,Phospholipids in VLDL
M-VLDL-L,"1.091 [1.054,1.131]",0.260,,Total-Lipids in Medium VLDL
VLDL-FC,"1.090 [1.053,1.129]",0.354,,Free Cholesterol in VLDL
L-HDL-PL%,"0.980 [0.939,1.024]",1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.978 [0.934,1.023]",1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.967 [0.925,1.012]",1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC%,"0.961 [0.924,0.999]",1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,"0.940 [0.904,0.977]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
