Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-C%,"0.778 [0.742,0.814]",0.000e+00,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.758 [0.722,0.794]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-PL%,"0.653 [0.617,0.690]",1.680e-261,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Omega-6%,"0.620 [0.587,0.653]",5.310e-295,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-size,"0.608 [0.577,0.639]",0.000e+00,***,Average Diameter for HDL Particles
L-HDL-CE,"0.596 [0.566,0.626]",0.000e+00,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.591 [0.561,0.622]",0.000e+00,***,Cholesterol in Large HDL
M-VLDL-CE%,"0.584 [0.551,0.617]",5.744e-255,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"0.583 [0.552,0.614]",1.082e-285,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,"0.571 [0.538,0.604]",2.059e-247,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,"0.569 [0.537,0.601]",2.412e-260,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,"0.568 [0.535,0.601]",9.506e-240,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.559 [0.526,0.591]",2.805e-239,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-C%,"0.557 [0.526,0.589]",8.925e-255,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE,"0.554 [0.525,0.583]",3.775e-304,***,Cholesteryl Esters in Very Large HDL
L-HDL-L,"0.553 [0.522,0.584]",1.273e-260,***,Total-Lipids in Large HDL
XS-VLDL-C%,"0.549 [0.516,0.581]",9.338e-232,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"0.547 [0.514,0.579]",7.662e-239,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-HDL-C,"0.544 [0.516,0.573]",1.824e-298,***,Cholesterol in Very Large HDL
XL-HDL-PL,"0.544 [0.515,0.573]",8.048e-296,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.540 [0.511,0.569]",6.270e-289,***,Total-Lipids in Very Large HDL
L-HDL-FC,"0.520 [0.491,0.550]",6.691e-254,***,Free Cholesterol in Large HDL
