Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.408 [0.359,0.458]",7.077e-54,***,Pyruvate
PUFA/MUFA,"0.367 [0.309,0.424]",9.557e-31,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.358 [0.300,0.416]",4.074e-28,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.342 [0.287,0.396]",4.059e-29,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.329 [0.275,0.384]",5.269e-27,***,Degree of Unsaturation
Acetate,"0.327 [0.277,0.376]",2.510e-32,***,Acetate
M-HDL-CE%,"0.253 [0.199,0.308]",2.329e-14,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.248 [0.192,0.303]",4.256e-13,***,Cholesterol to Total-Lipids in Medium HDL percentage
Omega-3%,"0.248 [0.196,0.299]",1.004e-15,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,"0.236 [0.180,0.292]",2.884e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"0.232 [0.175,0.290]",4.890e-10,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,"0.222 [0.159,0.285]",1.302e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,"0.209 [0.159,0.258]",2.397e-11,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-C%,"0.206 [0.143,0.270]",4.280e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-PL%,"0.206 [0.157,0.254]",3.392e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
DHA,"0.181 [0.129,0.233]",1.990e-06,***,Docosahexaenoic Acid
Lactate,"0.166 [0.117,0.215]",6.802e-06,***,Lactate
XL-VLDL-CE%,"0.166 [0.116,0.217]",2.655e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-CE,"0.165 [0.112,0.218]",2.446e-04,***,Cholesteryl Esters in Large HDL
S-LDL-FC%,"0.163 [0.109,0.216]",5.644e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,"0.162 [0.111,0.213]",9.695e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C%,"0.161 [0.111,0.212]",6.096e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C,"0.159 [0.105,0.212]",0.001,**,Cholesterol in Large HDL
