Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE%,"0.976 [0.916,1.035]",3.677e-221,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,"0.973 [0.921,1.025]",1.174e-286,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C%,"0.968 [0.908,1.028]",6.658e-215,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE,"0.938 [0.888,0.988]",3.073e-291,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.929 [0.879,0.979]",4.424e-282,***,Cholesterol in Large HDL
HDL-CE,"0.922 [0.871,0.973]",4.215e-270,***,Cholesteryl Esters in HDL
L-HDL-L,"0.909 [0.858,0.960]",6.958e-259,***,Total-Lipids in Large HDL
M-HDL-CE%,"0.901 [0.849,0.952]",2.805e-252,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
HDL-C,"0.894 [0.843,0.945]",5.796e-251,***,HDL Cholesterol
L-HDL-PL,"0.878 [0.828,0.928]",2.718e-252,***,Phospholipids in Large HDL
L-HDL-P,"0.831 [0.782,0.879]",9.644e-240,***,Concentration of Large HDL Particles
HDL-size,"0.826 [0.775,0.877]",1.285e-216,***,Average Diameter for HDL Particles
L-HDL-FC,"0.825 [0.776,0.874]",1.743e-234,***,Free Cholesterol in Large HDL
M-HDL-CE,"0.787 [0.738,0.837]",5.869e-210,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.770 [0.721,0.820]",1.371e-198,***,Cholesterol in Medium HDL
M-HDL-FC%,"0.750 [0.694,0.806]",3.759e-144,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-L,"0.736 [0.685,0.788]",8.523e-168,***,Total-Lipids in HDL
HDL-FC,"0.727 [0.677,0.777]",2.614e-174,***,Free Cholesterol in HDL
XL-HDL-CE,"0.718 [0.670,0.766]",3.228e-186,***,Cholesteryl Esters in Very Large HDL
M-LDL-FC%,"0.718 [0.665,0.771]",6.497e-151,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,"0.684 [0.629,0.738]",1.097e-126,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-C,"0.674 [0.626,0.721]",4.497e-166,***,Cholesterol in Very Large HDL
HDL-PL,"0.673 [0.623,0.724]",6.653e-144,***,Phospholipids in HDL
