Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-L,"0.224 [0.223,0.225]",0.000e+00,***,Total-Lipids in HDL
HDL-C,"0.220 [0.219,0.221]",0.000e+00,***,HDL Cholesterol
ApoA1,"0.219 [0.218,0.220]",0.000e+00,***,Apolipoprotein A1
HDL-CE,"0.218 [0.217,0.219]",0.000e+00,***,Cholesteryl Esters in HDL
HDL-PL,"0.217 [0.216,0.218]",0.000e+00,***,Phospholipids in HDL
M-HDL-C,"0.213 [0.212,0.214]",0.000e+00,***,Cholesterol in Medium HDL
M-HDL-FC,"0.212 [0.211,0.213]",0.000e+00,***,Free Cholesterol in Medium HDL
M-HDL-P,"0.211 [0.210,0.212]",0.000e+00,***,Concentration of Medium HDL Particles
M-HDL-CE,"0.210 [0.210,0.211]",0.000e+00,***,Cholesteryl Esters in Medium HDL
HDL-FC,"0.209 [0.208,0.210]",0.000e+00,***,Free Cholesterol in HDL
M-HDL-L,"0.208 [0.207,0.209]",0.000e+00,***,Total-Lipids in Medium HDL
HDL-P,"0.198 [0.197,0.199]",0.000e+00,***,Concentration of HDL Particles
M-HDL-PL,"0.198 [0.197,0.199]",0.000e+00,***,Phospholipids in Medium HDL
M-HDL-FC%,"0.196 [0.195,0.197]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-PL,"0.192 [0.191,0.193]",0.000e+00,***,Phospholipids in Large HDL
L-HDL-L,"0.192 [0.190,0.193]",0.000e+00,***,Total-Lipids in Large HDL
Total-P,"0.188 [0.187,0.189]",0.000e+00,***,Total-Concentration of Lipoprotein Particles
L-HDL-P,"0.183 [0.181,0.184]",0.000e+00,***,Concentration of Large HDL Particles
L-HDL-C,"0.178 [0.177,0.179]",0.000e+00,***,Cholesterol in Large HDL
L-HDL-CE,"0.177 [0.176,0.179]",0.000e+00,***,Cholesteryl Esters in Large HDL
L-HDL-FC,"0.171 [0.170,0.172]",0.000e+00,***,Free Cholesterol in Large HDL
PC,"0.166 [0.165,0.167]",0.000e+00,***,Phosphatidylcholines
Cholines,"0.158 [0.157,0.159]",0.000e+00,***,Total-Cholines
Phosphoglyc,"0.157 [0.156,0.159]",0.000e+00,***,Phosphoglycerides
HDL-size,"0.151 [0.150,0.152]",0.000e+00,***,Average Diameter for HDL Particles
S-HDL-FC,"0.137 [0.136,0.138]",0.000e+00,***,Free Cholesterol in Small HDL
Total-PL,"0.134 [0.133,0.135]",0.000e+00,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-PL,"0.129 [0.128,0.130]",0.000e+00,***,Phospholipids in Small HDL
XL-HDL-CE,"0.124 [0.123,0.126]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,"0.121 [0.120,0.122]",0.000e+00,***,Concentration of Very Large HDL Particles
S-HDL-L,"0.118 [0.116,0.119]",0.000e+00,***,Total-Lipids in Small HDL
SM,"0.117 [0.115,0.118]",0.000e+00,***,Sphingomyelins
XL-HDL-L,"0.116 [0.114,0.117]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"0.115 [0.114,0.117]",0.000e+00,***,Phospholipids in Very Large HDL
S-HDL-C,"0.112 [0.111,0.114]",0.000e+00,***,Cholesterol in Small HDL
XL-HDL-C,"0.112 [0.111,0.113]",0.000e+00,***,Cholesterol in Very Large HDL
M-HDL-C%,"0.111 [0.109,0.112]",0.000e+00,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-TG,"0.107 [0.105,0.108]",0.000e+00,***,Triglycerides in Large HDL
S-HDL-P,"0.105 [0.104,0.106]",0.000e+00,***,Concentration of Small HDL Particles
S-HDL-CE,"0.099 [0.098,0.100]",0.000e+00,***,Cholesteryl Esters in Small HDL
Total-CE,"0.095 [0.093,0.096]",0.000e+00,***,Total-Esterified Cholesterol
S-HDL-PL%,"0.090 [0.089,0.092]",0.000e+00,***,Phospholipids to Total-Lipids in Small HDL percentage
PUFA,"0.088 [0.087,0.090]",0.000e+00,***,Polyunsaturated Fatty Acids
Omega-6,"0.088 [0.087,0.090]",0.000e+00,***,Omega-6 Fatty Acids
Total-C,"0.086 [0.085,0.088]",0.000e+00,***,Total-Cholesterol
XL-HDL-PL%,"0.085 [0.083,0.087]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-L,"0.080 [0.078,0.081]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
L-LDL-C%,"0.079 [0.078,0.081]",0.000e+00,***,Cholesterol to Total-Lipids in Large LDL percentage
M-HDL-CE%,"0.078 [0.076,0.080]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LA,"0.073 [0.072,0.075]",0.000e+00,***,Linoleic Acid
SFA,"0.072 [0.070,0.074]",0.000e+00,***,Saturated Fatty Acids
IDL-CE%,"0.070 [0.069,0.072]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-C%,"0.070 [0.068,0.072]",0.000e+00,***,Cholesterol to Total-Lipids in Large HDL percentage
