Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"10.304 [10.250,10.359]",0.000e+00,***,Creatinine
Citrate,"1.723 [1.659,1.787]",0.000e+00,***,Citrate
Phe,"1.562 [1.498,1.626]",0.000e+00,***,Phenylalanine
Ile,"1.477 [1.411,1.542]",0.000e+00,***,Isoleucine
Leu,"1.332 [1.264,1.399]",0.000e+00,***,Leucine
Total-BCAA,"1.160 [1.093,1.226]",2.307e-246,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Gly,"1.019 [0.960,1.077]",1.149e-246,***,Glycine
Val,"0.834 [0.767,0.902]",1.095e-123,***,Valine
His,"0.669 [0.604,0.734]",7.552e-85,***,Histidine
IDL-PL%,"0.539 [0.476,0.602]",5.392e-57,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,"0.485 [0.417,0.553]",2.992e-39,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"0.483 [0.415,0.552]",5.048e-38,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.480 [0.409,0.551]",8.249e-35,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.460 [0.389,0.531]",1.059e-31,***,Triglycerides to Total-Lipids in Large LDL percentage
Gln,"0.427 [0.361,0.493]",1.834e-31,***,Glutamine
S-LDL-PL%,"0.421 [0.357,0.485]",1.937e-32,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6%,"0.403 [0.328,0.479]",2.477e-20,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-PL%,"0.365 [0.281,0.450]",4.324e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
MUFA%,"0.362 [0.288,0.437]",3.068e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Tyr,"0.361 [0.297,0.425]",7.713e-23,***,Tyrosine
M-LDL-PL%,"0.355 [0.292,0.418]",8.181e-23,***,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,"0.349 [0.278,0.419]",8.787e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
LA%,"0.314 [0.241,0.387]",8.967e-12,***,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,"0.307 [0.242,0.372]",3.582e-15,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6/Omega-3,"0.297 [0.229,0.366]",2.495e-12,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
PUFA%,"0.279 [0.203,0.356]",1.961e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-PL%,"0.269 [0.212,0.327]",1.209e-14,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-TG%,"0.249 [0.183,0.315]",2.245e-08,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-CE%,"0.242 [0.159,0.325]",0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-VLDL-CE%,"0.227 [0.159,0.295]",1.490e-05,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-TG%,"0.216 [0.147,0.285]",1.726e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
Sc-ala,"0.208 [0.143,0.273]",9.281e-05,***,Spectrometer-corrected alanine
HDL-size,"0.197 [0.126,0.268]",0.012,*,Average Diameter for HDL Particles
Ala,"0.192 [0.126,0.259]",0.003,**,Alanine
L-VLDL-C%,"0.177 [0.112,0.241]",0.020,*,Cholesterol to Total-Lipids in Large VLDL percentage
ApoB/ApoA1,"-0.179 [-0.245,-0.112]",0.031,*,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-TG,"-0.181 [-0.247,-0.116]",0.012,*,Triglycerides in HDL
3-Hydroxybutyrate,"-0.182 [-0.243,-0.120]",0.002,**,3-Hydroxybutyrate
Albumin,"-0.182 [-0.249,-0.116]",0.020,*,Albumin
L-VLDL-TG%,"-0.196 [-0.256,-0.135]",5.717e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
IDL-FC%,"-0.200 [-0.269,-0.130]",0.005,**,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-TG,"-0.210 [-0.277,-0.143]",2.368e-04,***,Triglycerides in Small VLDL
L-LDL-PL%,"-0.217 [-0.280,-0.155]",2.181e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
S-VLDL-C%,"-0.223 [-0.290,-0.155]",2.807e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
Omega-3%,"-0.231 [-0.299,-0.163]",5.387e-06,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"-0.238 [-0.303,-0.173]",1.186e-07,***,Triglycerides in Medium HDL
XS-VLDL-PL,"-0.241 [-0.306,-0.177]",5.930e-08,***,Phospholipids in Very Small VLDL
L-LDL-TG,"-0.245 [-0.313,-0.177]",3.496e-07,***,Triglycerides in Large LDL
S-HDL-TG,"-0.255 [-0.322,-0.187]",3.229e-08,***,Triglycerides in Small HDL
Glu-lactate,"-0.262 [-0.329,-0.194]",6.262e-09,***,Glucose-lactate
LDL-TG,"-0.267 [-0.336,-0.198]",6.581e-09,***,Triglycerides in LDL
S-VLDL-P,"-0.273 [-0.339,-0.208]",6.475e-11,***,Concentration of Small VLDL Particles
M-LDL-TG,"-0.289 [-0.359,-0.219]",1.309e-10,***,Triglycerides in Medium LDL
XS-VLDL-L,"-0.301 [-0.366,-0.236]",3.229e-14,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,"-0.302 [-0.367,-0.238]",6.605e-15,***,Concentration of Very Small VLDL Particles
S-VLDL-CE,"-0.304 [-0.368,-0.241]",1.327e-15,***,Cholesteryl Esters in Small VLDL
XL-HDL-CE%,"-0.311 [-0.386,-0.237]",6.005e-11,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC,"-0.314 [-0.378,-0.250]",3.162e-16,***,Free Cholesterol in Very Small VLDL
L-LDL-C%,"-0.318 [-0.391,-0.245]",3.490e-12,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,"-0.319 [-0.391,-0.247]",1.099e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,"-0.320 [-0.388,-0.252]",8.174e-15,***,Phospholipids to Total-Lipids in Small VLDL percentage
HDL-CE,"-0.325 [-0.396,-0.253]",8.912e-14,***,Cholesteryl Esters in HDL
S-LDL-TG,"-0.325 [-0.396,-0.254]",7.990e-14,***,Triglycerides in Small LDL
S-VLDL-L,"-0.325 [-0.390,-0.260]",3.325e-17,***,Total-Lipids in Small VLDL
MUFA,"-0.330 [-0.401,-0.259]",1.377e-14,***,Monounsaturated Fatty Acids
Pyruvate,"-0.336 [-0.401,-0.271]",7.722e-19,***,Pyruvate
S-VLDL-FC%,"-0.339 [-0.409,-0.269]",4.611e-16,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-C,"-0.339 [-0.411,-0.268]",3.104e-15,***,HDL Cholesterol
HDL-FC,"-0.341 [-0.411,-0.272]",1.428e-16,***,Free Cholesterol in HDL
