Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.343 [0.309,0.376]",1.092e-85,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"0.322 [0.285,0.360]",5.226e-58,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-PL,"0.287 [0.257,0.316]",6.228e-76,***,Phospholipids in Small HDL
S-HDL-L,"0.264 [0.235,0.294]",2.331e-64,***,Total-Lipids in Small HDL
M-HDL-PL,"0.259 [0.228,0.289]",4.474e-56,***,Phospholipids in Medium HDL
M-HDL-L,"0.239 [0.208,0.271]",2.939e-45,***,Total-Lipids in Medium HDL
L-LDL-TG%,"0.234 [0.201,0.267]",3.524e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,"0.230 [0.196,0.265]",1.053e-34,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA,"0.227 [0.194,0.260]",9.578e-37,***,Saturated Fatty Acids
S-HDL-FC,"0.220 [0.190,0.250]",4.748e-42,***,Free Cholesterol in Small HDL
XS-VLDL-TG%,"0.211 [0.178,0.243]",4.813e-31,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-P,"0.209 [0.179,0.239]",4.591e-37,***,Concentration of Medium HDL Particles
IDL-TG%,"0.207 [0.174,0.241]",2.429e-29,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-P,"0.207 [0.179,0.236]",3.518e-40,***,Concentration of Small HDL Particles
S-HDL-C,"0.207 [0.178,0.236]",2.111e-39,***,Cholesterol in Small HDL
M-HDL-TG,"0.204 [0.175,0.234]",1.040e-36,***,Triglycerides in Medium HDL
S-LDL-TG%,"0.202 [0.170,0.233]",2.939e-30,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA,"0.200 [0.168,0.233]",4.652e-28,***,Monounsaturated Fatty Acids
HDL-P,"0.199 [0.169,0.229]",4.984e-33,***,Concentration of HDL Particles
M-HDL-C,"0.198 [0.167,0.229]",3.538e-30,***,Cholesterol in Medium HDL
M-HDL-CE,"0.197 [0.166,0.228]",2.100e-30,***,Cholesteryl Esters in Medium HDL
M-LDL-TG%,"0.196 [0.165,0.227]",2.935e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-PL,"0.196 [0.164,0.228]",4.283e-28,***,Phospholipids in HDL
S-HDL-CE,"0.194 [0.166,0.223]",2.644e-35,***,Cholesteryl Esters in Small HDL
