Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,"0.000 [-0.000,0.000]",1.000,,Leucine
Total-BCAA,"0.000 [-0.000,0.000]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.000 [-0.000,0.000]",1.000,,Isoleucine
Val,"0.000 [-0.000,0.000]",1.000,,Valine
M-VLDL-TG%,"0.000 [-0.000,0.000]",1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-CE,"-0.000 [-0.000,0.000]",1.000,,Cholesteryl Esters in HDL
M-LDL-PL%,"-0.000 [-0.000,0.000]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-C,"-0.000 [-0.000,0.000]",1.000,,HDL Cholesterol
LA%,"-0.000 [-0.000,0.000]",1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6/Omega-3,"-0.000 [-0.000,0.000]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
