Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.268 [0.251,0.286]",1.081e-191,***,Glycoprotein Acetyls
XL-HDL-C%,"0.236 [0.217,0.255]",8.903e-122,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-C%,"0.225 [0.208,0.241]",2.059e-148,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,"0.212 [0.194,0.230]",2.729e-112,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,"0.199 [0.178,0.219]",1.523e-76,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-C%,"0.183 [0.166,0.200]",6.054e-96,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C,"0.170 [0.153,0.186]",8.203e-87,***,Cholesterol in Medium LDL
M-LDL-CE,"0.169 [0.153,0.186]",1.133e-85,***,Cholesteryl Esters in Medium LDL
ApoB/ApoA1,"0.169 [0.152,0.185]",8.654e-83,***,Apolipoprotein B to Apolipoprotein A1 ratio
Clinical LDL-C,"0.164 [0.148,0.181]",2.560e-78,***,Clinical LDL Cholesterol
M-LDL-L,"0.164 [0.148,0.180]",1.329e-80,***,Total-Lipids in Medium LDL
M-LDL-P,"0.163 [0.147,0.179]",3.823e-80,***,Concentration of Medium LDL Particles
S-LDL-C,"0.161 [0.145,0.177]",1.201e-78,***,Cholesterol in Small LDL
S-LDL-CE,"0.161 [0.144,0.177]",6.728e-77,***,Cholesteryl Esters in Small LDL
M-VLDL-CE,"0.160 [0.144,0.177]",2.130e-78,***,Cholesteryl Esters in Medium VLDL
IDL-FC%,"0.160 [0.142,0.177]",7.946e-67,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,"0.159 [0.143,0.176]",2.678e-75,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-LDL-FC,"0.159 [0.143,0.175]",9.880e-78,***,Free Cholesterol in Medium LDL
M-VLDL-C,"0.159 [0.143,0.175]",5.636e-78,***,Cholesterol in Medium VLDL
M-LDL-PL,"0.158 [0.142,0.174]",5.359e-76,***,Phospholipids in Medium LDL
S-LDL-CE%,"0.157 [0.141,0.173]",1.374e-74,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XL-HDL-CE%,"0.156 [0.137,0.175]",4.564e-55,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LDL-PL,"0.153 [0.137,0.169]",1.040e-70,***,Phospholipids in LDL
S-VLDL-C%,"0.152 [0.136,0.169]",3.641e-64,***,Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-CE,"0.152 [0.136,0.169]",4.818e-68,***,Cholesteryl Esters in Very Large VLDL
L-LDL-PL,"0.152 [0.136,0.168]",4.476e-69,***,Phospholipids in Large LDL
S-VLDL-C,"0.152 [0.136,0.168]",3.434e-72,***,Cholesterol in Small VLDL
S-VLDL-CE,"0.150 [0.134,0.166]",1.899e-71,***,Cholesteryl Esters in Small VLDL
S-HDL-CE%,"0.150 [0.133,0.166]",5.402e-65,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-FC,"0.149 [0.133,0.165]",4.909e-69,***,Free Cholesterol in Small VLDL
S-LDL-FC,"0.148 [0.132,0.164]",3.731e-68,***,Free Cholesterol in Small LDL
Non-HDL-C,"0.148 [0.131,0.164]",1.195e-62,***,Total-Cholesterol Minus HDL-C
M-VLDL-FC,"0.148 [0.132,0.164]",2.717e-67,***,Free Cholesterol in Medium VLDL
S-LDL-L,"0.147 [0.131,0.164]",7.474e-65,***,Total-Lipids in Small LDL
ApoB,"0.147 [0.131,0.164]",3.224e-65,***,Apolipoprotein B
VLDL-CE,"0.147 [0.131,0.163]",1.155e-66,***,Cholesteryl Esters in VLDL
LDL-C,"0.146 [0.129,0.162]",1.626e-61,***,LDL Cholesterol
LDL-FC,"0.145 [0.129,0.162]",7.001e-62,***,Free Cholesterol in LDL
LDL-L,"0.145 [0.128,0.161]",1.480e-60,***,Total-Lipids in LDL
M-VLDL-P,"0.144 [0.128,0.161]",4.416e-63,***,Concentration of Medium VLDL Particles
M-LDL-CE%,"0.144 [0.128,0.160]",8.775e-63,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
LDL-P,"0.143 [0.127,0.160]",1.321e-62,***,Concentration of LDL Particles
L-VLDL-FC%,"0.143 [0.128,0.158]",1.003e-72,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
VLDL-C,"0.143 [0.127,0.159]",7.949e-62,***,VLDL Cholesterol
LDL-CE,"0.143 [0.126,0.159]",4.012e-59,***,Cholesteryl Esters in LDL
Remnant-C,"0.142 [0.125,0.158]",5.189e-58,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-PL,"0.140 [0.124,0.156]",4.414e-59,***,Phospholipids in Medium VLDL
S-LDL-P,"0.139 [0.123,0.155]",2.956e-58,***,Concentration of Small LDL Particles
L-LDL-PL%,"0.138 [0.123,0.154]",4.503e-62,***,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-CE,"0.138 [0.122,0.154]",3.561e-57,***,Cholesteryl Esters in Large VLDL
IDL-P,"0.136 [0.120,0.152]",6.322e-58,***,Concentration of IDL Particles
S-VLDL-PL,"0.136 [0.120,0.152]",2.019e-56,***,Phospholipids in Small VLDL
L-LDL-FC,"0.134 [0.117,0.150]",1.867e-51,***,Free Cholesterol in Large LDL
M-VLDL-L,"0.132 [0.116,0.148]",1.030e-50,***,Total-Lipids in Medium VLDL
S-HDL-CE,"0.132 [0.116,0.148]",2.449e-54,***,Cholesteryl Esters in Small HDL
L-LDL-L,"0.132 [0.115,0.148]",6.786e-49,***,Total-Lipids in Large LDL
L-LDL-P,"0.131 [0.115,0.147]",1.120e-51,***,Concentration of Large LDL Particles
VLDL-FC,"0.130 [0.114,0.147]",1.713e-49,***,Free Cholesterol in VLDL
IDL-FC,"0.130 [0.113,0.147]",1.338e-47,***,Free Cholesterol in IDL
XL-VLDL-C,"0.129 [0.112,0.146]",6.846e-46,***,Cholesterol in Very Large VLDL
L-VLDL-C,"0.129 [0.112,0.145]",6.428e-47,***,Cholesterol in Large VLDL
L-LDL-C,"0.129 [0.112,0.145]",1.462e-46,***,Cholesterol in Large LDL
IDL-C%,"0.128 [0.110,0.146]",5.581e-40,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-P,"0.124 [0.108,0.140]",1.043e-46,***,Concentration of Small HDL Particles
S-HDL-C%,"0.123 [0.107,0.140]",6.168e-42,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-CE,"0.123 [0.107,0.140]",4.078e-43,***,Cholesteryl Esters in Large LDL
S-LDL-PL,"0.122 [0.106,0.138]",2.401e-44,***,Phospholipids in Small LDL
S-VLDL-FC%,"0.122 [0.104,0.139]",6.583e-37,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C,"0.117 [0.100,0.134]",1.742e-36,***,Cholesterol in IDL
S-VLDL-PL%,"0.116 [0.099,0.133]",4.469e-35,***,Phospholipids to Total-Lipids in Small VLDL percentage
VLDL-PL,"0.115 [0.098,0.132]",1.017e-36,***,Phospholipids in VLDL
L-VLDL-FC,"0.114 [0.097,0.131]",5.371e-34,***,Free Cholesterol in Large VLDL
S-HDL-C,"0.114 [0.098,0.130]",8.916e-39,***,Cholesterol in Small HDL
Total-FC,"0.113 [0.097,0.130]",3.400e-34,***,Total-Free Cholesterol
