Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-C%,"0.017 [0.016,0.019]",1.741e-94,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.017 [0.015,0.018]",5.035e-92,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-size,"0.017 [0.015,0.018]",1.041e-126,***,Average Diameter for HDL Particles
XL-HDL-PL,"0.017 [0.015,0.018]",2.142e-144,***,Phospholipids in Very Large HDL
XL-HDL-CE,"0.017 [0.015,0.018]",8.090e-142,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"0.017 [0.015,0.018]",6.137e-144,***,Cholesterol in Very Large HDL
XL-HDL-L,"0.016 [0.015,0.018]",1.300e-138,***,Total-Lipids in Very Large HDL
XL-HDL-PL%,"0.016 [0.014,0.017]",1.083e-77,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-CE,"0.016 [0.014,0.017]",3.975e-114,***,Cholesteryl Esters in Large HDL
XL-HDL-FC,"0.016 [0.014,0.017]",3.372e-137,***,Free Cholesterol in Very Large HDL
L-HDL-C,"0.015 [0.014,0.017]",1.263e-107,***,Cholesterol in Large HDL
XL-HDL-P,"0.015 [0.014,0.016]",9.012e-119,***,Concentration of Very Large HDL Particles
M-LDL-FC%,"0.015 [0.013,0.016]",1.756e-88,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"0.014 [0.013,0.016]",9.214e-82,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.014 [0.013,0.015]",7.433e-77,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-P,"0.014 [0.012,0.015]",1.202e-91,***,Concentration of Large HDL Particles
L-HDL-FC,"0.014 [0.012,0.015]",2.097e-90,***,Free Cholesterol in Large HDL
M-HDL-C%,"0.014 [0.012,0.015]",8.778e-77,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-CE%,"0.013 [0.012,0.015]",1.763e-68,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
