Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.315 [0.270,0.360]",6.611e-37,***,Pyruvate
PUFA/MUFA,"0.298 [0.245,0.351]",3.180e-23,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.288 [0.235,0.342]",1.074e-20,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.277 [0.226,0.327]",8.861e-22,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.268 [0.218,0.318]",2.246e-20,***,Degree of Unsaturation
Acetate,"0.246 [0.200,0.292]",1.400e-20,***,Acetate
M-HDL-CE%,"0.209 [0.159,0.259]",7.006e-11,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-3%,"0.201 [0.153,0.248]",2.421e-11,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"0.198 [0.148,0.249]",5.055e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"0.197 [0.145,0.248]",1.551e-08,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,"0.186 [0.134,0.239]",1.002e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-LDL-PL%,"0.180 [0.135,0.225]",8.663e-10,***,Phospholipids to Total-Lipids in Small LDL percentage
XXL-VLDL-FC%,"0.173 [0.128,0.219]",1.348e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,"0.168 [0.110,0.226]",0.003,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-LDL-FC%,"0.145 [0.095,0.194]",0.002,**,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C%,"0.145 [0.098,0.191]",3.175e-04,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,"0.140 [0.096,0.184]",1.151e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,"0.135 [0.089,0.181]",0.003,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
DHA,"0.134 [0.086,0.182]",0.009,**,Docosahexaenoic Acid
