Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-C%,"-1.036 [-1.240,-0.832]",4.625e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-L,"-1.044 [-1.261,-0.826]",1.113e-15,***,Total-Lipids in Large HDL
L-VLDL-CE%,"-1.052 [-1.259,-0.845]",5.661e-18,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"-1.054 [-1.256,-0.852]",3.611e-19,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"-1.060 [-1.260,-0.860]",7.063e-20,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-P,"-1.074 [-1.280,-0.868]",4.296e-19,***,Concentration of Large HDL Particles
XXL-VLDL-FC%,"-1.100 [-1.296,-0.903]",1.269e-22,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-C%,"-1.107 [-1.329,-0.884]",3.953e-17,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-HDL-PL%,"-1.109 [-1.365,-0.852]",5.506e-12,***,Phospholipids to Total-Lipids in Very Large HDL percentage
M-HDL-CE%,"-1.109 [-1.327,-0.890]",5.530e-18,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-C,"-1.111 [-1.311,-0.911]",3.051e-22,***,Cholesterol in Very Large HDL
XL-HDL-L,"-1.116 [-1.317,-0.914]",4.989e-22,***,Total-Lipids in Very Large HDL
M-HDL-C%,"-1.129 [-1.350,-0.908]",3.869e-18,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-PL,"-1.137 [-1.338,-0.936]",2.759e-23,***,Phospholipids in Very Large HDL
Albumin,"-1.177 [-1.379,-0.975]",6.971e-25,***,Albumin
HDL-size,"-1.183 [-1.398,-0.968]",1.129e-21,***,Average Diameter for HDL Particles
L-HDL-C,"-1.196 [-1.409,-0.984]",7.324e-23,***,Cholesterol in Large HDL
XL-HDL-CE,"-1.200 [-1.402,-0.998]",4.441e-26,***,Cholesteryl Esters in Very Large HDL
L-HDL-CE,"-1.250 [-1.462,-1.038]",1.306e-25,***,Cholesteryl Esters in Large HDL
IDL-PL%,"-1.256 [-1.449,-1.064]",4.916e-32,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C%,"-1.521 [-1.775,-1.267]",1.652e-26,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,"-1.571 [-1.799,-1.342]",7.735e-36,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"-1.615 [-1.833,-1.398]",1.591e-42,***,Degree of Unsaturation
L-HDL-CE%,"-1.634 [-1.886,-1.381]",1.393e-31,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-6%,"-1.758 [-1.987,-1.528]",1.095e-45,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,"-1.806 [-2.028,-1.584]",1.081e-51,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"-1.984 [-2.217,-1.752]",2.259e-57,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
