Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB/ApoA1,"0.169 [0.133,0.204]",2.737e-15,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,"0.149 [0.113,0.185]",1.339e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-FC%,"0.144 [0.100,0.187]",1.763e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"0.141 [0.102,0.181]",7.442e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.140 [0.100,0.180]",1.712e-06,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG%,"0.138 [0.101,0.174]",2.001e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
Creatinine,"0.137 [0.092,0.181]",3.397e-04,***,Creatinine
M-HDL-PL%,"0.128 [0.088,0.169]",1.265e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-VLDL-PL%,"0.124 [0.093,0.155]",2.243e-09,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
Acetate,"0.113 [0.078,0.148]",5.771e-05,***,Acetate
XS-VLDL-PL%,"0.112 [0.076,0.149]",4.212e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Gly,"0.111 [0.080,0.143]",1.097e-06,***,Glycine
S-VLDL-CE%,"0.109 [0.074,0.144]",2.382e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
IDL-PL%,"0.104 [0.070,0.138]",3.650e-04,***,Phospholipids to Total-Lipids in IDL percentage
XL-VLDL-FC%,"0.099 [0.066,0.133]",0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-FC%,"0.092 [0.061,0.124]",0.003,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-C%,"0.091 [0.057,0.126]",0.049,*,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,"-0.095 [-0.127,-0.063]",0.001,**,Triglycerides to Total-Lipids in Large VLDL percentage
PUFA,"-0.102 [-0.138,-0.066]",0.008,**,Polyunsaturated Fatty Acids
L-HDL-FC,"-0.104 [-0.140,-0.068]",0.004,**,Free Cholesterol in Large HDL
SM,"-0.105 [-0.141,-0.069]",0.003,**,Sphingomyelins
Omega-6,"-0.105 [-0.141,-0.070]",0.002,**,Omega-6 Fatty Acids
IDL-CE%,"-0.110 [-0.148,-0.073]",0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
L-HDL-P,"-0.115 [-0.151,-0.079]",7.165e-05,***,Concentration of Large HDL Particles
L-HDL-C,"-0.118 [-0.155,-0.081]",8.940e-05,***,Cholesterol in Large HDL
L-HDL-CE,"-0.120 [-0.157,-0.083]",4.484e-05,***,Cholesteryl Esters in Large HDL
Total-PL,"-0.123 [-0.160,-0.086]",1.294e-05,***,Total-Phospholipids in Lipoprotein Particles
GlycA,"-0.123 [-0.161,-0.086]",1.951e-05,***,Glycoprotein Acetyls
LDL-size,"-0.128 [-0.166,-0.091]",4.927e-06,***,Average Diameter for LDL Particles
L-HDL-L,"-0.137 [-0.174,-0.099]",3.762e-07,***,Total-Lipids in Large HDL
M-HDL-CE%,"-0.137 [-0.176,-0.097]",1.682e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-FC%,"-0.147 [-0.189,-0.106]",9.016e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
