Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3,"0.720 [0.675,0.764]",3.333e-213,***,Omega-3 Fatty Acids
DHA,"0.704 [0.659,0.750]",3.715e-195,***,Docosahexaenoic Acid
Omega-3%,"0.700 [0.655,0.746]",1.679e-196,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA%,"0.573 [0.525,0.621]",3.572e-115,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,"0.572 [0.528,0.616]",1.942e-134,***,Albumin
IDL-L,"0.551 [0.506,0.596]",1.286e-120,***,Total-Lipids in IDL
Non-HDL-C,"0.546 [0.501,0.590]",1.744e-122,***,Total-Cholesterol Minus HDL-C
IDL-C,"0.544 [0.499,0.589]",4.105e-118,***,Cholesterol in IDL
Clinical LDL-C,"0.543 [0.498,0.587]",1.975e-121,***,Clinical LDL Cholesterol
IDL-CE,"0.542 [0.497,0.587]",5.382e-119,***,Cholesteryl Esters in IDL
L-LDL-PL,"0.541 [0.498,0.585]",4.291e-125,***,Phospholipids in Large LDL
Remnant-C,"0.540 [0.496,0.584]",1.191e-121,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
L-LDL-L,"0.531 [0.487,0.576]",9.672e-116,***,Total-Lipids in Large LDL
Total-C,"0.528 [0.482,0.574]",2.323e-105,***,Total-Cholesterol
LDL-L,"0.528 [0.484,0.572]",2.480e-115,***,Total-Lipids in LDL
LDL-PL,"0.528 [0.484,0.571]",2.564e-119,***,Phospholipids in LDL
LDL-C,"0.526 [0.482,0.570]",2.071e-114,***,LDL Cholesterol
Total-FC,"0.525 [0.480,0.570]",1.859e-109,***,Total-Free Cholesterol
IDL-PL,"0.525 [0.480,0.569]",3.154e-113,***,Phospholipids in IDL
L-LDL-C,"0.523 [0.479,0.568]",5.242e-112,***,Cholesterol in Large LDL
LDL-CE,"0.522 [0.478,0.566]",3.622e-113,***,Cholesteryl Esters in LDL
IDL-P,"0.522 [0.479,0.564]",1.957e-122,***,Concentration of IDL Particles
Total-CE,"0.521 [0.475,0.567]",3.979e-102,***,Total-Esterified Cholesterol
IDL-FC,"0.517 [0.473,0.562]",1.036e-109,***,Free Cholesterol in IDL
L-LDL-CE,"0.516 [0.472,0.560]",4.495e-110,***,Cholesteryl Esters in Large LDL
L-LDL-FC,"0.515 [0.471,0.559]",5.409e-110,***,Free Cholesterol in Large LDL
ApoB,"0.515 [0.471,0.558]",9.969e-114,***,Apolipoprotein B
XS-VLDL-CE,"0.514 [0.470,0.557]",4.477e-112,***,Cholesteryl Esters in Very Small VLDL
M-LDL-C,"0.512 [0.468,0.555]",7.543e-111,***,Cholesterol in Medium LDL
LDL-FC,"0.511 [0.467,0.555]",2.133e-109,***,Free Cholesterol in LDL
M-LDL-L,"0.511 [0.467,0.554]",5.195e-110,***,Total-Lipids in Medium LDL
Unsaturation,"0.508 [0.460,0.556]",3.092e-90,***,Degree of Unsaturation
M-LDL-CE,"0.507 [0.463,0.551]",1.193e-107,***,Cholesteryl Esters in Medium LDL
M-LDL-PL,"0.507 [0.463,0.550]",1.477e-110,***,Phospholipids in Medium LDL
XS-VLDL-C,"0.504 [0.461,0.548]",2.194e-108,***,Cholesterol in Very Small VLDL
S-LDL-C,"0.498 [0.454,0.541]",7.178e-106,***,Cholesterol in Small LDL
S-LDL-CE,"0.497 [0.453,0.541]",9.380e-104,***,Cholesteryl Esters in Small LDL
Total-L,"0.495 [0.449,0.541]",1.166e-93,***,Total-Lipids in Lipoprotein Particles
M-LDL-FC,"0.495 [0.451,0.538]",1.671e-105,***,Free Cholesterol in Medium LDL
LDL-P,"0.492 [0.449,0.535]",4.691e-105,***,Concentration of LDL Particles
M-LDL-P,"0.487 [0.444,0.531]",4.315e-101,***,Concentration of Medium LDL Particles
M-VLDL-C,"0.487 [0.444,0.530]",2.962e-103,***,Cholesterol in Medium VLDL
M-VLDL-CE,"0.485 [0.441,0.528]",4.869e-101,***,Cholesteryl Esters in Medium VLDL
S-LDL-L,"0.484 [0.441,0.528]",3.483e-99,***,Total-Lipids in Small LDL
L-LDL-P,"0.480 [0.437,0.523]",7.725e-100,***,Concentration of Large LDL Particles
VLDL-CE,"0.476 [0.433,0.519]",2.469e-99,***,Cholesteryl Esters in VLDL
S-VLDL-FC,"0.474 [0.431,0.517]",6.366e-99,***,Free Cholesterol in Small VLDL
S-LDL-P,"0.473 [0.430,0.517]",1.273e-96,***,Concentration of Small LDL Particles
M-VLDL-FC,"0.462 [0.419,0.505]",2.308e-93,***,Free Cholesterol in Medium VLDL
XS-VLDL-P,"0.461 [0.418,0.504]",6.780e-93,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,"0.461 [0.418,0.504]",3.642e-92,***,Free Cholesterol in Very Small VLDL
S-VLDL-C,"0.460 [0.418,0.503]",7.403e-94,***,Cholesterol in Small VLDL
S-LDL-FC,"0.460 [0.417,0.503]",2.623e-92,***,Free Cholesterol in Small LDL
XS-VLDL-L,"0.459 [0.415,0.502]",1.701e-89,***,Total-Lipids in Very Small VLDL
VLDL-C,"0.457 [0.414,0.500]",9.714e-90,***,VLDL Cholesterol
M-VLDL-PL,"0.453 [0.410,0.497]",2.945e-88,***,Phospholipids in Medium VLDL
PUFA,"0.453 [0.407,0.499]",1.087e-77,***,Polyunsaturated Fatty Acids
Total-PL,"0.450 [0.403,0.497]",8.652e-74,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE,"0.445 [0.403,0.488]",2.366e-88,***,Cholesteryl Esters in Small VLDL
S-VLDL-PL,"0.443 [0.400,0.486]",5.129e-85,***,Phospholipids in Small VLDL
S-LDL-PL,"0.442 [0.398,0.485]",2.263e-83,***,Phospholipids in Small LDL
S-LDL-C%,"0.438 [0.393,0.483]",2.915e-77,***,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-P,"0.435 [0.392,0.479]",5.737e-81,***,Concentration of Medium VLDL Particles
Acetate,"0.428 [0.384,0.472]",1.005e-75,***,Acetate
VLDL-P,"0.420 [0.377,0.464]",1.460e-74,***,Concentration of VLDL Particles
