Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-P,"0.747 [0.745,0.750]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
S-LDL-TG,"0.745 [0.743,0.747]",0.000e+00,***,Triglycerides in Small LDL
XL-VLDL-TG,"0.741 [0.739,0.744]",0.000e+00,***,Triglycerides in Very Large VLDL
TG/PG,"0.735 [0.732,0.738]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-PL,"0.735 [0.733,0.738]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"0.725 [0.722,0.728]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"0.723 [0.720,0.725]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.721 [0.718,0.723]",0.000e+00,***,Concentration of Very Large VLDL Particles
XXL-VLDL-FC,"0.717 [0.714,0.719]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"0.716 [0.714,0.718]",0.000e+00,***,Total-Triglycerides
XXL-VLDL-C,"0.715 [0.713,0.718]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"0.713 [0.710,0.715]",0.000e+00,***,Total-Lipids in Very Large VLDL
VLDL-TG,"0.707 [0.705,0.710]",0.000e+00,***,Triglycerides in VLDL
XXL-VLDL-CE,"0.706 [0.703,0.708]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"0.699 [0.696,0.701]",0.000e+00,***,Phospholipids in Very Large VLDL
S-HDL-TG,"0.689 [0.686,0.691]",0.000e+00,***,Triglycerides in Small HDL
XL-HDL-TG%,"0.687 [0.683,0.690]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-P,"0.684 [0.682,0.687]",0.000e+00,***,Concentration of Large VLDL Particles
S-VLDL-TG,"0.678 [0.676,0.681]",0.000e+00,***,Triglycerides in Small VLDL
XL-VLDL-FC,"0.677 [0.674,0.679]",0.000e+00,***,Free Cholesterol in Very Large VLDL
L-HDL-TG%,"0.676 [0.673,0.679]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-PL,"0.675 [0.673,0.678]",0.000e+00,***,Phospholipids in Large VLDL
MUFA,"0.669 [0.666,0.672]",0.000e+00,***,Monounsaturated Fatty Acids
L-VLDL-TG,"0.668 [0.666,0.671]",0.000e+00,***,Triglycerides in Large VLDL
MUFA%,"0.665 [0.661,0.668]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-TG,"0.664 [0.661,0.667]",0.000e+00,***,Triglycerides in Medium LDL
L-VLDL-L,"0.655 [0.653,0.658]",0.000e+00,***,Total-Lipids in Large VLDL
L-VLDL-FC,"0.651 [0.648,0.653]",0.000e+00,***,Free Cholesterol in Large VLDL
M-VLDL-TG,"0.641 [0.639,0.644]",0.000e+00,***,Triglycerides in Medium VLDL
VLDL-size,"0.635 [0.632,0.638]",0.000e+00,***,Average Diameter for VLDL Particles
S-HDL-TG%,"0.634 [0.631,0.637]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
XS-VLDL-TG,"0.625 [0.622,0.628]",0.000e+00,***,Triglycerides in Very Small VLDL
LDL-TG,"0.625 [0.622,0.628]",0.000e+00,***,Triglycerides in LDL
VLDL-L,"0.620 [0.617,0.623]",0.000e+00,***,Total-Lipids in VLDL
M-HDL-TG%,"0.614 [0.611,0.617]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-C,"0.611 [0.608,0.614]",0.000e+00,***,Cholesterol in Very Large VLDL
