Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"1.145 [1.106,1.185]",3.182e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
DHA%,"1.133 [1.099,1.168]",2.066e-10,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,"1.133 [1.097,1.170]",6.596e-09,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,"1.132 [1.088,1.178]",1.639e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,"1.128 [1.094,1.163]",3.095e-09,***,Degree of Unsaturation
DHA,"1.126 [1.094,1.158]",6.896e-11,***,Docosahexaenoic Acid
L-LDL-C%,"1.121 [1.085,1.157]",7.815e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-FC%,"1.119 [1.076,1.163]",0.005,**,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"1.118 [1.075,1.163]",0.005,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA/MUFA,"1.117 [1.082,1.154]",5.043e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3%,"1.112 [1.081,1.144]",3.886e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,"1.097 [1.067,1.128]",2.050e-05,***,Omega-3 Fatty Acids
XL-HDL-CE,"1.085 [1.056,1.115]",7.380e-04,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"1.084 [1.055,1.113]",8.083e-04,***,Cholesterol in Very Large HDL
XL-HDL-L,"1.079 [1.050,1.109]",0.007,**,Total-Lipids in Very Large HDL
S-HDL-FC%,"1.079 [1.050,1.108]",0.010,**,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-P,"1.077 [1.050,1.106]",0.006,**,Concentration of Very Large HDL Particles
XL-HDL-FC,"1.075 [1.047,1.103]",0.010,**,Free Cholesterol in Very Large HDL
L-LDL-TG%,"0.925 [0.897,0.954]",0.129,,Triglycerides to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,"0.920 [0.894,0.946]",0.002,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,"0.917 [0.889,0.947]",0.022,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,"0.904 [0.878,0.931]",4.778e-06,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,"0.883 [0.853,0.915]",1.217e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
