Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-C%,"1.561 [1.302,1.820]",9.692e-27,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-P,"1.551 [1.324,1.777]",8.726e-36,***,Total-Concentration of Lipoprotein Particles
XXL-VLDL-C%,"1.529 [1.314,1.744]",9.578e-39,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
HDL-P,"1.528 [1.303,1.753]",4.636e-35,***,Concentration of HDL Particles
HDL-CE,"1.509 [1.270,1.748]",8.078e-30,***,Cholesteryl Esters in HDL
XXL-VLDL-CE%,"1.503 [1.295,1.712]",8.281e-40,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-PL%,"1.479 [1.246,1.712]",4.313e-30,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"1.467 [1.220,1.715]",7.818e-26,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-C,"1.466 [1.234,1.698]",6.399e-30,***,Cholesterol in Medium HDL
L-VLDL-FC%,"1.465 [1.264,1.667]",1.065e-40,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
HDL-C,"1.322 [1.082,1.562]",9.031e-22,***,HDL Cholesterol
Acetoacetate,"1.259 [1.043,1.475]",7.646e-25,***,Acetoacetate
S-LDL-FC%,"1.248 [1.011,1.485]",1.121e-19,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-L,"1.226 [1.008,1.443]",5.163e-23,***,Total-Lipids in Small HDL
S-LDL-CE%,"1.211 [0.993,1.429]",3.224e-22,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-CE,"1.207 [0.989,1.425]",4.634e-22,***,Cholesteryl Esters in Medium VLDL
IDL-FC,"1.188 [0.964,1.411]",5.329e-20,***,Free Cholesterol in IDL
LDL-size,"1.167 [0.932,1.401]",4.831e-17,***,Average Diameter for LDL Particles
Omega-6,"1.141 [0.912,1.369]",2.851e-17,***,Omega-6 Fatty Acids
M-HDL-P,"1.136 [0.910,1.363]",1.772e-17,***,Concentration of Medium HDL Particles
XL-VLDL-FC%,"1.117 [0.904,1.331]",2.753e-19,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-CE,"1.096 [0.863,1.329]",6.236e-15,***,Total-Esterified Cholesterol
S-HDL-PL,"1.077 [0.859,1.296]",9.470e-17,***,Phospholipids in Small HDL
M-HDL-L,"1.076 [0.843,1.308]",2.742e-14,***,Total-Lipids in Medium HDL
Omega-6%,"1.054 [0.801,1.308]",9.168e-11,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
ApoA1,"1.054 [0.820,1.288]",2.437e-13,***,Apolipoprotein A1
PUFA,"1.034 [0.804,1.265]",3.471e-13,***,Polyunsaturated Fatty Acids
Clinical LDL-C,"1.030 [0.807,1.253]",3.436e-14,***,Clinical LDL Cholesterol
Pyruvate,"1.028 [0.811,1.246]",4.918e-15,***,Pyruvate
L-LDL-FC,"1.028 [0.806,1.249]",2.702e-14,***,Free Cholesterol in Large LDL
LDL-FC,"1.020 [0.799,1.241]",3.338e-14,***,Free Cholesterol in LDL
Total-C,"1.009 [0.777,1.242]",4.154e-12,***,Total-Cholesterol
PUFA%,"1.009 [0.751,1.266]",3.819e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,"1.008 [0.790,1.226]",2.554e-14,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC,"1.004 [0.786,1.221]",3.359e-14,***,Free Cholesterol in Medium LDL
L-LDL-PL,"0.995 [0.775,1.214]",1.418e-13,***,Phospholipids in Large LDL
M-HDL-FC,"0.939 [0.710,1.168]",2.105e-10,***,Free Cholesterol in Medium HDL
L-LDL-C%,"0.933 [0.687,1.179]",2.331e-08,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C,"0.926 [0.699,1.153]",2.770e-10,***,Cholesterol in IDL
Lactate,"0.909 [0.692,1.127]",4.953e-11,***,Lactate
HDL-L,"0.909 [0.668,1.149]",3.175e-08,***,Total-Lipids in HDL
M-HDL-PL,"0.904 [0.675,1.133]",2.286e-09,***,Phospholipids in Medium HDL
IDL-CE%,"0.870 [0.636,1.103]",6.307e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-VLDL-C,"0.849 [0.632,1.066]",3.623e-09,***,Cholesterol in Medium VLDL
S-LDL-FC,"0.848 [0.632,1.063]",2.981e-09,***,Free Cholesterol in Small LDL
IDL-CE,"0.812 [0.587,1.037]",3.693e-07,***,Cholesteryl Esters in IDL
LDL-PL,"0.811 [0.593,1.030]",8.158e-08,***,Phospholipids in LDL
L-LDL-C,"0.774 [0.551,0.998]",2.448e-06,***,Cholesterol in Large LDL
LDL-C,"0.766 [0.544,0.989]",3.281e-06,***,LDL Cholesterol
Total-FC,"0.762 [0.535,0.989]",1.107e-05,***,Total-Free Cholesterol
MUFA%,"0.762 [0.512,1.012]",5.413e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
HDL-PL,"0.760 [0.523,0.997]",7.801e-05,***,Phospholipids in HDL
S-HDL-FC,"0.750 [0.529,0.971]",6.734e-06,***,Free Cholesterol in Small HDL
Cholines,"0.744 [0.508,0.980]",1.519e-04,***,Total-Cholines
L-LDL-L,"0.742 [0.519,0.966]",1.681e-05,***,Total-Lipids in Large LDL
IDL-L,"0.740 [0.512,0.967]",4.208e-05,***,Total-Lipids in IDL
M-LDL-C,"0.720 [0.500,0.939]",3.123e-05,***,Cholesterol in Medium LDL
IDL-P,"0.707 [0.493,0.920]",2.222e-05,***,Concentration of IDL Particles
LDL-L,"0.694 [0.472,0.916]",2.142e-04,***,Total-Lipids in LDL
Non-HDL-C,"0.679 [0.456,0.903]",5.967e-04,***,Total-Cholesterol Minus HDL-C
S-LDL-C,"0.677 [0.458,0.895]",2.937e-04,***,Cholesterol in Small LDL
L-LDL-CE,"0.667 [0.445,0.889]",8.725e-04,***,Cholesteryl Esters in Large LDL
LDL-CE,"0.658 [0.436,0.880]",0.001,**,Cholesteryl Esters in LDL
M-LDL-PL,"0.658 [0.440,0.875]",7.169e-04,***,Phospholipids in Medium LDL
Total-PL,"0.650 [0.415,0.885]",0.014,*,Total-Phospholipids in Lipoprotein Particles
IDL-PL,"0.649 [0.426,0.872]",0.003,**,Phospholipids in IDL
M-LDL-L,"0.634 [0.414,0.854]",0.004,**,Total-Lipids in Medium LDL
L-HDL-CE,"0.632 [0.398,0.867]",0.028,*,Cholesteryl Esters in Large HDL
L-LDL-P,"0.594 [0.377,0.810]",0.018,*,Concentration of Large LDL Particles
M-LDL-CE,"0.591 [0.370,0.812]",0.035,*,Cholesteryl Esters in Medium LDL
S-LDL-CE,"0.586 [0.365,0.806]",0.044,*,Cholesteryl Esters in Small LDL
XL-VLDL-PL%,"0.574 [0.375,0.773]",0.004,**,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-L,"-0.633 [-0.859,-0.407]",0.010,**,Total-Lipids in VLDL
XL-HDL-FC,"-0.646 [-0.858,-0.433]",6.078e-04,***,Free Cholesterol in Very Large HDL
VLDL-size,"-0.694 [-0.933,-0.454]",0.003,**,Average Diameter for VLDL Particles
XXL-VLDL-FC,"-0.783 [-1.021,-0.544]",2.778e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Gly,"-0.792 [-0.990,-0.593]",1.212e-09,***,Glycine
Acetate,"-0.800 [-1.020,-0.579]",2.739e-07,***,Acetate
L-VLDL-FC,"-0.821 [-1.050,-0.592]",5.169e-07,***,Free Cholesterol in Large VLDL
L-HDL-PL%,"-0.861 [-1.125,-0.596]",4.174e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
Ile,"-0.864 [-1.087,-0.642]",6.301e-09,***,Isoleucine
S-HDL-PL%,"-0.884 [-1.109,-0.658]",3.447e-09,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-FC,"-0.918 [-1.149,-0.686]",1.784e-09,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-PL,"-0.982 [-1.223,-0.740]",3.512e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"-1.015 [-1.243,-0.787]",5.840e-13,***,Triglycerides in Medium VLDL
L-LDL-TG,"-1.020 [-1.249,-0.792]",4.473e-13,***,Triglycerides in Large LDL
L-VLDL-L,"-1.037 [-1.266,-0.807]",2.193e-13,***,Total-Lipids in Large VLDL
His,"-1.043 [-1.262,-0.825]",2.173e-15,***,Histidine
XXL-VLDL-L,"-1.045 [-1.287,-0.804]",4.768e-12,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"-1.072 [-1.306,-0.838]",6.531e-14,***,Phospholipids in Very Large VLDL
L-VLDL-PL,"-1.080 [-1.310,-0.849]",8.899e-15,***,Phospholipids in Large VLDL
S-LDL-PL%,"-1.090 [-1.305,-0.874]",9.903e-18,***,Phospholipids to Total-Lipids in Small LDL percentage
LDL-TG,"-1.103 [-1.335,-0.872]",2.319e-15,***,Triglycerides in LDL
Gln,"-1.119 [-1.341,-0.898]",9.278e-18,***,Glutamine
L-VLDL-P,"-1.125 [-1.357,-0.892]",6.044e-16,***,Concentration of Large VLDL Particles
L-VLDL-TG%,"-1.126 [-1.329,-0.922]",4.878e-22,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-TG%,"-1.126 [-1.334,-0.919]",4.265e-21,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,"-1.134 [-1.359,-0.910]",9.147e-18,***,Triglycerides in IDL
M-LDL-TG,"-1.154 [-1.389,-0.918]",1.815e-16,***,Triglycerides in Medium LDL
XL-VLDL-L,"-1.177 [-1.413,-0.942]",2.583e-17,***,Total-Lipids in Very Large VLDL
M-HDL-TG,"-1.179 [-1.396,-0.962]",4.138e-21,***,Triglycerides in Medium HDL
Albumin,"-1.195 [-1.419,-0.971]",2.760e-20,***,Albumin
XXL-VLDL-P,"-1.216 [-1.459,-0.973]",2.509e-17,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"-1.235 [-1.468,-1.002]",7.169e-20,***,Triglycerides in VLDL
S-HDL-TG,"-1.250 [-1.477,-1.023]",7.831e-22,***,Triglycerides in Small HDL
XL-VLDL-P,"-1.257 [-1.493,-1.020]",4.518e-20,***,Concentration of Very Large VLDL Particles
Val,"-1.281 [-1.508,-1.053]",5.514e-23,***,Valine
XL-VLDL-TG%,"-1.293 [-1.500,-1.086]",3.901e-29,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG,"-1.296 [-1.541,-1.052]",6.670e-20,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Total-BCAA,"-1.297 [-1.523,-1.071]",4.689e-24,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Total-TG,"-1.299 [-1.532,-1.066]",1.878e-22,***,Total-Triglycerides
S-VLDL-TG,"-1.310 [-1.537,-1.084]",1.910e-24,***,Triglycerides in Small VLDL
XS-VLDL-TG,"-1.326 [-1.551,-1.101]",1.542e-25,***,Triglycerides in Very Small VLDL
S-LDL-TG,"-1.345 [-1.584,-1.106]",6.610e-23,***,Triglycerides in Small LDL
L-VLDL-TG,"-1.361 [-1.596,-1.127]",1.151e-24,***,Triglycerides in Large VLDL
S-HDL-FC%,"-1.384 [-1.605,-1.163]",2.953e-29,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"-1.397 [-1.643,-1.151]",2.519e-23,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,"-1.442 [-1.670,-1.214]",6.974e-30,***,Leucine
HDL-TG,"-1.453 [-1.672,-1.233]",3.784e-33,***,Triglycerides in HDL
XL-VLDL-TG,"-1.534 [-1.775,-1.294]",1.348e-30,***,Triglycerides in Very Large VLDL
L-HDL-TG,"-1.606 [-1.821,-1.391]",3.308e-43,***,Triglycerides in Large HDL
M-VLDL-TG%,"-1.737 [-1.965,-1.510]",2.414e-45,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"-1.744 [-1.982,-1.507]",1.356e-41,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"-1.794 [-2.025,-1.562]",1.083e-46,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-TG,"-1.874 [-2.096,-1.652]",4.435e-56,***,Triglycerides in Very Large HDL
S-VLDL-TG%,"-1.896 [-2.116,-1.676]",2.001e-58,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,"-1.934 [-2.185,-1.682]",6.371e-46,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,"-1.939 [-2.178,-1.701]",8.409e-52,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,"-1.961 [-2.212,-1.710]",1.707e-47,***,Triglycerides to Phosphoglycerides ratio
L-LDL-TG%,"-1.978 [-2.216,-1.739]",4.888e-54,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"-1.996 [-2.224,-1.768]",1.611e-60,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"-2.031 [-2.259,-1.803]",9.264e-63,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"-2.078 [-2.305,-1.850]",4.594e-66,***,Triglycerides to Total-Lipids in Small HDL percentage
SFA%,"-2.190 [-2.426,-1.954]",2.076e-68,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-TG%,"-2.263 [-2.513,-2.014]",2.926e-65,***,Triglycerides to Total-Lipids in Large HDL percentage
Creatinine,"-4.628 [-4.904,-4.352]",1.688e-230,***,Creatinine
