Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.444 [0.417,0.470]",1.801e-229,***,Creatinine
XL-HDL-PL%,"0.347 [0.319,0.374]",6.653e-132,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,"0.290 [0.267,0.313]",1.017e-130,***,Average Diameter for HDL Particles
XL-HDL-FC,"0.284 [0.264,0.304]",1.559e-158,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.281 [0.260,0.303]",5.684e-142,***,Phospholipids in Very Large HDL
S-LDL-PL%,"0.265 [0.244,0.285]",7.912e-133,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-L,"0.264 [0.242,0.285]",5.224e-123,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.239 [0.218,0.260]",1.889e-104,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.233 [0.212,0.254]",5.623e-97,***,Cholesterol in Very Large HDL
L-HDL-FC%,"0.224 [0.197,0.251]",2.309e-52,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,"0.214 [0.193,0.236]",5.995e-80,***,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,"0.211 [0.187,0.235]",2.767e-59,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"0.192 [0.171,0.213]",1.014e-64,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Acetate,"0.188 [0.167,0.210]",1.374e-62,***,Acetate
S-HDL-PL%,"0.183 [0.162,0.205]",2.043e-56,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,"0.172 [0.151,0.193]",4.744e-51,***,Glutamine
Gly,"0.167 [0.148,0.186]",6.738e-61,***,Glycine
L-HDL-FC,"0.164 [0.142,0.186]",5.307e-43,***,Free Cholesterol in Large HDL
L-HDL-C,"0.150 [0.127,0.172]",4.947e-33,***,Cholesterol in Large HDL
L-HDL-P,"0.145 [0.123,0.167]",4.679e-33,***,Concentration of Large HDL Particles
L-HDL-CE,"0.145 [0.122,0.167]",5.766e-31,***,Cholesteryl Esters in Large HDL
M-LDL-TG%,"0.144 [0.122,0.166]",2.040e-32,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-L,"0.143 [0.120,0.166]",2.031e-28,***,Total-Lipids in Large HDL
L-HDL-TG,"0.137 [0.117,0.158]",2.311e-33,***,Triglycerides in Large HDL
LA%,"0.131 [0.107,0.154]",7.528e-22,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-PL,"0.124 [0.102,0.147]",9.227e-22,***,Phospholipids in Large HDL
Omega-6%,"0.123 [0.099,0.147]",1.251e-17,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
SFA%,"0.121 [0.098,0.144]",3.421e-20,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,"0.119 [0.099,0.140]",1.189e-24,***,Phospholipids to Total-Lipids in IDL percentage
Citrate,"0.114 [0.093,0.135]",3.503e-21,***,Citrate
L-LDL-TG%,"0.110 [0.087,0.133]",1.285e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
PUFA%,"0.101 [0.077,0.126]",2.432e-10,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-TG%,"0.098 [0.078,0.118]",1.247e-16,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-FC%,"0.090 [0.069,0.110]",2.641e-12,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG,"0.084 [0.062,0.105]",3.720e-09,***,Triglycerides in Very Large HDL
L-LDL-FC%,"0.081 [0.058,0.105]",1.857e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-TG%,"0.077 [0.056,0.098]",2.682e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
Ile,"0.069 [0.048,0.091]",5.347e-05,***,Isoleucine
L-VLDL-TG%,"0.068 [0.049,0.088]",1.557e-06,***,Triglycerides to Total-Lipids in Large VLDL percentage
Leu,"0.062 [0.041,0.084]",0.005,**,Leucine
Acetone,"0.062 [0.040,0.083]",0.004,**,Acetone
S-VLDL-C%,"-0.061 [-0.083,-0.039]",0.013,*,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-TG,"-0.065 [-0.085,-0.044]",3.176e-04,***,Triglycerides in Medium HDL
IDL-FC%,"-0.065 [-0.088,-0.043]",0.003,**,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,"-0.066 [-0.089,-0.043]",0.006,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Sc-ala,"-0.067 [-0.088,-0.046]",9.442e-05,***,Spectrometer-corrected alanine
Acetoacetate,"-0.068 [-0.089,-0.047]",3.160e-05,***,Acetoacetate
IDL-CE%,"-0.070 [-0.092,-0.047]",2.773e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,"-0.071 [-0.094,-0.048]",1.724e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-C,"-0.080 [-0.103,-0.057]",2.479e-06,***,HDL Cholesterol
L-LDL-C%,"-0.085 [-0.108,-0.061]",4.708e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
