Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,"2.643 [-5.201,10.488]",1.000,,Alanine
His,"2.194 [-5.335,9.724]",1.000,,Histidine
M-LDL-CE%,"1.754 [-5.873,9.380]",1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-TG%,"0.778 [-7.566,9.122]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Phe,"0.188 [-7.423,7.799]",1.000,,Phenylalanine
M-LDL-FC%,"-0.354 [-9.630,8.922]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,"-1.231 [-9.206,6.743]",1.000,,VLDL Cholesterol
LDL-CE,"-2.252 [-10.389,5.885]",1.000,,Cholesteryl Esters in LDL
Total-CE,"-3.240 [-11.862,5.382]",1.000,,Total-Esterified Cholesterol
HDL-CE,"-3.737 [-12.328,4.854]",1.000,,Cholesteryl Esters in HDL
