Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA,"0.596 [0.464,0.729]",2.825e-13,***,Saturated Fatty Acids
Creatinine,"0.578 [0.422,0.733]",7.170e-08,***,Creatinine
Total-PL,"0.559 [0.427,0.690]",2.310e-11,***,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,"0.548 [0.416,0.680]",9.396e-11,***,Phosphoglycerides
SFA%,"0.539 [0.406,0.671]",4.344e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
PC,"0.538 [0.406,0.670]",3.185e-10,***,Phosphatidylcholines
Total-L,"0.530 [0.401,0.660]",2.153e-10,***,Total-Lipids in Lipoprotein Particles
Cholines,"0.525 [0.392,0.657]",1.924e-09,***,Total-Cholines
Total-FA,"0.516 [0.385,0.648]",3.134e-09,***,Total-Fatty Acids
MUFA,"0.502 [0.368,0.635]",4.125e-08,***,Monounsaturated Fatty Acids
M-HDL-TG,"0.495 [0.373,0.616]",3.766e-10,***,Triglycerides in Medium HDL
HDL-TG,"0.476 [0.353,0.599]",8.012e-09,***,Triglycerides in HDL
XS-VLDL-L,"0.472 [0.350,0.595]",1.094e-08,***,Total-Lipids in Very Small VLDL
S-HDL-PL,"0.464 [0.342,0.587]",2.451e-08,***,Phospholipids in Small HDL
S-HDL-FC,"0.454 [0.330,0.578]",1.594e-07,***,Free Cholesterol in Small HDL
XS-VLDL-C,"0.450 [0.326,0.573]",1.943e-07,***,Cholesterol in Very Small VLDL
SM,"0.448 [0.318,0.577]",3.337e-06,***,Sphingomyelins
XS-VLDL-CE,"0.447 [0.324,0.571]",2.906e-07,***,Cholesteryl Esters in Very Small VLDL
Remnant-C,"0.446 [0.321,0.571]",5.521e-07,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"0.445 [0.314,0.575]",5.691e-06,***,Total-Cholesterol
Total-FC,"0.444 [0.317,0.572]",1.999e-06,***,Total-Free Cholesterol
IDL-L,"0.443 [0.316,0.571]",2.373e-06,***,Total-Lipids in IDL
S-HDL-L,"0.440 [0.318,0.561]",3.749e-07,***,Total-Lipids in Small HDL
Total-CE,"0.436 [0.306,0.567]",1.397e-05,***,Total-Esterified Cholesterol
XS-VLDL-FC,"0.434 [0.312,0.556]",6.251e-07,***,Free Cholesterol in Very Small VLDL
Glu,"0.433 [0.306,0.560]",5.398e-06,***,Glucose
XS-VLDL-PL,"0.433 [0.311,0.554]",8.210e-07,***,Phospholipids in Very Small VLDL
XS-VLDL-P,"0.432 [0.310,0.553]",7.060e-07,***,Concentration of Very Small VLDL Particles
IDL-TG,"0.430 [0.304,0.556]",4.836e-06,***,Triglycerides in IDL
IDL-CE,"0.429 [0.302,0.555]",7.222e-06,***,Cholesteryl Esters in IDL
VLDL-L,"0.428 [0.301,0.555]",9.530e-06,***,Total-Lipids in VLDL
Total-TG,"0.423 [0.292,0.554]",5.431e-05,***,Total-Triglycerides
S-HDL-TG,"0.420 [0.293,0.547]",2.298e-05,***,Triglycerides in Small HDL
IDL-C,"0.414 [0.287,0.542]",4.210e-05,***,Cholesterol in IDL
VLDL-PL,"0.413 [0.288,0.538]",2.338e-05,***,Phospholipids in VLDL
IDL-PL,"0.413 [0.287,0.538]",2.555e-05,***,Phospholipids in IDL
Non-HDL-C,"0.413 [0.287,0.538]",2.690e-05,***,Total-Cholesterol Minus HDL-C
L-LDL-TG,"0.412 [0.284,0.540]",6.699e-05,***,Triglycerides in Large LDL
VLDL-P,"0.407 [0.284,0.529]",1.903e-05,***,Concentration of VLDL Particles
XS-VLDL-TG,"0.407 [0.280,0.533]",5.992e-05,***,Triglycerides in Very Small VLDL
VLDL-C,"0.404 [0.282,0.527]",2.056e-05,***,VLDL Cholesterol
LDL-TG,"0.403 [0.273,0.533]",2.903e-04,***,Triglycerides in LDL
VLDL-FC,"0.401 [0.277,0.524]",5.104e-05,***,Free Cholesterol in VLDL
S-LDL-CE%,"0.400 [0.277,0.522]",3.787e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-L,"0.397 [0.274,0.521]",7.106e-05,***,Total-Lipids in Medium VLDL
L-HDL-TG,"0.396 [0.276,0.516]",2.641e-05,***,Triglycerides in Large HDL
VLDL-CE,"0.393 [0.271,0.514]",5.211e-05,***,Cholesteryl Esters in VLDL
Total-P,"0.392 [0.265,0.519]",3.267e-04,***,Total-Concentration of Lipoprotein Particles
S-VLDL-L,"0.391 [0.268,0.514]",1.072e-04,***,Total-Lipids in Small VLDL
VLDL-TG,"0.383 [0.252,0.514]",0.002,**,Triglycerides in VLDL
M-HDL-PL,"0.383 [0.255,0.512]",0.001,**,Phospholipids in Medium HDL
M-VLDL-PL,"0.382 [0.260,0.504]",1.942e-04,***,Phospholipids in Medium VLDL
L-LDL-L,"0.377 [0.252,0.503]",8.636e-04,***,Total-Lipids in Large LDL
M-VLDL-TG,"0.373 [0.245,0.501]",0.002,**,Triglycerides in Medium VLDL
LDL-CE,"0.372 [0.247,0.496]",0.001,**,Cholesteryl Esters in LDL
LDL-L,"0.370 [0.245,0.495]",0.001,**,Total-Lipids in LDL
M-LDL-CE,"0.369 [0.245,0.493]",0.001,**,Cholesteryl Esters in Medium LDL
L-VLDL-L,"0.368 [0.239,0.497]",0.005,**,Total-Lipids in Large VLDL
S-VLDL-PL,"0.368 [0.247,0.490]",6.407e-04,***,Phospholipids in Small VLDL
XL-VLDL-L,"0.365 [0.233,0.498]",0.015,*,Total-Lipids in Very Large VLDL
L-VLDL-CE,"0.365 [0.243,0.487]",0.001,**,Cholesteryl Esters in Large VLDL
L-VLDL-C,"0.365 [0.240,0.490]",0.002,**,Cholesterol in Large VLDL
M-VLDL-P,"0.364 [0.242,0.486]",0.001,**,Concentration of Medium VLDL Particles
M-LDL-TG,"0.363 [0.231,0.496]",0.016,*,Triglycerides in Medium LDL
L-LDL-PL,"0.363 [0.240,0.486]",0.002,**,Phospholipids in Large LDL
L-LDL-CE,"0.362 [0.237,0.487]",0.003,**,Cholesteryl Esters in Large LDL
XL-HDL-TG,"0.362 [0.237,0.486]",0.003,**,Triglycerides in Very Large HDL
M-VLDL-FC,"0.361 [0.240,0.482]",0.001,**,Free Cholesterol in Medium VLDL
S-VLDL-P,"0.361 [0.237,0.484]",0.002,**,Concentration of Small VLDL Particles
L-VLDL-PL,"0.359 [0.230,0.489]",0.012,*,Phospholipids in Large VLDL
M-HDL-TG%,"0.359 [0.231,0.487]",0.010,**,Triglycerides to Total-Lipids in Medium HDL percentage
PUFA,"0.359 [0.229,0.489]",0.013,*,Polyunsaturated Fatty Acids
ApoB,"0.359 [0.236,0.481]",0.002,**,Apolipoprotein B
L-LDL-C,"0.358 [0.233,0.484]",0.005,**,Cholesterol in Large LDL
LDL-C,"0.358 [0.233,0.483]",0.004,**,LDL Cholesterol
S-LDL-TG,"0.358 [0.223,0.492]",0.041,*,Triglycerides in Small LDL
M-HDL-L,"0.357 [0.226,0.487]",0.019,*,Total-Lipids in Medium HDL
XL-VLDL-P,"0.356 [0.223,0.489]",0.034,*,Concentration of Very Large VLDL Particles
XL-VLDL-PL,"0.355 [0.223,0.487]",0.029,*,Phospholipids in Very Large VLDL
L-VLDL-P,"0.355 [0.224,0.485]",0.024,*,Concentration of Large VLDL Particles
M-LDL-CE%,"0.354 [0.232,0.477]",0.003,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-FC,"0.354 [0.224,0.484]",0.023,*,Free Cholesterol in Very Large VLDL
S-VLDL-TG,"0.353 [0.226,0.480]",0.012,*,Triglycerides in Small VLDL
L-VLDL-FC,"0.353 [0.224,0.482]",0.017,*,Free Cholesterol in Large VLDL
M-LDL-L,"0.353 [0.230,0.477]",0.005,**,Total-Lipids in Medium LDL
XL-VLDL-C,"0.353 [0.226,0.480]",0.012,*,Cholesterol in Very Large VLDL
IDL-P,"0.352 [0.232,0.473]",0.002,**,Concentration of IDL Particles
S-VLDL-C,"0.350 [0.230,0.471]",0.003,**,Cholesterol in Small VLDL
S-HDL-P,"0.348 [0.227,0.468]",0.003,**,Concentration of Small HDL Particles
M-LDL-C,"0.347 [0.224,0.471]",0.008,**,Cholesterol in Medium LDL
IDL-FC,"0.347 [0.221,0.472]",0.015,*,Free Cholesterol in IDL
Clinical LDL-C,"0.346 [0.221,0.472]",0.014,*,Clinical LDL Cholesterol
S-VLDL-CE,"0.346 [0.226,0.466]",0.004,**,Cholesteryl Esters in Small VLDL
S-VLDL-FC,"0.346 [0.225,0.467]",0.005,**,Free Cholesterol in Small VLDL
HDL-P,"0.345 [0.219,0.472]",0.019,*,Concentration of HDL Particles
LDL-PL,"0.342 [0.219,0.465]",0.011,*,Phospholipids in LDL
XL-VLDL-CE,"0.340 [0.216,0.465]",0.018,*,Cholesteryl Esters in Very Large VLDL
Omega-6,"0.339 [0.211,0.468]",0.050,*,Omega-6 Fatty Acids
S-LDL-CE,"0.337 [0.213,0.461]",0.022,*,Cholesteryl Esters in Small LDL
Gln,"0.337 [0.212,0.461]",0.027,*,Glutamine
S-HDL-C,"0.322 [0.201,0.443]",0.042,*,Cholesterol in Small HDL
S-HDL-CE%,"-0.334 [-0.459,-0.209]",0.035,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-PL%,"-0.352 [-0.474,-0.231]",0.003,**,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-CE%,"-0.383 [-0.519,-0.247]",0.008,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LA%,"-0.402 [-0.540,-0.264]",0.003,**,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-0.462 [-0.604,-0.319]",4.831e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"-0.560 [-0.705,-0.415]",7.949e-09,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"-0.561 [-0.703,-0.418]",3.071e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Pyruvate,"-0.646 [-0.768,-0.524]",6.310e-20,***,Pyruvate
