Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-FC%,"0.102 [0.075,0.130]",6.319e-08,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-L,"0.095 [0.073,0.116]",7.940e-13,***,Total-Lipids in Very Large HDL
XL-HDL-C,"0.094 [0.073,0.115]",8.385e-13,***,Cholesterol in Very Large HDL
XL-HDL-CE,"0.093 [0.072,0.114]",2.388e-12,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,"0.093 [0.072,0.114]",1.991e-12,***,Phospholipids in Very Large HDL
XL-HDL-P,"0.091 [0.070,0.112]",2.222e-12,***,Concentration of Very Large HDL Particles
HDL-size,"0.090 [0.067,0.113]",2.840e-09,***,Average Diameter for HDL Particles
XL-HDL-FC,"0.089 [0.069,0.110]",1.346e-12,***,Free Cholesterol in Very Large HDL
L-HDL-C%,"0.085 [0.057,0.113]",5.448e-04,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-PL%,"0.085 [0.058,0.112]",2.427e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-C,"0.084 [0.061,0.106]",7.847e-08,***,Cholesterol in Large HDL
L-HDL-FC,"0.084 [0.062,0.105]",1.627e-08,***,Free Cholesterol in Large HDL
M-HDL-FC%,"0.084 [0.058,0.109]",2.642e-05,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE,"0.083 [0.060,0.105]",1.387e-07,***,Cholesteryl Esters in Large HDL
L-HDL-L,"0.081 [0.058,0.104]",1.588e-06,***,Total-Lipids in Large HDL
S-HDL-FC%,"0.080 [0.059,0.101]",3.302e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-P,"0.080 [0.058,0.102]",1.697e-07,***,Concentration of Large HDL Particles
L-HDL-PL,"0.074 [0.051,0.096]",3.918e-05,***,Phospholipids in Large HDL
DHA%,"0.072 [0.049,0.096]",3.592e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XS-VLDL-CE%,"0.068 [0.044,0.093]",0.015,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,"0.065 [0.041,0.089]",0.030,*,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-PL%,"0.064 [0.043,0.084]",3.338e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-FC%,"-0.056 [-0.075,-0.036]",0.004,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"-0.062 [-0.085,-0.039]",0.024,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
MUFA%,"-0.077 [-0.101,-0.052]",1.340e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-FC%,"-0.081 [-0.107,-0.055]",4.255e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-PL%,"-0.091 [-0.117,-0.065]",1.901e-06,***,Phospholipids to Total-Lipids in Large HDL percentage
GlycA,"-0.107 [-0.130,-0.084]",1.040e-14,***,Glycoprotein Acetyls
