Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-L,"0.673 [0.637,0.710]",7.728e-277,***,Total-Lipids in Medium HDL
M-HDL-PL,"0.672 [0.636,0.708]",9.868e-288,***,Phospholipids in Medium HDL
M-HDL-C,"0.644 [0.608,0.681]",1.598e-256,***,Cholesterol in Medium HDL
M-HDL-CE,"0.639 [0.603,0.675]",1.522e-255,***,Cholesteryl Esters in Medium HDL
HDL-PL,"0.639 [0.602,0.676]",8.194e-241,***,Phospholipids in HDL
ApoA1,"0.628 [0.591,0.665]",2.083e-238,***,Apolipoprotein A1
M-HDL-P,"0.626 [0.591,0.661]",1.363e-260,***,Concentration of Medium HDL Particles
M-HDL-FC,"0.622 [0.587,0.658]",1.609e-250,***,Free Cholesterol in Medium HDL
HDL-L,"0.621 [0.583,0.659]",1.104e-218,***,Total-Lipids in HDL
HDL-P,"0.591 [0.556,0.626]",2.538e-231,***,Concentration of HDL Particles
SFA%,"0.569 [0.530,0.608]",2.422e-174,***,Saturated Fatty Acids to Total-Fatty Acids percentage
HDL-C,"0.560 [0.522,0.598]",7.991e-179,***,HDL Cholesterol
Total-P,"0.559 [0.523,0.594]",1.110e-202,***,Total-Concentration of Lipoprotein Particles
S-HDL-PL,"0.558 [0.524,0.593]",3.109e-214,***,Phospholipids in Small HDL
HDL-CE,"0.553 [0.516,0.591]",1.797e-176,***,Cholesteryl Esters in HDL
HDL-FC,"0.525 [0.489,0.561]",2.258e-171,***,Free Cholesterol in HDL
S-HDL-L,"0.512 [0.478,0.546]",1.020e-180,***,Total-Lipids in Small HDL
PC,"0.504 [0.466,0.542]",6.533e-145,***,Phosphatidylcholines
S-HDL-FC,"0.501 [0.466,0.535]",5.106e-167,***,Free Cholesterol in Small HDL
Phosphoglyc,"0.494 [0.456,0.532]",2.028e-139,***,Phosphoglycerides
Cholines,"0.462 [0.424,0.500]",2.435e-120,***,Total-Cholines
S-HDL-C,"0.452 [0.418,0.486]",3.054e-144,***,Cholesterol in Small HDL
L-HDL-PL,"0.433 [0.396,0.469]",8.756e-114,***,Phospholipids in Large HDL
M-HDL-FC%,"0.427 [0.383,0.470]",5.716e-77,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-P,"0.422 [0.388,0.456]",1.407e-127,***,Concentration of Small HDL Particles
S-HDL-CE,"0.415 [0.381,0.448]",1.803e-124,***,Cholesteryl Esters in Small HDL
Total-PL,"0.402 [0.364,0.440]",5.306e-90,***,Total-Phospholipids in Lipoprotein Particles
L-HDL-L,"0.396 [0.359,0.434]",1.731e-89,***,Total-Lipids in Large HDL
S-HDL-PL%,"0.364 [0.329,0.400]",4.528e-84,***,Phospholipids to Total-Lipids in Small HDL percentage
DHA,"0.359 [0.323,0.396]",2.156e-76,***,Docosahexaenoic Acid
SFA,"0.342 [0.304,0.380]",1.720e-62,***,Saturated Fatty Acids
L-HDL-P,"0.333 [0.298,0.368]",7.444e-72,***,Concentration of Large HDL Particles
