Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.21 [1.14-1.28],1.479e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-TG%,1.20 [1.13-1.27],3.117e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.19 [1.13-1.26],5.194e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.18 [1.11-1.25],0.004,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.17 [1.10-1.23],0.010,*,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.86 [0.82-0.91],0.028,*,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.86 [0.81-0.91],0.048,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.86 [0.81-0.91],0.016,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.85 [0.81-0.91],0.049,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.85 [0.81-0.90],0.013,*,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,0.85 [0.80-0.90],0.010,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.85 [0.80-0.89],6.404e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-C%,0.84 [0.80-0.89],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-CE%,0.84 [0.79-0.89],0.003,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C%,0.83 [0.79-0.88],8.159e-06,***,Cholesterol to Total-Lipids in IDL percentage
