Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.22-1.32],2.838e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.27 [1.22-1.32],6.065e-28,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.26 [1.21-1.32],2.075e-22,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-TG%,1.25 [1.20-1.30],4.895e-23,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.25 [1.20-1.30],4.172e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,1.24 [1.19-1.28],8.856e-23,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.21 [1.16-1.26],1.329e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.21 [1.16-1.26],2.345e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
GlycA,1.21 [1.16-1.25],4.420e-15,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.19 [1.15-1.24],7.769e-14,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.17 [1.13-1.23],2.240e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.17 [1.13-1.22],4.490e-09,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,1.17 [1.12-1.22],1.474e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.17 [1.13-1.22],5.147e-10,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.12-1.22],4.192e-08,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.17 [1.12-1.22],8.137e-09,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,1.16 [1.12-1.21],3.087e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.16 [1.11-1.20],3.280e-09,***,Triglycerides in Small HDL
M-HDL-TG%,1.15 [1.10-1.19],1.014e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-P,1.14 [1.10-1.19],1.634e-06,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,1.14 [1.10-1.19],2.096e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-LDL-TG,1.14 [1.10-1.18],1.875e-06,***,Triglycerides in Small LDL
XL-VLDL-TG,1.14 [1.09-1.18],8.875e-06,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,1.14 [1.10-1.18],7.626e-07,***,Triglycerides in Very Small VLDL
XXL-VLDL-L,1.14 [1.09-1.18],1.599e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,1.14 [1.09-1.18],1.678e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-TG,1.13 [1.09-1.18],6.642e-06,***,Triglycerides in Medium LDL
HDL-TG,1.13 [1.09-1.17],2.042e-06,***,Triglycerides in HDL
XXL-VLDL-FC,1.13 [1.09-1.18],2.818e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
MUFA,1.13 [1.09-1.18],2.298e-04,***,Monounsaturated Fatty Acids
S-VLDL-TG,1.13 [1.09-1.17],1.511e-05,***,Triglycerides in Small VLDL
Total-TG,1.13 [1.09-1.17],1.008e-04,***,Total-Triglycerides
M-HDL-TG,1.13 [1.09-1.17],6.417e-06,***,Triglycerides in Medium HDL
XXL-VLDL-C,1.13 [1.09-1.17],1.272e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
LDL-TG,1.13 [1.09-1.17],6.782e-05,***,Triglycerides in LDL
VLDL-TG,1.12 [1.08-1.17],6.916e-04,***,Triglycerides in VLDL
VLDL-size,1.12 [1.08-1.17],0.005,**,Average Diameter for VLDL Particles
XXL-VLDL-CE,1.12 [1.08-1.16],6.120e-04,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,1.12 [1.08-1.16],6.172e-04,***,Concentration of Very Large VLDL Particles
IDL-TG,1.12 [1.08-1.16],2.591e-04,***,Triglycerides in IDL
L-LDL-TG,1.12 [1.08-1.16],5.488e-04,***,Triglycerides in Large LDL
XL-VLDL-L,1.12 [1.08-1.16],0.003,**,Total-Lipids in Very Large VLDL
XL-VLDL-PL,1.11 [1.07-1.15],0.025,*,Phospholipids in Very Large VLDL
L-VLDL-PL,1.11 [1.06-1.15],0.036,*,Phospholipids in Large VLDL
L-VLDL-P,1.10 [1.06-1.15],0.050,*,Concentration of Large VLDL Particles
IDL-PL%,1.10 [1.06-1.14],0.030,*,Phospholipids to Total-Lipids in IDL percentage
XL-HDL-TG,1.10 [1.06-1.14],0.030,*,Triglycerides in Very Large HDL
IDL-PL,0.90 [0.87-0.94],0.035,*,Phospholipids in IDL
L-LDL-C,0.90 [0.87-0.94],0.012,*,Cholesterol in Large LDL
L-LDL-PL,0.90 [0.86-0.93],0.004,**,Phospholipids in Large LDL
Total-C,0.90 [0.86-0.93],0.008,**,Total-Cholesterol
