Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.23 [1.17-1.29],3.287e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.23 [1.17-1.29],5.309e-11,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.22 [1.16-1.28],1.621e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.20 [1.15-1.26],1.719e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.20 [1.14-1.26],2.271e-07,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.19 [1.14-1.25],7.863e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.19 [1.13-1.25],5.136e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.18 [1.12-1.24],1.452e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.18 [1.11-1.24],8.650e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.16 [1.10-1.22],0.008,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-LDL-FC,0.88 [0.84-0.92],0.027,*,Free Cholesterol in Medium LDL
Clinical LDL-C,0.88 [0.84-0.92],0.011,*,Clinical LDL Cholesterol
IDL-CE,0.88 [0.84-0.92],0.013,*,Cholesteryl Esters in IDL
IDL-CE%,0.88 [0.84-0.92],0.009,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-C%,0.88 [0.84-0.92],0.014,*,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE,0.87 [0.83-0.92],0.003,**,Cholesteryl Esters in Medium VLDL
IDL-C,0.87 [0.83-0.92],0.004,**,Cholesterol in IDL
S-LDL-FC,0.87 [0.83-0.91],0.001,**,Free Cholesterol in Small LDL
LDL-FC,0.87 [0.83-0.91],0.002,**,Free Cholesterol in LDL
L-VLDL-CE%,0.87 [0.83-0.91],0.006,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-FC,0.87 [0.83-0.91],0.002,**,Free Cholesterol in Large LDL
M-LDL-C%,0.87 [0.83-0.91],6.873e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.87 [0.83-0.91],6.006e-04,***,Free Cholesterol in IDL
S-LDL-FC%,0.86 [0.83-0.90],7.283e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Citrate,0.86 [0.82-0.91],7.597e-04,***,Citrate
S-VLDL-CE%,0.86 [0.82-0.90],4.116e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Omega-6%,0.86 [0.82-0.91],0.003,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-PL%,0.86 [0.82-0.90],4.139e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.86 [0.82-0.90],1.413e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
PUFA%,0.86 [0.81-0.90],9.000e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,0.85 [0.81-0.90],1.723e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-C%,0.85 [0.81-0.89],3.189e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
IDL-C%,0.85 [0.81-0.89],4.272e-07,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-FC%,0.85 [0.81-0.89],1.204e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.85 [0.81-0.89],6.770e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,0.85 [0.80-0.89],1.062e-05,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,0.84 [0.80-0.89],1.688e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-C%,0.84 [0.80-0.88],9.560e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-CE%,0.84 [0.80-0.88],7.973e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
LA%,0.84 [0.80-0.88],1.782e-06,***,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-C%,0.84 [0.80-0.88],7.148e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,0.84 [0.80-0.88],5.469e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,0.84 [0.80-0.88],1.352e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-PL%,0.83 [0.79-0.87],2.450e-08,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-VLDL-FC%,0.83 [0.79-0.87],5.358e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.83 [0.79-0.87],1.404e-09,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.82 [0.79-0.87],8.526e-10,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
