Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.95 [1.88-2.03],4.368e-247,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.82 [1.76-1.89],2.403e-223,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.80 [1.73-1.87],6.063e-186,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.78 [1.71-1.85],3.688e-168,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,1.74 [1.68-1.81],2.197e-191,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.68 [1.61-1.74],4.406e-158,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,1.64 [1.58-1.69],7.220e-168,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.63 [1.55-1.70],9.522e-90,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.53 [1.47-1.58],2.457e-115,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,1.50 [1.45-1.56],8.981e-97,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.39 [1.34-1.45],6.103e-52,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-TG%,1.36 [1.31-1.42],2.558e-52,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XXL-VLDL-PL%,1.34 [1.29-1.40],6.627e-44,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-PL%,1.34 [1.29-1.39],3.294e-44,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,1.29 [1.23-1.34],8.405e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.28 [1.24-1.33],6.248e-36,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-TG%,1.28 [1.23-1.33],3.437e-28,***,Triglycerides to Total-Lipids in Large HDL percentage
L-VLDL-TG%,1.26 [1.22-1.31],2.343e-31,***,Triglycerides to Total-Lipids in Large VLDL percentage
S-HDL-TG%,1.26 [1.21-1.30],1.544e-26,***,Triglycerides to Total-Lipids in Small HDL percentage
