Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.83 [1.50-2.22],2.881e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.81 [1.51-2.17],2.027e-05,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.80 [1.50-2.17],5.273e-05,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,1.77 [1.45-2.17],0.007,**,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.73 [1.42-2.11],0.010,**,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.73 [1.46-2.05],5.069e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.66 [0.57-0.76],0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.62 [0.53-0.73],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE%,0.62 [0.53-0.73],0.003,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-C%,0.62 [0.52-0.73],0.004,**,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,0.62 [0.53-0.73],0.001,**,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.61 [0.52-0.70],4.247e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.60 [0.52-0.71],6.057e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
LA,0.60 [0.50-0.73],0.029,*,Linoleic Acid
Omega-6,0.60 [0.49-0.73],0.048,*,Omega-6 Fatty Acids
PUFA,0.60 [0.49-0.72],0.041,*,Polyunsaturated Fatty Acids
M-VLDL-PL%,0.60 [0.51-0.70],3.867e-05,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.59 [0.50-0.70],1.108e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
VLDL-CE,0.59 [0.49-0.72],0.049,*,Cholesteryl Esters in VLDL
Total-L,0.59 [0.49-0.71],0.008,**,Total-Lipids in Lipoprotein Particles
XS-VLDL-CE%,0.58 [0.49-0.68],1.851e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC,0.57 [0.47-0.71],0.034,*,Free Cholesterol in Small VLDL
XS-VLDL-C%,0.57 [0.48-0.68],1.718e-05,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-C%,0.57 [0.48-0.68],1.315e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-P,0.57 [0.46-0.70],0.031,*,Concentration of Small LDL Particles
M-LDL-L,0.57 [0.47-0.69],0.002,**,Total-Lipids in Medium LDL
S-LDL-PL,0.57 [0.47-0.69],0.006,**,Phospholipids in Small LDL
M-VLDL-FC,0.57 [0.46-0.70],0.023,*,Free Cholesterol in Medium VLDL
S-VLDL-FC%,0.57 [0.48-0.67],1.835e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-LDL-PL,0.57 [0.46-0.69],0.006,**,Phospholipids in Medium LDL
M-LDL-CE,0.57 [0.46-0.69],0.005,**,Cholesteryl Esters in Medium LDL
S-LDL-L,0.56 [0.46-0.69],0.003,**,Total-Lipids in Small LDL
XS-VLDL-C,0.56 [0.46-0.68],0.003,**,Cholesterol in Very Small VLDL
S-VLDL-PL%,0.56 [0.47-0.67],5.541e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-CE,0.56 [0.45-0.68],0.006,**,Cholesteryl Esters in Small LDL
M-LDL-C,0.55 [0.46-0.67],6.961e-04,***,Cholesterol in Medium LDL
SM,0.55 [0.45-0.67],0.001,**,Sphingomyelins
LDL-L,0.55 [0.46-0.66],3.894e-05,***,Total-Lipids in LDL
ApoB,0.55 [0.45-0.67],3.210e-04,***,Apolipoprotein B
S-LDL-C,0.55 [0.45-0.67],8.275e-04,***,Cholesterol in Small LDL
LDL-CE,0.55 [0.45-0.66],6.000e-05,***,Cholesteryl Esters in LDL
M-LDL-P,0.54 [0.44-0.67],0.004,**,Concentration of Medium LDL Particles
S-LDL-FC,0.54 [0.45-0.66],1.485e-04,***,Free Cholesterol in Small LDL
IDL-P,0.54 [0.44-0.67],9.887e-04,***,Concentration of IDL Particles
Remnant-C,0.54 [0.45-0.65],3.329e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-CE,0.54 [0.44-0.66],5.761e-04,***,Cholesteryl Esters in Very Small VLDL
LDL-C,0.54 [0.45-0.65],1.213e-05,***,LDL Cholesterol
Non-HDL-C,0.54 [0.45-0.64],4.530e-06,***,Total-Cholesterol Minus HDL-C
LDL-PL,0.54 [0.44-0.65],6.091e-05,***,Phospholipids in LDL
L-LDL-L,0.54 [0.44-0.65],1.417e-05,***,Total-Lipids in Large LDL
Clinical LDL-C,0.53 [0.45-0.64],9.300e-07,***,Clinical LDL Cholesterol
