Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.13-1.22],6.756e-11,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.17 [1.12-1.21],9.727e-12,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.16 [1.12-1.20],3.724e-11,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.16 [1.12-1.20],7.042e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.14 [1.10-1.18],1.647e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.14 [1.10-1.18],8.233e-09,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.14 [1.10-1.18],9.681e-07,***,Glycoprotein Acetyls
M-VLDL-TG%,1.13 [1.09-1.17],5.524e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
TG/PG,1.13 [1.09-1.18],1.945e-05,***,Triglycerides to Phosphoglycerides ratio
XS-VLDL-PL%,1.13 [1.09-1.17],2.193e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.13 [1.08-1.17],1.290e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,1.13 [1.08-1.17],1.835e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
L-HDL-PL%,1.12 [1.08-1.17],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,1.12 [1.08-1.17],1.409e-04,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,1.12 [1.08-1.16],3.156e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.12 [1.08-1.16],2.836e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-TG%,1.11 [1.08-1.15],2.276e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-TG,1.11 [1.08-1.15],1.202e-04,***,Triglycerides in Small HDL
M-HDL-TG%,1.11 [1.07-1.15],0.002,**,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,1.11 [1.07-1.15],0.004,**,Triglycerides in Very Large VLDL
XXL-VLDL-P,1.10 [1.07-1.14],0.008,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
