Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.25 [1.21-1.30],3.736e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.25 [1.20-1.29],1.487e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.23 [1.18-1.27],2.661e-21,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.22 [1.18-1.26],1.830e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.21 [1.17-1.25],5.210e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.21 [1.16-1.26],6.298e-16,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.19 [1.14-1.23],8.414e-16,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.18 [1.13-1.23],6.715e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.17 [1.13-1.21],2.198e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,1.17 [1.12-1.21],1.407e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.17 [1.12-1.21],1.832e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.16 [1.12-1.20],3.955e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.16 [1.11-1.20],2.732e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
TG/PG,1.15 [1.11-1.20],5.562e-08,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-TG%,1.15 [1.11-1.20],4.831e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,1.15 [1.11-1.19],4.207e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.14 [1.10-1.19],1.695e-07,***,Glycoprotein Acetyls
XL-HDL-FC%,1.12 [1.08-1.17],0.013,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.12 [1.08-1.16],4.206e-05,***,Phospholipids to Total-Lipids in IDL percentage
L-VLDL-PL%,1.11 [1.07-1.15],6.803e-04,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-TG,1.11 [1.07-1.15],5.825e-04,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.10 [1.06-1.14],0.036,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-VLDL-CE%,0.91 [0.88-0.94],0.021,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-FC%,0.91 [0.88-0.94],0.014,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-CE%,0.91 [0.88-0.94],0.007,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C,0.91 [0.88-0.94],0.011,*,Cholesterol in Small LDL
M-LDL-C,0.91 [0.88-0.94],0.009,**,Cholesterol in Medium LDL
XS-VLDL-C,0.91 [0.87-0.94],0.008,**,Cholesterol in Very Small VLDL
M-HDL-L,0.90 [0.87-0.94],0.030,*,Total-Lipids in Medium HDL
Total-L,0.90 [0.87-0.94],0.012,*,Total-Lipids in Lipoprotein Particles
M-VLDL-C,0.90 [0.87-0.93],0.001,**,Cholesterol in Medium VLDL
Omega-6,0.90 [0.87-0.93],0.003,**,Omega-6 Fatty Acids
XL-HDL-PL,0.90 [0.87-0.93],0.007,**,Phospholipids in Very Large HDL
LA,0.90 [0.87-0.93],0.002,**,Linoleic Acid
HDL-size,0.90 [0.86-0.94],0.027,*,Average Diameter for HDL Particles
L-VLDL-CE%,0.90 [0.87-0.93],0.002,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Remnant-C,0.90 [0.87-0.93],5.936e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XL-HDL-FC,0.90 [0.87-0.93],5.992e-04,***,Free Cholesterol in Very Large HDL
Phosphoglyc,0.90 [0.86-0.93],0.003,**,Phosphoglycerides
M-HDL-P,0.90 [0.86-0.93],0.002,**,Concentration of Medium HDL Particles
PUFA,0.90 [0.86-0.93],0.002,**,Polyunsaturated Fatty Acids
DHA,0.90 [0.86-0.93],0.004,**,Docosahexaenoic Acid
LDL-CE,0.89 [0.86-0.92],2.766e-05,***,Cholesteryl Esters in LDL
PC,0.89 [0.86-0.92],2.828e-04,***,Phosphatidylcholines
HDL-PL,0.89 [0.86-0.93],6.018e-04,***,Phospholipids in HDL
LDL-L,0.89 [0.86-0.92],1.549e-05,***,Total-Lipids in LDL
XS-VLDL-CE,0.89 [0.86-0.92],2.001e-05,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-P,0.89 [0.86-0.92],1.334e-04,***,Concentration of Very Large HDL Particles
XL-HDL-L,0.89 [0.86-0.92],1.537e-04,***,Total-Lipids in Very Large HDL
LDL-PL,0.89 [0.86-0.92],7.490e-06,***,Phospholipids in LDL
S-HDL-C%,0.89 [0.86-0.92],4.171e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
IDL-P,0.89 [0.86-0.92],2.842e-06,***,Concentration of IDL Particles
Non-HDL-C,0.89 [0.86-0.92],5.280e-06,***,Total-Cholesterol Minus HDL-C
XS-VLDL-FC%,0.89 [0.85-0.92],1.987e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC,0.88 [0.85-0.92],3.505e-05,***,Free Cholesterol in Medium HDL
ApoA1,0.88 [0.85-0.92],3.083e-05,***,Apolipoprotein A1
M-HDL-CE,0.88 [0.85-0.92],1.343e-05,***,Cholesteryl Esters in Medium HDL
Total-PL,0.88 [0.85-0.92],1.213e-05,***,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-C%,0.88 [0.85-0.92],2.865e-06,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Cholines,0.88 [0.85-0.92],1.107e-05,***,Total-Cholines
M-HDL-C,0.88 [0.85-0.92],9.432e-06,***,Cholesterol in Medium HDL
IDL-FC%,0.88 [0.85-0.91],1.706e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,0.88 [0.85-0.91],1.633e-06,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
LDL-C,0.88 [0.85-0.91],3.557e-07,***,LDL Cholesterol
M-VLDL-CE,0.88 [0.85-0.91],3.664e-07,***,Cholesteryl Esters in Medium VLDL
XL-HDL-CE%,0.88 [0.85-0.92],2.308e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-P,0.88 [0.85-0.91],1.955e-06,***,Concentration of HDL Particles
S-LDL-FC,0.88 [0.85-0.91],1.016e-07,***,Free Cholesterol in Small LDL
XL-VLDL-CE%,0.88 [0.85-0.91],6.168e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-PL,0.88 [0.85-0.91],1.510e-05,***,Phospholipids in Large HDL
Albumin,0.88 [0.85-0.91],3.869e-08,***,Albumin
L-LDL-CE,0.88 [0.85-0.91],1.256e-07,***,Cholesteryl Esters in Large LDL
M-LDL-FC,0.88 [0.85-0.91],7.239e-08,***,Free Cholesterol in Medium LDL
L-LDL-L,0.88 [0.85-0.91],8.019e-08,***,Total-Lipids in Large LDL
Omega-6%,0.88 [0.84-0.91],2.511e-06,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
HDL-L,0.87 [0.84-0.91],1.815e-06,***,Total-Lipids in HDL
M-VLDL-PL%,0.87 [0.84-0.90],1.255e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-HDL-C,0.87 [0.84-0.91],2.805e-07,***,Cholesterol in Very Large HDL
L-LDL-PL,0.87 [0.84-0.90],7.790e-09,***,Phospholipids in Large LDL
IDL-PL,0.87 [0.84-0.90],2.228e-08,***,Phospholipids in IDL
L-HDL-P,0.87 [0.84-0.91],8.761e-07,***,Concentration of Large HDL Particles
Total-FC,0.87 [0.84-0.90],1.618e-08,***,Total-Free Cholesterol
Total-P,0.87 [0.84-0.90],4.467e-08,***,Total-Concentration of Lipoprotein Particles
L-HDL-FC,0.87 [0.84-0.90],4.675e-07,***,Free Cholesterol in Large HDL
S-VLDL-C%,0.87 [0.84-0.90],1.231e-09,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-FC%,0.87 [0.84-0.90],1.823e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,0.87 [0.84-0.90],1.037e-09,***,Clinical LDL Cholesterol
L-HDL-FC%,0.87 [0.83-0.91],4.549e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C,0.87 [0.84-0.90],2.265e-09,***,Cholesterol in Large LDL
XL-HDL-CE,0.87 [0.84-0.90],7.493e-08,***,Cholesteryl Esters in Very Large HDL
L-HDL-L,0.87 [0.83-0.90],2.791e-07,***,Total-Lipids in Large HDL
SM,0.86 [0.83-0.90],2.915e-09,***,Sphingomyelins
HDL-FC,0.86 [0.83-0.90],1.819e-08,***,Free Cholesterol in HDL
S-LDL-C%,0.86 [0.83-0.89],1.319e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
LDL-FC,0.86 [0.83-0.89],1.262e-11,***,Free Cholesterol in LDL
IDL-L,0.86 [0.83-0.89],2.394e-11,***,Total-Lipids in IDL
L-HDL-C,0.86 [0.83-0.89],6.440e-09,***,Cholesterol in Large HDL
L-HDL-CE,0.86 [0.83-0.89],5.161e-09,***,Cholesteryl Esters in Large HDL
LA%,0.86 [0.83-0.89],4.010e-10,***,Linoleic Acid to Total-Fatty Acids percentage
M-HDL-C%,0.86 [0.83-0.89],4.772e-11,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-FC%,0.85 [0.82-0.89],2.461e-12,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-C,0.85 [0.82-0.89],3.568e-12,***,Total-Cholesterol
PUFA%,0.85 [0.82-0.89],1.533e-10,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.85 [0.82-0.89],4.361e-11,***,Degree of Unsaturation
L-LDL-FC,0.85 [0.82-0.88],3.485e-13,***,Free Cholesterol in Large LDL
L-HDL-CE%,0.85 [0.82-0.88],7.278e-11,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-CE,0.85 [0.82-0.88],2.039e-13,***,Total-Esterified Cholesterol
M-LDL-FC%,0.85 [0.82-0.88],2.264e-13,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-FC,0.85 [0.82-0.88],5.327e-14,***,Free Cholesterol in IDL
M-VLDL-CE%,0.85 [0.82-0.88],8.011e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
HDL-C,0.85 [0.82-0.88],1.995e-11,***,HDL Cholesterol
HDL-CE,0.85 [0.82-0.88],1.167e-11,***,Cholesteryl Esters in HDL
M-VLDL-C%,0.85 [0.82-0.88],4.709e-14,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,0.85 [0.82-0.87],4.660e-18,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE,0.84 [0.82-0.88],4.347e-15,***,Cholesteryl Esters in IDL
IDL-C,0.84 [0.81-0.87],2.835e-15,***,Cholesterol in IDL
L-HDL-C%,0.84 [0.81-0.87],8.157e-13,***,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,0.83 [0.80-0.87],1.075e-14,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-PL%,0.83 [0.80-0.86],1.405e-18,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC%,0.83 [0.80-0.86],8.312e-19,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-VLDL-FC%,0.83 [0.80-0.86],1.163e-19,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-CE%,0.83 [0.80-0.86],1.533e-21,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,0.82 [0.79-0.86],9.366e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C%,0.81 [0.78-0.84],1.844e-26,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.81 [0.78-0.84],3.722e-24,***,Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,0.80 [0.77-0.83],1.178e-27,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.79 [0.77-0.82],1.445e-29,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
