Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"0.435 [0.419,0.450]",0.000e+00,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"0.426 [0.411,0.441]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,"0.398 [0.383,0.413]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-VLDL-TG%,"0.377 [0.361,0.392]",0.000e+00,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"0.374 [0.359,0.390]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,"0.370 [0.355,0.385]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.319 [0.304,0.335]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,"0.286 [0.271,0.301]",1.828e-306,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"0.263 [0.248,0.278]",1.332e-256,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,"0.263 [0.246,0.279]",1.422e-211,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"0.233 [0.218,0.247]",2.069e-220,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,"0.199 [0.183,0.215]",8.892e-132,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,"0.183 [0.168,0.197]",2.104e-132,***,Phospholipids to Total-Lipids in Small LDL percentage
L-VLDL-TG%,"0.169 [0.155,0.184]",2.834e-107,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-PL%,"0.157 [0.141,0.173]",8.807e-83,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,"0.139 [0.122,0.156]",1.349e-56,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
MUFA%,"0.130 [0.115,0.146]",1.036e-56,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,"0.126 [0.111,0.141]",1.490e-59,***,Phospholipids to Total-Lipids in Medium LDL percentage
Creatinine,"0.117 [0.101,0.133]",1.907e-43,***,Creatinine
Sc-ala,"0.108 [0.093,0.123]",1.184e-42,***,Spectrometer-corrected alanine
Glu-lactate,"0.105 [0.091,0.119]",8.840e-44,***,Glucose-lactate
Omega-3%,"0.098 [0.083,0.113]",4.909e-33,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-HDL-PL%,"0.097 [0.082,0.113]",1.481e-32,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"0.095 [0.079,0.110]",2.792e-30,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Glu,"0.087 [0.073,0.102]",6.720e-29,***,Glucose
S-HDL-TG%,"0.086 [0.070,0.102]",3.863e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
DHA%,"0.086 [0.070,0.101]",9.138e-25,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Ala,"0.084 [0.070,0.099]",4.563e-25,***,Alanine
L-HDL-TG%,"0.074 [0.058,0.089]",2.427e-17,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,"0.053 [0.037,0.068]",3.819e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
TG/PG,"0.052 [0.036,0.068]",3.098e-07,***,Triglycerides to Phosphoglycerides ratio
GlycA,"0.052 [0.037,0.067]",7.165e-08,***,Glycoprotein Acetyls
Phe,"0.035 [0.021,0.050]",0.007,**,Phenylalanine
HDL-TG,"-0.038 [-0.053,-0.023]",0.001,**,Triglycerides in HDL
XS-VLDL-TG,"-0.039 [-0.054,-0.024]",6.473e-04,***,Triglycerides in Very Small VLDL
Unsaturation,"-0.040 [-0.055,-0.025]",7.595e-04,***,Degree of Unsaturation
Albumin,"-0.044 [-0.059,-0.030]",9.340e-06,***,Albumin
L-LDL-PL%,"-0.046 [-0.060,-0.031]",1.155e-06,***,Phospholipids to Total-Lipids in Large LDL percentage
S-VLDL-TG,"-0.046 [-0.061,-0.031]",3.780e-06,***,Triglycerides in Small VLDL
