Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.501 [0.468 - 0.536],0.508 [0.506 - 0.511],0.506 [0.458 - 0.572],0.508 [0.506 - 0.511],0.001 [0.001 - 0.002],0.015 [-0.034 - 0.081],0.003 [0.002 - 0.003]
Demographic,0.584 [0.551 - 0.617],0.572 [0.570 - 0.574],0.569 [0.519 - 0.619],0.572 [0.570 - 0.574],0.002 [0.001 - 0.002],0.140 [0.091 - 0.191],0.003 [0.003 - 0.004]
Metabolite+Demographic,0.565 [0.537 - 0.594],0.540 [0.539 - 0.543],0.536 [0.482 - 0.596],0.540 [0.539 - 0.543],0.001 [0.001 - 0.002],0.078 [0.023 - 0.137],0.003 [0.002 - 0.003]
