Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.588 [0.578 - 0.597],0.567 [0.565 - 0.570],0.568 [0.550 - 0.583],0.567 [0.565 - 0.570],0.023 [0.022 - 0.024],0.135 [0.117 - 0.153],0.044 [0.042 - 0.046]
Demographic,0.667 [0.658 - 0.678],0.622 [0.620 - 0.624],0.624 [0.609 - 0.641],0.622 [0.620 - 0.624],0.029 [0.028 - 0.030],0.246 [0.230 - 0.263],0.055 [0.053 - 0.058]
Metabolite+Demographic,0.668 [0.660 - 0.678],0.624 [0.622 - 0.626],0.624 [0.608 - 0.640],0.624 [0.622 - 0.626],0.029 [0.028 - 0.030],0.249 [0.231 - 0.264],0.055 [0.053 - 0.058]
