Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.482 [0.442 - 0.520],0.471 [0.470 - 0.473],0.469 [0.395 - 0.534],0.471 [0.470 - 0.473],0.001 [0.001 - 0.001],-0.060 [-0.134 - 0.005],0.001 [0.001 - 0.002]
Demographic,0.580 [0.533 - 0.614],0.567 [0.564 - 0.569],0.565 [0.467 - 0.637],0.567 [0.564 - 0.569],0.001 [0.001 - 0.001],0.130 [0.034 - 0.204],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.549 [0.508 - 0.593],0.535 [0.533 - 0.537],0.534 [0.448 - 0.614],0.535 [0.533 - 0.537],0.001 [0.001 - 0.001],0.069 [-0.018 - 0.149],0.002 [0.001 - 0.002]
