Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.542 [0.493 - 0.592],0.538 [0.536 - 0.540],0.546 [0.472 - 0.625],0.538 [0.536 - 0.540],0.001 [0.001 - 0.001],0.084 [0.010 - 0.164],0.002 [0.001 - 0.002]
Demographic,0.582 [0.545 - 0.616],0.554 [0.552 - 0.556],0.572 [0.490 - 0.635],0.554 [0.552 - 0.556],0.001 [0.001 - 0.001],0.126 [0.045 - 0.189],0.002 [0.002 - 0.002]
Metabolite+Demographic,0.605 [0.572 - 0.650],0.560 [0.558 - 0.561],0.567 [0.503 - 0.642],0.560 [0.558 - 0.561],0.001 [0.001 - 0.001],0.127 [0.062 - 0.202],0.002 [0.002 - 0.002]
