Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.569 [0.566 - 0.572],0.549 [0.547 - 0.551],0.549 [0.543 - 0.553],0.549 [0.547 - 0.553],0.157 [0.156 - 0.160],0.098 [0.092 - 0.103],0.245 [0.242 - 0.248]
Demographic,0.619 [0.615 - 0.622],0.587 [0.585 - 0.589],0.587 [0.581 - 0.593],0.587 [0.584 - 0.589],0.179 [0.177 - 0.182],0.174 [0.169 - 0.181],0.275 [0.272 - 0.278]
Metabolite+Demographic,0.620 [0.616 - 0.624],0.587 [0.585 - 0.590],0.588 [0.581 - 0.593],0.588 [0.585 - 0.590],0.179 [0.177 - 0.182],0.175 [0.169 - 0.182],0.275 [0.272 - 0.279]
