Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.502 [0.471 - 0.550],0.479 [0.476 - 0.481],0.481 [0.425 - 0.575],0.479 [0.476 - 0.481],0.001 [0.001 - 0.001],-0.041 [-0.095 - 0.054],0.001 [0.001 - 0.002]
Demographic,0.528 [0.486 - 0.568],0.536 [0.534 - 0.538],0.526 [0.447 - 0.605],0.536 [0.534 - 0.538],0.001 [0.001 - 0.001],0.061 [-0.018 - 0.141],0.002 [0.001 - 0.002]
Metabolite+Demographic,0.561 [0.518 - 0.604],0.538 [0.535 - 0.539],0.534 [0.461 - 0.622],0.538 [0.535 - 0.539],0.001 [0.001 - 0.001],0.072 [-0.001 - 0.158],0.002 [0.001 - 0.002]
