Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.527 [0.520 - 0.534],0.517 [0.515 - 0.519],0.517 [0.504 - 0.531],0.517 [0.514 - 0.519],0.037 [0.036 - 0.039],0.034 [0.021 - 0.048],0.070 [0.067 - 0.072]
Demographic,0.594 [0.586 - 0.603],0.565 [0.563 - 0.568],0.565 [0.552 - 0.581],0.565 [0.563 - 0.568],0.045 [0.044 - 0.047],0.131 [0.117 - 0.147],0.083 [0.081 - 0.087]
Metabolite+Demographic,0.593 [0.586 - 0.601],0.563 [0.561 - 0.565],0.564 [0.552 - 0.575],0.563 [0.560 - 0.565],0.044 [0.043 - 0.046],0.127 [0.115 - 0.139],0.082 [0.081 - 0.086]
