Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.572 [0.547 - 0.596],0.553 [0.551 - 0.555],0.556 [0.509 - 0.596],0.553 [0.551 - 0.555],0.003 [0.002 - 0.003],0.108 [0.062 - 0.150],0.005 [0.004 - 0.006]
Demographic,0.670 [0.650 - 0.691],0.632 [0.630 - 0.634],0.635 [0.590 - 0.674],0.632 [0.630 - 0.634],0.004 [0.003 - 0.004],0.267 [0.222 - 0.307],0.007 [0.006 - 0.008]
Metabolite+Demographic,0.663 [0.644 - 0.687],0.627 [0.626 - 0.630],0.630 [0.587 - 0.679],0.627 [0.625 - 0.630],0.003 [0.003 - 0.004],0.258 [0.214 - 0.305],0.007 [0.006 - 0.008]
