Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.709 [0.696 - 0.723],0.647 [0.645 - 0.649],0.647 [0.607 - 0.671],0.647 [0.645 - 0.649],0.007 [0.006 - 0.008],0.294 [0.254 - 0.319],0.014 [0.013 - 0.015]
Demographic,0.657 [0.636 - 0.677],0.615 [0.612 - 0.617],0.611 [0.579 - 0.647],0.615 [0.612 - 0.617],0.006 [0.006 - 0.007],0.227 [0.194 - 0.261],0.012 [0.011 - 0.013]
Metabolite+Demographic,0.731 [0.717 - 0.745],0.666 [0.664 - 0.668],0.664 [0.627 - 0.693],0.666 [0.664 - 0.668],0.008 [0.007 - 0.008],0.330 [0.294 - 0.359],0.015 [0.014 - 0.017]
