Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.498 [0.475 - 0.523],0.500 [0.498 - 0.502],0.499 [0.459 - 0.536],0.500 [0.498 - 0.502],0.002 [0.002 - 0.002],-0.001 [-0.040 - 0.035],0.004 [0.004 - 0.005]
Demographic,0.588 [0.562 - 0.612],0.567 [0.565 - 0.568],0.563 [0.510 - 0.606],0.567 [0.565 - 0.568],0.003 [0.002 - 0.003],0.130 [0.077 - 0.172],0.006 [0.005 - 0.006]
Metabolite+Demographic,0.584 [0.557 - 0.606],0.570 [0.569 - 0.572],0.568 [0.517 - 0.609],0.571 [0.569 - 0.572],0.003 [0.003 - 0.003],0.138 [0.088 - 0.181],0.006 [0.005 - 0.006]
