Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.574 [0.562 - 0.585],0.555 [0.552 - 0.557],0.554 [0.538 - 0.573],0.555 [0.552 - 0.557],0.014 [0.013 - 0.015],0.109 [0.092 - 0.128],0.027 [0.026 - 0.029]
Demographic,0.647 [0.637 - 0.658],0.612 [0.610 - 0.614],0.613 [0.595 - 0.631],0.612 [0.610 - 0.614],0.018 [0.017 - 0.018],0.224 [0.207 - 0.244],0.034 [0.033 - 0.036]
Metabolite+Demographic,0.649 [0.641 - 0.660],0.617 [0.616 - 0.619],0.618 [0.602 - 0.635],0.617 [0.616 - 0.619],0.018 [0.017 - 0.019],0.235 [0.219 - 0.253],0.035 [0.033 - 0.036]
