Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.531 [0.471 - 0.584],0.525 [0.523 - 0.527],0.526 [0.447 - 0.609],0.525 [0.523 - 0.527],0.001 [0.001 - 0.001],0.052 [-0.028 - 0.135],0.002 [0.001 - 0.002]
Demographic,0.530 [0.496 - 0.574],0.507 [0.504 - 0.509],0.502 [0.435 - 0.574],0.507 [0.504 - 0.509],0.001 [0.001 - 0.001],0.009 [-0.058 - 0.079],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.527 [0.463 - 0.578],0.514 [0.512 - 0.516],0.516 [0.431 - 0.584],0.514 [0.512 - 0.516],0.001 [0.001 - 0.001],0.030 [-0.055 - 0.100],0.001 [0.001 - 0.002]
