Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.665 [0.622 - 0.701],0.622 [0.620 - 0.624],0.618 [0.553 - 0.683],0.622 [0.620 - 0.624],0.002 [0.002 - 0.003],0.239 [0.176 - 0.305],0.004 [0.004 - 0.005]
Demographic,0.663 [0.639 - 0.693],0.617 [0.615 - 0.619],0.614 [0.563 - 0.666],0.617 [0.615 - 0.619],0.002 [0.002 - 0.003],0.230 [0.180 - 0.283],0.004 [0.004 - 0.005]
Metabolite+Demographic,0.669 [0.637 - 0.709],0.632 [0.631 - 0.635],0.626 [0.571 - 0.695],0.632 [0.631 - 0.635],0.002 [0.002 - 0.003],0.258 [0.202 - 0.326],0.005 [0.004 - 0.005]
