Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.519 [0.457 - 0.582],0.519 [0.517 - 0.521],0.525 [0.434 - 0.619],0.519 [0.517 - 0.521],0.001 [0.000 - 0.001],0.045 [-0.047 - 0.135],0.001 [0.001 - 0.002]
Demographic,0.577 [0.525 - 0.619],0.566 [0.564 - 0.567],0.567 [0.464 - 0.656],0.566 [0.564 - 0.567],0.001 [0.001 - 0.001],0.133 [0.029 - 0.222],0.001 [0.001 - 0.002]
Metabolite+Demographic,0.517 [0.461 - 0.567],0.506 [0.504 - 0.508],0.513 [0.419 - 0.591],0.506 [0.504 - 0.508],0.001 [0.000 - 0.001],0.019 [-0.076 - 0.097],0.001 [0.001 - 0.001]
