Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.510 [0.498 - 0.522],0.506 [0.504 - 0.508],0.506 [0.488 - 0.524],0.506 [0.504 - 0.508],0.011 [0.010 - 0.011],0.012 [-0.006 - 0.030],0.021 [0.020 - 0.022]
Demographic,0.603 [0.594 - 0.615],0.589 [0.587 - 0.591],0.591 [0.567 - 0.609],0.589 [0.587 - 0.591],0.015 [0.014 - 0.016],0.180 [0.157 - 0.199],0.030 [0.028 - 0.031]
Metabolite+Demographic,0.603 [0.594 - 0.616],0.587 [0.585 - 0.589],0.587 [0.567 - 0.609],0.587 [0.585 - 0.589],0.015 [0.014 - 0.016],0.174 [0.153 - 0.195],0.029 [0.027 - 0.031]
