Type,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Metabolite,0.864 [0.845 - 0.887],0.787 [0.785 - 0.788],0.789 [0.750 - 0.831],0.787 [0.785 - 0.789],0.007 [0.006 - 0.008],0.575 [0.536 - 0.617],0.013 [0.012 - 0.015]
Demographic,0.792 [0.761 - 0.812],0.736 [0.734 - 0.737],0.737 [0.686 - 0.780],0.736 [0.734 - 0.737],0.005 [0.004 - 0.006],0.472 [0.422 - 0.515],0.010 [0.009 - 0.011]
Metabolite+Demographic,0.882 [0.863 - 0.904],0.806 [0.804 - 0.808],0.806 [0.763 - 0.845],0.806 [0.804 - 0.808],0.008 [0.007 - 0.008],0.612 [0.568 - 0.651],0.015 [0.013 - 0.017]
